real_name,dmf_0,dmf_1,dmf_2,dmf_3,dmf_4,dmf_5,dmf_6,dmf_7,dmf_8,dma_0,dma_1,dma_2,dma_3,dma_4,dma_5,dma_6,dma_7,dma_8,nh3_0,nh3_1,nh3_2,nh3_3,nh3_4,nh3_5,nh3_6,nh3_7,nh3_8
0,0.0054726999999999996135,0.0042756000000000000602,0.0029524999999999998294,0.002038900000000000174,0.0014078999999999999067,0.00097223999999999997489,0.00067137999999999995859,0.00046361999999999998264,0.00032015000000000000272,0,0.001096600000000000092,0.0020067999999999999901,0.0023528999999999997833,0.0023733000000000000623,0.0022182999999999998726,0.0019802000000000001025,0.0017145000000000000951,0.0014526000000000000717,0,1.9889999999999998653e-11,4.9986999999999994991e-10,5.6314000000000002197e-09,2.9117999999999999744e-08,9.1239000000000000603e-08,2.1241000000000000745e-07,4.0802000000000002327e-07,6.8652000000000003555e-07
1,0.0054726999999999996135,0.0053639999999999998445,0.0052050000000000004249,0.0050506999999999999812,0.0049009999999999999745,0.004755699999999999858,0.0046147999999999996315,0.0044780000000000002094,0.004345299999999999857,0,0.00010003999999999999763,0.00021827000000000000915,0.00030604999999999998525,0.00037027000000000001752,0.00041627999999999999205,0.00044825000000000002646,0.0004694200000000000152,0.00048230000000000001386,0,9.4470999999999993578e-10,1.7889000000000000905e-07,1.7846000000000000321e-06,6.7472999999999997564e-06,1.6450999999999998854e-05,3.1652000000000001206e-05,5.2689999999999998664e-05,7.9641999999999994048e-05
2,0.0054726999999999996135,0.0040886000000000003937,0.0026400999999999998254,0.001704800000000000022,0.0011008999999999999255,0.00071084999999999995846,0.00045901999999999997925,0.00029640999999999998946,0.00019139999999999999028,0,0.0012510999999999999985,0.002174399999999999944,0.0024226999999999998536,0.0023237999999999999975,0.0020666000000000000342,0.0017565000000000000318,0.0014488000000000000878,0.001170000000000000033,0,3.1494999999999999787e-07,1.6860000000000001206e-05,7.7651999999999994466e-05,0.00018903999999999999255,0.00034598000000000001799,0.00053927000000000000542,0.00075883999999999999196,0.00099529999999999996078
3,0.0054726999999999996135,0.0053639999999999998445,0.0052050000000000004249,0.0050506999999999999812,0.0049009999999999999745,0.004755699999999999858,0.0046147999999999996315,0.0044780000000000002094,0.004345299999999999857,0,9.5081999999999995297e-05,0.00019351000000000000904,0.00025502000000000000796,0.00029211999999999998818,0.00031313000000000000556,0.00032354999999999997694,0.00032705000000000000781,0.0003260499999999999835,0,9.378300000000000588e-10,1.683499999999999954e-07,1.6242000000000000517e-06,6.0005000000000004013e-06,1.4365000000000000531e-05,2.7216000000000001665e-05,4.4709000000000001724e-05,6.680800000000000139e-05
4,0.0054726999999999996135,0.0041130999999999997424,0.0026800000000000000905,0.0017462000000000000525,0.0011376999999999999526,0.00074131999999999995642,0.00048301000000000002569,0.00031471999999999999541,0.00020505999999999999163,0,0.001340400000000000055,0.0026890999999999998238,0.003495299999999999796,0.003950900000000000245,0.0041808000000000001412,0.0042664000000000000534,0.0042605000000000003979,0.0041974999999999998423,0,3.193100000000000068e-10,4.9705000000000000721e-08,5.52980000000000019e-07,2.277800000000000028e-06,5.8775000000000000543e-06,1.1728000000000000198e-05,1.9998999999999999443e-05,3.0740000000000000451e-05
5,0.0054726999999999996135,0.0053639999999999998445,0.0052050000000000004249,0.0050506999999999999812,0.0049009999999999999745,0.004755699999999999858,0.0046147999999999996315,0.0044780000000000002094,0.004345299999999999857,0,9.3252999999999996376e-05,0.00018497000000000001288,0.00023852000000000001347,0.00026833999999999999563,0.00028343999999999998319,0.00028944000000000002061,0.00028986000000000001998,0.00028688999999999998574,0,3.2325000000000001594e-09,5.0864999999999999196e-07,4.1000999999999999279e-06,1.346299999999999968e-05,2.9844000000000000898e-05,5.3570999999999999207e-05,8.4506999999999995749e-05,0.00012227000000000000672
6,0.0054726999999999996135,0.0030934000000000000559,0.0013145999999999999699,0.00055862999999999995559,0.00023739999999999999709,0.00010087999999999999637,4.2870999999999996621e-05,1.8218999999999999545e-05,7.7420999999999999558e-06,0,0.0022104999999999997914,0.0033890999999999999251,0.003438200000000000197,0.0030907000000000000445,0.0026424999999999998837,0.0022068999999999999208,0.0018220000000000000518,0.0014952999999999999712,0,1.0248999999999999196e-06,3.6637999999999997175e-05,0.00014515999999999999932,0.00032369000000000001287,0.00055646000000000004921,0.00082613999999999994731,0.0011175000000000000037,0.0014182999999999999427
7,0.0054726999999999996135,0.0053639999999999998445,0.0052050000000000004249,0.0050506999999999999812,0.0049009999999999999745,0.004755699999999999858,0.0046147999999999996315,0.0044780000000000002094,0.004345299999999999857,0,9.9961000000000000592e-05,0.00021788999999999998907,0.00030520999999999998652,0.00036893000000000000663,0.00041444000000000002322,0.00044595000000000002477,0.00046671000000000000896,0.00047922999999999997718,0,2.0708999999999999521e-09,3.6916000000000000485e-07,3.2874999999999998645e-06,1.1519999999999999818e-05,2.6727999999999998884e-05,4.9669000000000001669e-05,8.054599999999999759e-05,0.00011921000000000000552
8,0.0054726999999999996135,0.0046455999999999997296,0.0036332999999999998977,0.0028416000000000001154,0.0022223999999999998096,0.0017382000000000000749,0.0013593999999999999747,0.0010632000000000000391,0.00083153999999999997014,0,0.00078834000000000000428,0.0016259000000000000015,0.0021480000000000001696,0.0024410000000000000274,0.0025698999999999999622,0.0025836999999999999723,0.0025189999999999999718,0.0024026999999999998012,0,7.3442999999999997149e-12,1.3398000000000001193e-10,1.0264999999999999191e-09,5.7273000000000002711e-09,2.071599999999999836e-08,5.5054999999999998996e-08,1.1905999999999999542e-07,2.2273000000000000986e-07
9,0.0054726999999999996135,0.0038551000000000001933,0.0022791999999999998892,0.0013474999999999999565,0.00079666000000000003305,0.00047100000000000001024,0.00027846000000000001393,0.00016463000000000000095,9.733299999999999797e-05,0,0.0015903000000000000035,0.0030503000000000001467,0.0038138000000000000025,0.0041703000000000000486,0.0042905000000000000429,0.0042754000000000003806,0.0041843999999999995781,0.0040522999999999999993,0,5.1991999999999998988e-12,8.4200999999999999574e-11,4.9755000000000000341e-10,2.3612000000000000767e-09,8.2194000000000007953e-09,2.1612999999999999708e-08,4.6672999999999997129e-08,8.7715000000000001605e-08
