real_name,dmf_0,dmf_1,dmf_2,dmf_3,dmf_4,dmf_5,dmf_6,dmf_7,dmf_8,dma_0,dma_1,dma_2,dma_3,dma_4,dma_5,dma_6,dma_7,dma_8,nh3_0,nh3_1,nh3_2,nh3_3,nh3_4,nh3_5,nh3_6,nh3_7,nh3_8
0,0.0054726999999999996135,0.0042756000000000000602,0.0029526000000000001029,0.002038900000000000174,0.0014079999999999999634,0.00097227999999999995418,0.00067142000000000004629,0.00046365000000000002132,0.00032017999999999998718,0,0.001096600000000000092,0.0020067000000000001503,0.0023528999999999997833,0.0023733000000000000623,0.0022182999999999998726,0.0019802999999999999423,0.0017145999999999999349,0.0014526000000000000717,0,1.9888999999999999768e-11,4.9984000000000000274e-10,5.631000000000000097e-09,2.911699999999999861e-08,9.1234999999999996067e-08,2.1241000000000000745e-07,4.080000000000000006e-07,6.8650000000000001287e-07
1,0.0054726999999999996135,0.0053642000000000003915,0.0052055000000000000576,0.005051499999999999567,0.0049021000000000003807,0.0047571000000000002172,0.0046163000000000002643,0.0044797999999999999279,0.0043473000000000001225,0,9.9838000000000001939e-05,0.00021785000000000000978,0.00030547000000000001452,0.0003695700000000000005,0.00041551000000000001128,0.00044745000000000000702,0.00046860000000000000611,0.00048147000000000000994,0,9.4125000000000003251e-10,1.7824000000000001315e-07,1.7790000000000000349e-06,6.728500000000000038e-06,1.6409000000000001628e-05,3.1575000000000001774e-05,5.256899999999999762e-05,7.9466000000000001154e-05
2,0.0054726999999999996135,0.0040886000000000003937,0.0026400999999999998254,0.001704800000000000022,0.0011008999999999999255,0.00071086999999999994811,0.0004590400000000000231,0.00029641999999999998428,0.00019141000000000001221,0,0.0012510999999999999985,0.0021743000000000001042,0.0024226999999999998536,0.0023237999999999999975,0.0020666000000000000342,0.0017565000000000000318,0.0014488000000000000878,0.001170000000000000033,0,3.1493999999999998653e-07,1.6860000000000001206e-05,7.7651000000000005826e-05,0.00018902999999999999772,0.00034597000000000002317,0.00053927000000000000542,0.00075883999999999999196,0.00099529999999999996078
3,0.0054726999999999996135,0.0053642000000000003915,0.0052055000000000000576,0.005051499999999999567,0.0049021000000000003807,0.0047571000000000002172,0.0046163000000000002643,0.0044797999999999999279,0.0043473000000000001225,0,9.4894000000000003196e-05,0.00019312999999999998896,0.00025452999999999999063,0.00029157999999999999674,0.00031255999999999997544,0.00032298000000000000103,0.00032649000000000002672,0.00032550999999999999206,0,9.343999999999999993e-10,1.6773999999999999192e-07,1.619100000000000092e-06,5.9835999999999997669e-06,1.4328000000000000715e-05,2.7149999999999999248e-05,4.4605999999999999491e-05,6.6658999999999999937e-05
4,0.0054726999999999996135,0.0041130999999999997424,0.0026800000000000000905,0.0017462000000000000525,0.0011376999999999999526,0.0007413100000000000158,0.00048301000000000002569,0.00031471000000000000059,0.00020504999999999999681,0,0.001340400000000000055,0.0026890999999999998238,0.003495299999999999796,0.003950900000000000245,0.0041809000000000004146,0.0042665000000000003269,0.004260599999999999804,0.0041976000000000001158,0,3.1928000000000000794e-10,4.9697999999999999401e-08,5.5291999999999995097e-07,2.277600000000000013e-06,5.8768999999999995857e-06,1.1726999999999999699e-05,1.9998000000000000639e-05,3.0738000000000002842e-05
5,0.0054726999999999996135,0.0053642000000000003915,0.0052055000000000000576,0.005051499999999999567,0.0049021000000000003807,0.0047571000000000002172,0.0046163000000000002643,0.0044797999999999999279,0.0043473000000000001225,0,9.30679999999999973e-05,0.00018461000000000000955,0.00023807000000000000254,0.00026783999999999998348,0.0002829199999999999814,0.00028893000000000001364,0.00028936000000000000783,0.00028641000000000001744,0,3.2195999999999999248e-09,5.0689999999999996637e-07,4.0880999999999998733e-06,1.3427999999999999168e-05,2.9771000000000000073e-05,5.3448000000000000554e-05,8.4319000000000003648e-05,0.00012201000000000000582
6,0.0054726999999999996135,0.0030934000000000000559,0.0013144999999999999133,0.00055862000000000001498,0.00023739000000000000227,0.00010087999999999999637,4.2868999999999999012e-05,1.821800000000000074e-05,7.7416000000000005535e-06,0,0.0022104999999999997914,0.0033890999999999999251,0.003438200000000000197,0.0030907000000000000445,0.0026424999999999998837,0.0022070000000000001943,0.0018220000000000000518,0.0014952999999999999712,0,1.0247999999999999121e-06,3.6637999999999997175e-05,0.00014515999999999999932,0.00032369000000000001287,0.00055645000000000000018,0.00082613999999999994731,0.0011175000000000000037,0.0014182999999999999427
7,0.0054726999999999996135,0.0053642000000000003915,0.0052055000000000000576,0.005051499999999999567,0.0049021000000000003807,0.0047571000000000002172,0.0046163000000000002643,0.0044797999999999999279,0.0043473000000000001225,0,9.9764000000000002308e-05,0.00021745999999999999488,0.00030463000000000001579,0.00036823999999999998444,0.00041367999999999998306,0.00044515000000000000532,0.00046588999999999999987,0.0004784100000000000223,0,2.0627999999999999491e-09,3.6786000000000001306e-07,3.2776999999999999752e-06,1.1488999999999999606e-05,2.6661999999999999854e-05,4.9552999999999998036e-05,8.0365999999999995925e-05,0.00011895000000000000462
8,0.0054726999999999996135,0.0046457000000000000031,0.0036334000000000001712,0.002841799999999999795,0.0022225999999999999229,0.0017382999999999999147,0.0013595000000000000313,0.0010633000000000000958,0.00083162999999999997775,0,0.000788300000000000025,0.0016257999999999999449,0.0021478999999999998961,0.0024409000000000001876,0.0025698999999999999622,0.0025836999999999999723,0.0025189999999999999718,0.0024026999999999998012,0,7.343700000000000707e-12,1.3397000000000000369e-10,1.0263000000000000645e-09,5.7265000000000000257e-09,2.0713000000000001575e-08,5.5047999999999997676e-08,1.1904999999999999731e-07,2.2270000000000000231e-07
9,0.0054726999999999996135,0.0038551000000000001933,0.0022791999999999998892,0.0013474999999999999565,0.00079662999999999999437,0.00047098000000000002059,0.00027845000000000001911,0.00016462000000000000612,9.7325999999999996174e-05,0,0.0015903000000000000035,0.0030503999999999999865,0.0038138999999999998423,0.004170400000000000322,0.0042906000000000003164,0.0042754999999999997867,0.0041844999999999998516,0.0040524000000000002727,0,5.1986000000000000831e-12,8.4189999999999995683e-11,4.9747000000000004091e-10,2.3606999999999999233e-09,8.217599999999999416e-09,2.1608000000000000656e-08,4.6662999999999999024e-08,8.769699999999999443e-08
