real_name,dmf_0,dmf_1,dmf_2,dmf_3,dmf_4,dmf_5,dmf_6,dmf_7,dmf_8,dma_0,dma_1,dma_2,dma_3,dma_4,dma_5,dma_6,dma_7,dma_8,nh3_0,nh3_1,nh3_2,nh3_3,nh3_4,nh3_5,nh3_6,nh3_7,nh3_8
0,0.0054726999999999996135,0.0042756000000000000602,0.0029526000000000001029,0.002038900000000000174,0.0014079999999999999634,0.00097230000000000005225,0.00067142999999999998691,0.00046366000000000001614,0.00032017999999999998718,0,0.001096600000000000092,0.0020067000000000001503,0.0023528999999999997833,0.0023733000000000000623,0.0022182999999999998726,0.0019802999999999999423,0.0017145999999999999349,0.0014526000000000000717,0,1.9888999999999999768e-11,4.9983000000000002035e-10,5.631000000000000097e-09,2.911699999999999861e-08,9.1233999999999994933e-08,2.1239999999999999611e-07,4.080000000000000006e-07,6.864899999999999486e-07
1,0.0054726999999999996135,0.0053642999999999997976,0.0052058000000000000107,0.0050518999999999997935,0.0049026000000000000134,0.0047577000000000001234,0.00461709999999999985,0.0044806999999999997872,0.0043483000000000002552,0,9.9739000000000001701e-05,0.0002176400000000000101,0.00030518000000000000205,0.00036923000000000001392,0.0004151299999999999912,0.00044704000000000000247,0.00046818000000000000674,0.0004810600000000000054,0,9.3954999999999992465e-10,1.7791999999999999441e-07,1.7763000000000000438e-06,6.7191999999999999746e-06,1.6387999999999999627e-05,3.1536999999999999766e-05,5.2509000000000001583e-05,7.9377999999999997931e-05
2,0.0054726999999999996135,0.0040886000000000003937,0.0026400999999999998254,0.001704800000000000022,0.0011008999999999999255,0.00071086999999999994811,0.0004590400000000000231,0.00029641999999999998428,0.00019141000000000001221,0,0.0012510999999999999985,0.0021743000000000001042,0.0024226999999999998536,0.0023237999999999999975,0.0020666000000000000342,0.0017565000000000000318,0.0014488000000000000878,0.001170000000000000033,0,3.1493999999999998653e-07,1.6858999999999999014e-05,7.7651000000000005826e-05,0.00018902999999999999772,0.00034597000000000002317,0.00053925999999999995639,0.00075883000000000005135,0.00099529000000000002017
3,0.0054726999999999996135,0.0053642999999999997976,0.0052058000000000000107,0.0050518999999999997935,0.0049026000000000000134,0.0047577000000000001234,0.00461709999999999985,0.0044806999999999997872,0.0043483000000000002552,0,9.4800000000000000369e-05,0.00019294000000000000603,0.00025429000000000000648,0.00029130999999999997391,0.000312280000000000012,0.00032268999999999998856,0.00032621000000000000907,0.00032522999999999997441,0,9.3270000000000009823e-10,1.6743000000000001098e-07,1.6164999999999998967e-06,5.9751999999999999829e-06,1.431000000000000021e-05,2.7117000000000001427e-05,4.4554000000000000667e-05,6.6583999999999998114e-05
4,0.0054726999999999996135,0.0041130999999999997424,0.0026800000000000000905,0.0017462000000000000525,0.0011376999999999999526,0.0007413100000000000158,0.00048301000000000002569,0.00031471000000000000059,0.00020504999999999999681,0,0.001340400000000000055,0.0026890999999999998238,0.003495299999999999796,0.003950900000000000245,0.0041809000000000004146,0.0042665000000000003269,0.004260599999999999804,0.0041976000000000001158,0,3.1925000000000000908e-10,4.9690999999999998081e-08,5.5285000000000003041e-07,2.2773000000000002022e-06,5.8762999999999999642e-06,1.1725000000000000396e-05,1.9995999999999999641e-05,3.073500000000000304e-05
5,0.0054726999999999996135,0.0053642999999999997976,0.0052058000000000000107,0.0050518999999999997935,0.0049026000000000000134,0.0047577000000000001234,0.00461709999999999985,0.0044806999999999997872,0.0043483000000000002552,0,9.2975999999999998859e-05,0.00018442999999999999433,0.00023784000000000001321,0.0002675900000000000045,0.0002826600000000000076,0.00028866999999999998563,0.00028910999999999997465,0.0002861799999999999739,0,3.213099999999999999e-09,5.0602000000000002731e-07,4.0821000000000002696e-06,1.3410000000000000357e-05,2.9734999999999999062e-05,5.3386000000000000132e-05,8.4226000000000003014e-05,0.00012186999999999999699
6,0.0054726999999999996135,0.0030934000000000000559,0.0013144999999999999133,0.00055860999999999996594,0.00023738000000000000745,0.00010087999999999999637,4.2867999999999996819e-05,1.8216999999999998548e-05,7.7412999999999998956e-06,0,0.0022104999999999997914,0.0033890999999999999251,0.003438200000000000197,0.0030907000000000000445,0.0026424999999999998837,0.0022068999999999999208,0.0018220000000000000518,0.0014952999999999999712,0,1.0248999999999999196e-06,3.6637999999999997175e-05,0.00014515999999999999932,0.00032369000000000001287,0.00055645000000000000018,0.00082613999999999994731,0.0011175000000000000037,0.0014182999999999999427
7,0.0054726999999999996135,0.0053642999999999997976,0.0052058000000000000107,0.0050518999999999997935,0.0049026000000000000134,0.0047577000000000001234,0.00461709999999999985,0.0044806999999999997872,0.0043483000000000002552,0,9.966500000000000207e-05,0.0002172499999999999952,0.00030434000000000000332,0.00036789000000000000304,0.00041330000000000001719,0.0004447499999999999956,0.00046547999999999999533,0.00047801000000000001258,0,2.0586999999999999322e-09,3.6721999999999997557e-07,3.2727999999999998189e-06,1.1474000000000000597e-05,2.6628999999999998646e-05,4.9494999999999999608e-05,8.0276000000000001869e-05,0.000118829999999999999
8,0.0054726999999999996135,0.0046457000000000000031,0.003633500000000000011,0.002841799999999999795,0.0022225999999999999229,0.0017383999999999999713,0.001359600000000000088,0.0010633999999999999356,0.00083168999999999994668,0,0.00078826999999999998632,0.0016257999999999999449,0.0021478999999999998961,0.0024409000000000001876,0.0025698000000000001224,0.0025836999999999999723,0.002518900000000000132,0.0024026999999999998012,0,7.3434000000000003953e-12,1.3397000000000000369e-10,1.0263000000000000645e-09,5.7262000000000003472e-09,2.0712000000000000441e-08,5.5046000000000002026e-08,1.1903999999999999921e-07,2.2268999999999999097e-07
9,0.0054726999999999996135,0.0038549999999999999198,0.0022791000000000000494,0.0013473999999999998999,0.00079662000000000005376,0.00047097000000000002577,0.00027844000000000002429,0.00016462000000000000612,9.7324000000000005341e-05,0,0.0015904000000000000602,0.0030503999999999999865,0.0038138999999999998423,0.004170400000000000322,0.0042906999999999997225,0.0042756000000000000602,0.0041846000000000001251,0.0040524999999999996789,0,5.1982999999999997714e-12,8.4183999999999995911e-11,4.9742000000000002557e-10,2.3603999999999998313e-09,8.2167000000000003807e-09,2.1605999999999998388e-08,4.6657999999999999972e-08,8.7687999999999997459e-08
