group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.15869392110848634658,2.3559808408132965063,0,0,0,0,0.61665348630727190304,0.60117122612435258677
dmamma,0.077266032022325598083,3.1726994822936762652,0,0,0,0,1.259425458886471727,1.2204106367458977811
mmanh3,0.051854695009143254858,0.078143069934188236214,45,22.5,0,0,1.1432440750784751415,1.1417586535938064607
