real_name,dmf_0,dmf_1,dmf_2,dmf_3,dmf_4,dmf_5,dmf_6,dma_0,dma_1,dma_2,dma_3,dma_4,dma_5,dma_6,mma_0,mma_1,mma_2,mma_3,mma_4,mma_5,mma_6
0,0.082090999999999997305,0.06080699999999999994,0.043830000000000000904,0.031592000000000002025,0.022772000000000000575,0.016414000000000001506,0.011830999999999999503,0,0.020185000000000001552,0.034084999999999997244,0.042051999999999999102,0.045956999999999997852,0.047128000000000003222,0.046501000000000000667,0,0.001097899999999999961,0.004172300000000000314,0.0084352000000000003366,0.013336999999999999897,0.018502999999999998615,0.023685999999999998722
1,0.082090999999999997305,0.070406999999999997364,0.059549999999999998768,0.050367000000000002047,0.042599999999999998979,0.036029999999999999527,0.030474000000000001087,0,0.01121400000000000001,0.020654999999999999749,0.027700999999999999929,0.032801999999999997826,0.036329000000000000181,0.038591000000000000303,0,0.00046492000000000001424,0.0018519000000000000739,0.003910300000000000234,0.0064349000000000003419,0.0092612000000000006816,0.012259000000000000799
2,0.082090999999999997305,0.059182999999999999496,0.041418000000000003424,0.028985000000000000347,0.020283999999999999947,0.014196000000000000285,0.009934399999999999481,0,0.020409000000000000058,0.031661000000000001642,0.035784000000000003305,0.035727000000000001811,0.033381000000000000949,0.029930999999999999273,0,0.0024705999999999998795,0.0087986000000000001708,0.01667400000000000132,0.024719000000000001388,0.032176000000000003209,0.038668000000000000982
3,0.082090999999999997305,0.072053000000000005931,0.062496999999999997,0.054207999999999999241,0.047018999999999998296,0.040782999999999999807,0.035374000000000002664,0,0.0073949999999999996639,0.010571000000000000535,0.011258000000000000645,0.010814999999999999961,0.0099086000000000000465,0.008859900000000000414,0,0.0026283000000000000806,0.0089125000000000002831,0.016297999999999999987,0.023587000000000000327,0.030266999999999998766,0.036152999999999997638
4,0.082090999999999997305,0.059422999999999996656,0.041770000000000001572,0.029361000000000001681,0.020638000000000000095,0.014507000000000000797,0.010196999999999999467,0,0.022298999999999999377,0.038894999999999999019,0.049784000000000001862,0.056689999999999997338,0.060818999999999998063,0.06302199999999999469,0,0.00036708999999999998359,0.0014197000000000000852,0.0029247000000000001295,0.0047166999999999998858,0.0066807999999999997595,0.0087369999999999999746
5,0.082090999999999997305,0.072499999999999995004,0.06331100000000000616,0.055287000000000002808,0.048280000000000003468,0.042160000000000003029,0.036817000000000002502,0,0.0063947999999999999635,0.0084385999999999992266,0.0084940999999999992204,0.0078609999999999999321,0.0070394999999999997506,0.0062161999999999998506,0,0.0031657000000000000244,0.010125000000000000319,0.017695999999999999924,0.024729000000000000981,0.030873999999999998667,0.036082000000000002959
6,0.082090999999999997305,0.050083999999999996577,0.029214000000000000384,0.017039999999999999591,0.0099396999999999992303,0.0057977999999999996553,0.0033819000000000001838,0,0.031342000000000001803,0.050431999999999997664,0.060230999999999999817,0.064663999999999999257,0.066021999999999997355,0.065637000000000000899,0,0.00065417000000000003358,0.0023568000000000000407,0.0045500999999999996309,0.0069132000000000004211,0.0092677000000000002433,0.01151699999999999946
7,0.082090999999999997305,0.070331000000000004624,0.059415999999999996595,0.050194000000000002504,0.04240399999999999725,0.035823000000000000675,0.030263000000000001705,0,0.011240999999999999256,0.020597000000000000725,0.027477999999999998954,0.032363999999999996937,0.035649000000000000132,0.037658999999999998032,0,0.000511810000000000021,0.0020221000000000001993,0.004234400000000000143,0.0069097000000000003903,0.0098598000000000001614,0.012937999999999999848
8,0.082090999999999997305,0.063855999999999996097,0.048550000000000002875,0.036913000000000001366,0.028064999999999999669,0.021337999999999999329,0.016223999999999998839,0,0.017978999999999998455,0.032524999999999998357,0.043034000000000002806,0.050488999999999999158,0.055637999999999999956,0.059048999999999997323,0,0.00025560999999999997351,0.0010147000000000001071,0.0021410999999999999477,0.0035300000000000001515,0.0051021000000000000379,0.0067977999999999996761
9,0.082090999999999997305,0.057194000000000001782,0.038559999999999997056,0.025998000000000000276,0.017527999999999998443,0.011816999999999999379,0.0079672000000000006703,0,0.024439999999999999919,0.041785000000000002696,0.052531000000000001304,0.058863999999999999657,0.06225599999999999884,0.063698000000000004617,0,0.00045592000000000001232,0.0017435000000000000411,0.0035565000000000001994,0.0056868999999999999412,0.0079961000000000007765,0.010392000000000000196
10,0.082090999999999997305,0.049857999999999999541,0.028938999999999999446,0.016796999999999999431,0.0097494999999999994861,0.0056588999999999996943,0.0032845999999999999329,0,0.018235000000000001208,0.016421999999999999098,0.011188999999999999294,0.0069649999999999998371,0.0041762999999999999776,0.0024620000000000002126,0,0.01399199999999999923,0.036693000000000003391,0.054012999999999998513,0.065212000000000006072,0.072009000000000003561,0.076008999999999993236
