group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.01834877535134374002,0.23467454814618227132,43,21.5,0,0,0.61665348630727190304,0.61509349540098068321
dmamma,0.0026099340726436011557,0.32392431722915854264,0,0,0,0,1.259425458886471727,1.2553131107231683128
mmanh3,0.0059786660695974637447,0.0079786412121404127334,70,35,0,0,1.1432440750784751415,1.1430845185292892729
