group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.38730550871884478203,7.0959939379569254569,0,0,0,0,0.61665348630727190304,0.57068549593748252313
dmamma,0.79483105296036771215,9.1969223239231219225,0,0,0,0,1.259425458886471727,1.1527595687231542154
mmanh3,0.10912641701398967387,0.22665638054983650029,42,21,0,0,1.1432440750784751415,1.1394094427370737854
