real_name,dmfdma,dmamma,mmanh3
0,0.027279200197658171057,0.0092863503252163092511,0.00010470245979214159071
1,0.013998124454182386822,0.0073321971101559741193,0.0023016833517767332912
2,0.029735047491096233685,0.020237064439180569436,0.0028599630519052505855
3,0.011906911360251262039,0.05723463441164147042,0.0014289423143856196368
4,0.029368087849961834607,0.0029166450012638369532,0.00055317277009309432333
5,0.011347126403071448528,0.077484331777017384502,0.0023794702861475720661
6,0.044887069129106713095,0.0036386854980620234913,0.004421384083796654936
7,0.014095721808424194199,0.0080640924898813786531,0.0034456802469887168154
8,0.022845473444682413977,0.0025518579610852042995,0.00010881795297401640249
9,0.032836319337446878697,0.0032754795552067364657,0.00011471140761698742495
10,0.04529897997697884815,0.10473748011234204625,0.00010000000000000000479
11,0.021671465771939454198,0.0024810826283712017655,0.0043312849156111055127
12,0.040851373329603070383,0.010309136956481902356,0.0022236827760683053681
13,0.050171078223290019316,0.025571918378043140968,0.0002358292168131088972
14,0.01544506871358609576,0.033131085844834158582,0.0058950433246530813125
15,0.020143907680830363399,0.11261845113433267829,0.005123122500706534313
16,0.062129749591459976221,0.033914791476781246116,0.0034601344674718994242
17,0.011314498431645145932,0.047449359034088166298,0.00010000000000000000479
18,0.016898616429713290976,0.0021262898517429356868,0.00010478917245683638446
19,0.013524939457773228757,0.043019727085038331205,0.00010000000000000000479
20,0.020714261067418839046,0.032422842775511884206,0.0037539067712040893009
21,0.070182084132848307489,0.0038948642311444751397,0.00012206871308865268537
22,0.011891024105168469457,0.066325414138468763436,0.0033690153469227981584
23,0.022686768560131007066,0.0025409741115536973663,0.00010872197194050006589
24,0.019296268463180107217,0.0023597764721692521088,0.0031242482134792356335
25,0.048246572575269701388,0.070125987650695290054,0.0045863348720368681335
26,0.033633105736011366382,0.0030865310617054484733,0.00011380430934663527266
27,0.03771791669552639753,0.0343554835854345611,0.00096437112664500047616
28,0.012122273856734314817,0.026259445614445563189,0.00010000000000000000479
29,0.05374276977040051001,0.026298078039071443035,0.0013264056377406295215
30,0.024415592315233530102,0.0027382282237767329239,0.00011010302671721483852
31,0.011409838222765641275,0.12393015170420738913,0.00069345058067854731601
32,0.040900625765159216718,0.0063236178572212854015,0.00011294299759896669509
33,0.020964276478019804734,0.0024907012520377727095,0.00010791247392836552526
34,0.011416070132171331555,0.0014803562378509131734,0.00050983295087864090225
35,0.031744674917769631628,0.0032169715139046366204,0.0001141865044518942723
36,0.011302208780689951273,0.0013924969842200750261,0.00095812323184129286925
37,0.042888749097316825054,0.0033566458160022398516,0.0024533571278092074219
38,0.045916703917031356785,0.0034026776784375507151,0.00011714204435929336282
39,0.025991567199539294952,0.0052039774183717220704,0.00010819711517619946394
40,0.011305798435813758929,0.012867710938485519417,0.001870113226931680115
41,0.011334668524082781513,0.075098499973069499092,0.0010395127760877674334
42,0.011358000689197903649,0.0014341642168004319156,0.00033737279897382260307
43,0.011441423270643876278,0.10130607041173439464,0.0047460569996268832382
44,0.024417605736804844779,0.0027489974273407105469,0.0040453915481545761612
45,0.055030430604114638493,0.13881990777424751959,0.00010000000000000000479
46,0.021875924181255571033,0.064653448963831933183,0.00010000000000000000479
47,0.011358595316339037407,0.0014353526204109350647,0.00076733439783206779453
48,0.04139878061677717408,0.064856543003929775781,0.00038517449659300164637
49,0.012743368743559078601,0.0095222596172887287447,0.00081525069645605667372
50,0.011304758714996761271,0.026246386653788075782,0.00010000000000000000479
51,0.038814955442429986687,0.0032528097958606358095,0.0013406054747970991281
52,0.055431474041609481163,0.0035429495229886667947,0.00071310890923376830334
53,0.027743448189034167206,0.0058790558823238409439,0.00026717592567923625522
54,0.011827931500739789772,0.009607296481254884446,0.00010000000000000000479
