group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.036800509681679201279,0.49451002683641148705,0,0,0,0,0.61665348630727190304,0.61337834662880963421
dmamma,0.00032391611707752605278,0.672062980568811974,0,0,0,0,1.259425458886471727,1.2509653786879173509
mmanh3,0.012414069687438786249,0.0155680359629356245,53,26.5,0,0,1.1432440750784751415,1.1429242110216919492
