group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.34261514296926687262,5.802388935692539107,0,0,0,0,0.61665348630727190304,0.57888948959381048009
dmamma,0.54768719759849637807,7.6026447168082933459,0,0,0,0,1.259425458886471727,1.1700842172332075464
mmanh3,0.097519562642817941844,0.18691223237852483408,42,21,0,0,1.1432440750784751415,1.1399954934368632387
