real_name,dmf_0,dmf_1,dmf_2,dmf_3,dmf_4,dmf_5,dmf_6,dma_0,dma_1,dma_2,dma_3,dma_4,dma_5,dma_6,mma_0,mma_1,mma_2,mma_3,mma_4,mma_5,mma_6
0,0.082090999999999997305,0.060752000000000000446,0.043746000000000000163,0.031501000000000001222,0.022682999999999998303,0.016334000000000001296,0.011761999999999999886,0,0.020314999999999999725,0.034440999999999999392,0.042674999999999997657,0.046855000000000000815,0.048287999999999997591,0.047896000000000001073,0,0.0010237000000000000006,0.003899999999999999821,0.007904599999999999474,0.012529999999999999472,0.017429000000000000048,0.022368999999999999995
1,0.082090999999999997305,0.070990999999999998549,0.060586000000000000965,0.051706000000000001959,0.044128000000000000558,0.037659999999999999032,0.032141000000000002901,0,0.010677000000000000726,0.019796000000000001096,0.026724999999999998757,0.03185299999999999937,0.035506000000000002836,0.037958999999999999686,0,0.00041937000000000001837,0.001677700000000000068,0.0035576000000000001719,0.0058786000000000003182,0.0084948999999999996735,0.011289000000000000423
2,0.082090999999999997305,0.059081000000000001571,0.041269000000000000128,0.028826000000000000928,0.02013500000000000012,0.014064999999999999378,0.0098241999999999999466,0,0.020441000000000000836,0.031578000000000001901,0.035539000000000001145,0.035331000000000001293,0.032865999999999999381,0.029337999999999999495,0,0.0025406999999999999029,0.0090250000000000000361,0.017059999999999998777,0.025232999999999998486,0.032770000000000000517,0.039299000000000000599
3,0.082090999999999997305,0.07280899999999999872,0.063876000000000002221,0.056038999999999998536,0.049162999999999998368,0.04313100000000000267,0.037839999999999998637,0,0.006787900000000000357,0.0097047000000000001319,0.010363999999999999949,0.010004000000000000739,0.0092270000000000008261,0.0083169999999999997403,0,0.0024799999999999999996,0.0084048999999999998711,0.015377999999999999309,0.022287000000000001254,0.028654999999999999916,0.03431200000000000222
4,0.082090999999999997305,0.059314999999999999669,0.041611000000000002153,0.029191000000000001668,0.020477999999999999675,0.014366000000000000297,0.010078000000000000153,0,0.022641000000000001402,0.039955999999999998462,0.051810000000000001885,0.059836000000000000298,0.065181000000000002825,0.068648000000000000687,0,0.00013389000000000000727,0.00052156000000000001405,0.0010825999999999999686,0.001759900000000000006,0.0025133999999999998357,0.0033149999999999998045
5,0.082090999999999997305,0.073314000000000004165,0.064807000000000003492,0.057285999999999996646,0.050638000000000002454,0.044762000000000003175,0.039567999999999999006,0,0.0058081000000000000683,0.007677699999999999976,0.0077688000000000001846,0.0072465000000000003369,0.0065519999999999996645,0.0058481999999999995793,0,0.0029404000000000001316,0.0094050999999999995715,0.016462999999999998468,0.023064999999999998698,0.028889000000000001483,0.033884999999999998455
6,0.082090999999999997305,0.049709000000000003183,0.028758999999999999841,0.016638000000000000012,0.0096261000000000002813,0.005569199999999999845,0.0032220000000000000376,0,0.032132000000000000839,0.052407000000000002193,0.063614000000000003876,0.069583000000000005958,0.072527999999999995251,0.073733000000000006868,0,0.00024540999999999999663,0.00089121999999999996795,0.001735999999999999913,0.002663800000000000022,0.0036091999999999999083,0.0045361000000000003748
7,0.082090999999999997305,0.070908999999999999808,0.060441000000000001668,0.051518000000000001293,0.043913000000000000644,0.037429999999999997995,0.031904000000000001802,0,0.010708000000000000504,0.019744000000000001133,0.026505999999999998312,0.03141300000000000342,0.034812999999999996725,0.036999999999999998168,0,0.0004672500000000000004,0.0018537000000000000092,0.003897400000000000083,0.0063850000000000000505,0.0091462000000000001632,0.012047000000000000416
8,0.082090999999999997305,0.063959000000000001962,0.048714000000000000357,0.037102999999999997094,0.028260000000000000397,0.021524000000000001465,0.016393999999999998851,0,0.018034999999999998949,0.032988999999999997492,0.044163000000000000866,0.052462000000000001687,0.058571999999999999065,0.063018000000000004568,0,9.6842999999999994191e-05,0.00038715000000000000498,0.00082277999999999995237,0.0013664000000000000364,0.0019897000000000000623,0.0026711000000000000368
9,0.082090999999999997305,0.057003999999999999115,0.038294000000000001649,0.025724000000000000338,0.017281000000000001221,0.011608000000000000262,0.0077981999999999999235,0,0.024892000000000000931,0.043050999999999998991,0.054831999999999998796,0.062336000000000002519,0.06697300000000000475,0.069691000000000002945,0,0.0001935799999999999999,0.0007454799999999999708,0.0015320999999999999983,0.0024691999999999999539,0.0035005000000000001392,0.0045881000000000003378
10,0.082090999999999997305,0.049561000000000000887,0.028580000000000001237,0.016480999999999999123,0.0095043000000000002481,0.0054808000000000000815,0.0031605999999999999546,0,0.018075000000000000788,0.015977999999999999148,0.010725000000000000158,0.0065954999999999998003,0.0039151999999999997568,0.0022882000000000002164,0,0.014448000000000000773,0.037495000000000000551,0.054790999999999999426,0.065823999999999993626,0.07244499999999999551,0.076302999999999995828
11,0.082090999999999997305,0.064841999999999996862,0.050132000000000002948,0.038759000000000001784,0.029965999999999999581,0.023167000000000000093,0.017910999999999999838,0,0.017157999999999999641,0.031595999999999999086,0.042557999999999998608,0.050834999999999998244,0.057036999999999997424,0.061637999999999998346,0,8.8756000000000001993e-05,0.00035016000000000002202,0.00073373999999999997817,0.0012004999999999999612,0.0017207999999999999772,0.002272300000000000101
