group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.37520515713927282686,6.7395340832993939628,0,0,0,0,0.61665348630727190304,0.57294419824240350181
dmamma,0.72160579454829165691,8.7566062658080632275,0,0,0,0,1.259425458886471727,1.1574950818224793991
mmanh3,0.10628290967167959569,0.21581479357223565252,42,21,0,0,1.1432440750784751415,1.1395656217374170449
