group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.25829141611620548558,4.0693757170588344962,0,0,0,0,0.61665348630727190304,0.59003552795633984474
dmamma,0.28185829295797620864,5.4070569163619799369,0,0,0,0,1.259425458886471727,1.1946949543095992663
mmanh3,0.077065060499216672674,0.13307863390360907818,44,22,0,0,1.1432440750784751415,1.1408434697709963768
