real_name,dmf_0,dmf_1,dmf_2,dmf_3,dmf_4,dmf_5,dmf_6,dma_0,dma_1,dma_2,dma_3,dma_4,dma_5,dma_6,mma_0,mma_1,mma_2,mma_3,mma_4,mma_5,mma_6
0,0.082090999999999997305,0.060735999999999998322,0.043722999999999997978,0.031475000000000002975,0.022658999999999998587,0.016312000000000000111,0.011742000000000000701,0,0.020350000000000000033,0.034537999999999999257,0.042845000000000001139,0.047100999999999997037,0.048605000000000002369,0.048279000000000002468,0,0.0010036999999999999481,0.0038262000000000000871,0.007760200000000000084,0.012309000000000000496,0.017133999999999999925,0.022006000000000001254
1,0.082090999999999997305,0.071142999999999997907,0.060858000000000002372,0.052060000000000002107,0.044533999999999997199,0.03809599999999999792,0.032588999999999999913,0,0.010536000000000000226,0.019567000000000001059,0.02646000000000000088,0.031588999999999999024,0.035270999999999996799,0.037768999999999997019,0,0.00040823999999999998093,0.0016349999999999999516,0.0034707000000000001738,0.0057412000000000001226,0.0083047999999999993354,0.011046999999999999528
2,0.082090999999999997305,0.059056999999999998385,0.041232999999999998819,0.028788999999999998619,0.020099999999999999811,0.0140339999999999996,0.0097984999999999999182,0,0.020445999999999998897,0.031551000000000002654,0.035470000000000001528,0.035222000000000003306,0.032726999999999999147,0.029179000000000000076,0,0.0025593999999999998696,0.0090851000000000004669,0.017163000000000001172,0.02536899999999999919,0.032926999999999997937,0.03946500000000000008
3,0.082090999999999997305,0.073070999999999997065,0.064357999999999998542,0.056683999999999998276,0.049924999999999997158,0.0439719999999999972,0.038727999999999998537,0,0.0065808000000000003646,0.0094112999999999991801,0.010061999999999999764,0.0097310000000000000664,0.0089967999999999992422,0.0081329999999999996046,0,0.002425099999999999912,0.0082185000000000001108,0.015041999999999999815,0.021812999999999999057,0.0280679999999999992,0.033640999999999997294
4,0.082090999999999997305,0.05927899999999999836,0.04155799999999999772,0.029135000000000001175,0.020424999999999998712,0.014319000000000000131,0.010038999999999999313,0,0.022745999999999998858,0.040273999999999997301,0.052416999999999998316,0.060785999999999999754,0.066508999999999998676,0.070377999999999996117,0,6.5870999999999993251e-05,0.00025712999999999999962,0.00053490999999999998618,0.00087155000000000001567,0.0012477000000000000243,0.0016497000000000000379
5,0.082090999999999997305,0.073539999999999994262,0.065224000000000004196,0.057847999999999996645,0.051306999999999998441,0.04550499999999999684,0.040358999999999999042,0,0.0056483000000000001956,0.0074714999999999998428,0.0075721000000000000113,0.0070790000000000002228,0.0064180000000000000937,0.0057457999999999996923,0,0.002875400000000000178,0.0091985999999999994853,0.016109999999999999321,0.022588000000000000439,0.028319000000000000422,0.033251999999999996838
6,0.082090999999999997305,0.049586999999999999134,0.028611000000000001015,0.01650899999999999937,0.0095253000000000004333,0.0054961000000000002907,0.003171199999999999887,0,0.032406999999999998308,0.053120000000000000551,0.064865999999999993109,0.071438000000000001499,0.075026999999999996471,0.076895000000000005014,0,9.5074999999999993501e-05,0.00034629000000000002011,0.00067681999999999996071,0.0010423999999999999672,0.001417899999999999933,0.0017895999999999999148
7,0.082090999999999997305,0.071137000000000005784,0.06084799999999999931,0.052047999999999997045,0.044519999999999997076,0.038080999999999996797,0.032572999999999997789,0,0.010496999999999999387,0.019401999999999999108,0.026110000000000001263,0.031016999999999999432,0.034457000000000001516,0.036706999999999996576,0,0.00045058000000000001262,0.0017903999999999999342,0.0037702999999999998668,0.0061862000000000002056,0.0088746999999999992559,0.011705999999999999392
8,0.082090999999999997305,0.063978999999999994208,0.048745999999999997665,0.037139999999999999403,0.028296999999999999237,0.021559999999999999304,0.016425999999999999629,0,0.018059999999999999665,0.033136999999999999789,0.044508999999999999952,0.053058000000000000995,0.059456000000000001904,0.064217999999999997307,0,5.1758000000000001489e-05,0.00020731999999999998693,0.00044148000000000000827,0.0007347099999999999638,0.0010721000000000000928,0.0014423000000000000924
9,0.082090999999999997305,0.056919999999999998375,0.0381760000000000016,0.025603999999999998288,0.017171999999999999764,0.01151699999999999946,0.0077242999999999999161,0,0.025097000000000001252,0.043631999999999997175,0.055902000000000000302,0.063973000000000002085,0.069226999999999996871,0.072594000000000005746,0,7.3265999999999999528e-05,0.00028303999999999997347,0.00058367000000000000045,0.00094408999999999996828,0.0013435000000000000761,0.001767799999999999927
10,0.082090999999999997305,0.049498000000000000331,0.028504000000000001558,0.016414999999999999036,0.0094526000000000002382,0.0054434000000000001482,0.0031346999999999998129,0,0.018027000000000001356,0.015862999999999998629,0.01060999999999999964,0.0065063999999999998572,0.0038535000000000001544,0.0022477999999999998849,0,0.014560000000000000026,0.037685999999999997279,0.054972000000000000031,0.065963999999999994861,0.072542999999999996374,0.076368000000000005323
11,0.082090999999999997305,0.064875000000000002109,0.050185000000000000442,0.03882100000000000134,0.030030000000000001137,0.023230000000000000648,0.017969999999999999862,0,0.017166000000000000703,0.031708000000000000074,0.042847000000000003139,0.051353999999999996873,0.057825000000000001399,0.062723000000000000975,0,4.8322000000000002538e-05,0.00019101000000000000248,0.00040106000000000001241,0.00065753999999999996912,0.00094454000000000000632,0.0012501000000000000827
12,0.082090999999999997305,0.05194900000000000212,0.031536000000000001531,0.019144000000000001294,0.011620999999999999386,0.0070545000000000000068,0.004282399999999999575,0,0.028531000000000000805,0.044723999999999999866,0.051645000000000003404,0.053246000000000001662,0.051894999999999996687,0.048996999999999998887,0,0.0015963999999999999892,0.0057239999999999999214,0.01097399999999999938,0.016528999999999998555,0.021933999999999998637,0.026952000000000000263
13,0.082090999999999997305,0.046781000000000003136,0.02532999999999999835,0.013714999999999999761,0.0074263999999999996682,0.0040210999999999996746,0.0021773000000000000687,0,0.030071000000000000507,0.039647000000000001685,0.03829899999999999971,0.03286300000000000332,0.026529000000000000498,0.02065699999999999828,0,0.0052341999999999996168,0.017076999999999998431,0.029971999999999998643,0.041592999999999998029,0.051199000000000001454,0.05875600000000000267
14,0.082090999999999997305,0.069943000000000005167,0.058731999999999999484,0.049318000000000000727,0.041412999999999998424,0.034775000000000000355,0.029201000000000001261,0,0.010057999999999999233,0.015775000000000000827,0.018092000000000000443,0.018395000000000001628,0.017563999999999999752,0.01614900000000000016,0,0.0020428999999999998376,0.007220700000000000035,0.013584000000000000588,0.019994999999999998885,0.025836999999999998856,0.030815999999999999642
15,0.082090999999999997305,0.06620299999999999796,0.052357000000000000761,0.041405999999999998362,0.032745999999999997332,0.025896999999999999881,0.020480999999999999206,0,0.0087808999999999994696,0.0094684000000000000802,0.0081163999999999993096,0.0065751999999999997948,0.0052389999999999997335,0.0041529000000000001677,0,0.0069585999999999996815,0.019307999999999998775,0.030074000000000000038,0.038157999999999997476,0.043804000000000002657,0.04748200000000000337
16,0.082090999999999997305,0.040948999999999999289,0.019175000000000001071,0.0089788999999999997287,0.0042044999999999999041,0.0019688000000000001506,0.00092192000000000000944,0,0.033119999999999996665,0.038546999999999997932,0.032927999999999998937,0.025027000000000000635,0.017923999999999998961,0.012399999999999999564,0,0.0079112000000000001765,0.023608000000000000512,0.038127000000000001168,0.048974999999999997702,0.056113999999999997215,0.060253000000000001002
17,0.082090999999999997305,0.073539999999999994262,0.065224000000000004196,0.057847999999999996645,0.051306999999999998441,0.04550499999999999684,0.040358999999999999042,0,0.0065675000000000004208,0.0098743000000000007849,0.010999000000000000096,0.010994999999999999565,0.010437999999999999362,0.009637400000000000827,0,0.0019827999999999998404,0.0069865999999999999284,0.013225999999999999909,0.019751000000000001194,0.026082000000000001017,0.031994000000000001604
18,0.082090999999999997305,0.06870400000000000118,0.056578000000000003289,0.046592000000000001469,0.038367999999999999328,0.031595999999999999086,0.026019000000000000461,0,0.013348999999999999755,0.025357999999999998597,0.035160999999999997812,0.043148999999999999855,0.049641999999999998627,0.054905000000000002414,0,3.7820000000000000427e-05,0.00015504000000000000637,0.00033731000000000000783,0.00057251999999999997337,0.00085072000000000001351,0.0011636999999999999341
19,0.082090999999999997305,0.071566000000000004611,0.061616999999999998161,0.053052000000000001934,0.045677000000000002322,0.039327000000000000846,0.033860000000000001208,0,0.0082596000000000006219,0.012460999999999999854,0.013851000000000000464,0.013747000000000000539,0.012899000000000000743,0.011726999999999999577,0,0.0022640999999999997933,0.008005399999999999322,0.015167999999999999192,0.022623000000000000748,0.029788999999999999507,0.036388999999999997736
20,0.082090999999999997305,0.065670000000000006146,0.051478999999999996984,0.040355000000000001981,0.031634000000000002395,0.024798000000000000598,0.019439000000000001417,0,0.013603999999999999773,0.020601999999999998786,0.022756999999999999451,0.022232999999999999291,0.020350000000000000033,0.017895000000000001183,0,0.0027761999999999999351,0.0096974999999999995232,0.01804199999999999901,0.026284999999999999337,0.033647999999999997356,0.039800000000000002043
21,0.082090999999999997305,0.037308000000000000884,0.015782999999999998419,0.0066766000000000004164,0.0028243999999999999141,0.0011947999999999999853,0.00050544999999999995315,0,0.044644000000000003125,0.065827999999999997627,0.074510000000000006781,0.077903000000000000025,0.079061000000000006271,0.079274999999999998246,0,0.00013884999999999998689,0.00047911999999999997993,0.00090320000000000005315,0.0013607000000000000605,0.0018304000000000000391,0.0023032000000000000389
22,0.082090999999999997305,0.073051000000000004819,0.064321000000000003172,0.056633999999999996844,0.049866000000000000603,0.043907000000000001583,0.03865999999999999992,0,0.0063051000000000001142,0.0086753000000000003722,0.0090123000000000008658,0.0085394000000000008094,0.0077846000000000000266,0.0069711000000000000396,0,0.0026985999999999997837,0.0088302999999999992609,0.015682999999999999025,0.022154000000000000081,0.027851000000000000756,0.032682000000000002715
23,0.082090999999999997305,0.064099000000000003197,0.048937000000000001332,0.037360999999999998378,0.028524000000000000743,0.021777000000000001217,0.016625999999999998419,0,0.017940999999999998615,0.032947999999999998122,0.044290000000000002978,0.05283399999999999902,0.059243999999999998052,0.064024999999999998579,0,5.1400999999999997961e-05,0.00020600999999999998762,0.00043892999999999997339,0.00073083000000000002128,0.0010668999999999999664,0.0014358999999999999368
24,0.082090999999999997305,0.066749000000000002775,0.053263999999999998847,0.042502999999999999114,0.033916000000000001702,0.02706400000000000125,0.021596000000000000613,0,0.015298000000000000834,0.028649999999999998385,0.039205999999999997796,0.047530999999999996863,0.054078000000000001068,0.059205000000000000682,0,4.3058000000000000082e-05,0.00017265999999999999013,0.00036753000000000002681,0.00061054999999999995993,0.00088820000000000001381,0.0011897999999999999722
25,0.082090999999999997305,0.047896000000000001073,0.026609000000000000707,0.014782999999999999266,0.0082126000000000004553,0.004562599999999999989,0.0025346999999999999739,0,0.022554999999999998661,0.022783999999999998698,0.01687500000000000111,0.011110000000000000084,0.0068853999999999998538,0.0041186000000000000387,0,0.011424000000000000127,0.031296999999999998432,0.046846999999999999753,0.056309999999999998943,0.06092999999999999805,0.062310999999999998333
26,0.082090999999999997305,0.056428999999999999992,0.037489000000000001489,0.024906000000000001054,0.016546999999999999209,0.0109929999999999993,0.0073035000000000000961,0,0.025586999999999998634,0.044312999999999998224,0.056590000000000001412,0.064585000000000003517,0.069734000000000004316,0.072995000000000004325,0,7.4798999999999999928e-05,0.00028821000000000000698,0.00059299999999999999413,0.00095733000000000005158,0.0013600000000000000977,0.0017871000000000000166
27,0.082090999999999997305,0.053888999999999999402,0.034047000000000000874,0.021510999999999998872,0.01359100000000000065,0.0085869999999999991475,0.0054253000000000000877,0,0.022888999999999999624,0.030539000000000000173,0.029655999999999998334,0.02541300000000000156,0.020358999999999998626,0.015636000000000000593,0,0.0052931000000000002353,0.0173549999999999989,0.030494000000000000272,0.042229999999999996707,0.051737999999999999268,0.058974999999999999645
28,0.082090999999999997305,0.072801000000000004597,0.063861000000000001098,0.056018999999999999351,0.049140000000000003122,0.043105999999999998484,0.03781299999999999939,0,0.0079964000000000007295,0.013346999999999999489,0.016265999999999999209,0.017549999999999999628,0.017756000000000000949,0.01727599999999999969,0,0.0012930000000000000954,0.0048783999999999997504,0.0097925000000000008565,0.015372999999999999513,0.021178999999999999909,0.026924000000000000016
