group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.2238672021714026017,3.4253292003320416903,0,0,0,0,0.61665348630727190304,0.59420085354980278769
dmamma,0.17898576709253263828,4.566275457461415499,0,0,0,0,1.259425458886471727,1.2040717402930256608
mmanh3,0.069474173387712986893,0.11218911685820928681,44,22,0,0,1.1432440750784751415,1.1411686621521208718
