group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.11594285233102807897,1.6771966634576727095,0,0,0,0,0.61665348630727190304,0.60560883445319713125
dmamma,0.024521583219278209748,2.2759357521132739244,0,0,0,0,1.259425458886471727,1.231063620886735821
mmanh3,0.039565762500103483779,0.056312249384217805126,45,22.5,0,0,1.1432440750784751415,1.1421483889048937854
