real_name,dmf_0,dmf_1,dmf_2,dmf_3,dmf_4,dmf_5,dmf_6,dma_0,dma_1,dma_2,dma_3,dma_4,dma_5,dma_6,mma_0,mma_1,mma_2,mma_3,mma_4,mma_5,mma_6
0,0.082090999999999997305,0.060845000000000003249,0.043887000000000002398,0.031655999999999996641,0.02283299999999999913,0.016469000000000000999,0.01187900000000000067,0,0.020091999999999998749,0.033826000000000001899,0.041598000000000003029,0.04530399999999999705,0.046288999999999996815,0.045496000000000001717,0,0.0011529000000000001053,0.004373300000000000104,0.0088249999999999995115,0.013925999999999999143,0.019285000000000000059,0.024639999999999998709
1,0.082090999999999997305,0.06990799999999999792,0.058669999999999999929,0.049238999999999998047,0.041323999999999999622,0.034680999999999996553,0.029105999999999999928,0,0.011671000000000000818,0.021370000000000000107,0.028494999999999999496,0.03354800000000000143,0.036943999999999997674,0.03902400000000000313,0,0.00050728000000000003557,0.0020129000000000001926,0.0042345000000000004164,0.0069430999999999997926,0.0099573000000000005255,0.013135000000000000842
2,0.082090999999999997305,0.059282000000000001361,0.04156300000000000272,0.029139999999999999236,0.020430000000000000243,0.014323000000000000662,0.010042000000000000579,0,0.020369999999999999218,0.031711000000000003074,0.035970000000000001972,0.036045000000000000651,0.033802999999999999714,0.030423999999999999655,0,0.0024117999999999999682,0.0086079999999999993326,0.016347000000000000419,0.02428400000000000003,0.031669000000000002704,0.038129000000000003168
3,0.082090999999999997305,0.071446999999999996622,0.061404000000000000248,0.052771999999999999464,0.045353999999999998483,0.038977999999999998759,0.033499000000000000998,0,0.0078937000000000000222,0.011291000000000000689,0.012007999999999999577,0.01149799999999999954,0.010484000000000000263,0.0093179000000000004877,0,0.0027344999999999999515,0.0092814999999999998198,0.016972999999999998505,0.024546999999999999376,0.031457999999999999852,0.037513999999999998736
4,0.082090999999999997305,0.059498000000000002274,0.04188000000000000056,0.02947800000000000073,0.020749000000000000082,0.014604999999999999927,0.010279999999999999208,0,0.022054000000000000686,0.038134000000000001229,0.048346000000000000085,0.054482000000000002649,0.057799999999999997213,0.059185000000000001497,0,0.00053757999999999995892,0.00206790000000000012,0.0042361999999999998615,0.0067923000000000002471,0.0095632000000000008666,0.012430000000000000077
5,0.082090999999999997305,0.071850999999999998202,0.062130999999999998729,0.053726000000000002921,0.046459000000000000297,0.040174000000000001376,0.034738999999999999047,0,0.0068757999999999996205,0.0090685000000000001719,0.0090962000000000004657,0.0083695999999999996094,0.0074397999999999998855,0.0065147000000000000047,0,0.0033327000000000000721,0.010664999999999999133,0.018624999999999999195,0.025982999999999999152,0.032364999999999997937,0.037726000000000002588
6,0.082090999999999997305,0.05038100000000000217,0.029578000000000000125,0.017364999999999998492,0.010194999999999999202,0.0059852000000000004157,0.003513800000000000083,0,0.030772000000000000741,0.049084000000000002628,0.058004000000000000004,0.061518000000000003236,0.061960000000000001186,0.060693999999999997952,0,0.00092195000000000004812,0.0033046999999999998252,0.0063430999999999999536,0.0095764000000000005369,0.012749999999999999181,0.015728999999999999926
7,0.082090999999999997305,0.069836999999999996303,0.058546000000000000818,0.049080999999999999628,0.041145000000000001017,0.034493000000000002825,0.02891600000000000073,0,0.011693999999999999534,0.021309000000000001551,0.028272999999999999521,0.033120999999999997665,0.036288000000000000811,0.038130999999999998229,0,0.00055257999999999999827,0.0021754000000000000767,0.0045396999999999998118,0.0073826999999999998528,0.010500000000000000652,0.01373399999999999968
8,0.082090999999999997305,0.06374599999999999711,0.048375000000000001332,0.036711000000000000576,0.027858999999999998348,0.02114100000000000007,0.016043999999999999234,0,0.017964999999999998331,0.03221600000000000158,0.042231999999999998707,0.049069000000000001505,0.053525999999999997192,0.056208000000000001017,0,0.00037945999999999997527,0.0014979999999999999826,0.0031432000000000000738,0.0051526000000000002355,0.0074045999999999998972,0.0098083000000000006985
9,0.082090999999999997305,0.057349999999999998201,0.03878100000000000297,0.026224000000000000782,0.017732999999999998764,0.011990999999999999923,0.0081086999999999999356,0,0.02408400000000000124,0.040813000000000002054,0.050798999999999996935,0.05629900000000000182,0.058831000000000001349,0.059421000000000001595,0,0.00065576999999999996405,0.0024943000000000000761,0.0050590000000000001287,0.0080414000000000006307,0.01123700000000000046,0.014510000000000000328
