group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.3839794433002499674,7.1188051661469922138,0,0,0,0,0.61665348630727190304,0.57056427653409846901
dmamma,0.79854791418998116725,9.2175758600822117472,0,0,0,0,1.259425458886471727,1.1525405503373351568
mmanh3,0.10955021553307993376,0.22696164683268052475,42,21,0,0,1.1432440750784751415,1.139401133101261232
