group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.11712233098465243963,1.6502692138788972454,0,0,0,0,0.61665348630727190304,0.60576755458615194616
dmamma,0.021248731673134430009,2.2414630365905403586,0,0,0,0,1.259425458886471727,1.2314575718672351456
mmanh3,0.038898274892521886303,0.055130615971384064333,45,22.5,0,0,1.1432440750784751415,1.142169513340790088
