group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.051730133811053499726,0.75425908176325984211,0,0,0,0,0.61665348630727190304,0.61168589545156903942
dmamma,0.0081336330560945521023,1.0326971617972646733,0,0,0,0,1.259425458886471727,1.2463180369817588033
mmanh3,0.019563146090391198006,0.025554780091556168059,49,24.5,0,0,1.1432440750784751415,1.1427283679491406776
