group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.18570103073294819129,2.8039775688076242766,0,0,0,0,0.61665348630727190304,0.59825170129825744336
dmamma,0.11714352560878163456,3.7571199291043884116,0,0,0,0,1.259425458886471727,1.213528904521471663
mmanh3,0.059552803125472265899,0.092446283778123333752,44,22,0,0,1.1432440750784751415,1.1415073887686553178
