group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.40571235941990341223,7.8335253291349253857,0,0,0,0,0.61665348630727190304,0.56605123942539969928
dmamma,0.95976230555280050982,10.09312608107443765,0,0,0,0,1.259425458886471727,1.1432828573344528955
mmanh3,0.11416196109435197692,0.24851390243401985658,42,21,0,0,1.1432440750784751415,1.1391025328228059355
