real_name,dmfdma,dmamma,mmanh3
0,0.027365686796104345818,0.0085761091763795326698,0.00010094650637903876303
1,0.013207022230691065762,0.0069441532123328429324,0.0023029049644925918446
2,0.029901495815930850819,0.020780290936286846537,0.0028616569774130833775
3,0.010907543377804671675,0.058890908061194444101,0.0014403930175707734939
4,0.029542474837553473616,0.0010230072208213558151,0.00054366389334157291888
5,0.010278533632275059853,0.079308285342528830886,0.0023919878293739349137
6,0.045603400688610587488,0.0012969629896603615017,0.0044075379562335337616
7,0.013310782043217138371,0.0077295408076921952659,0.0034471214027048165812
8,0.022689371497289525376,0.00093600196977649868704,0.0001019255073418866525
9,0.03315381291449620571,0.0013259360525820472216,0.00010435384229961373263
10,0.045874411861227627762,0.10849571703959963453,0.00010000000000000000479
11,0.021442301083039318893,0.00091763088161003227277,0.0043249263425790057322
12,0.041420079633326709057,0.0095938737288793728142,0.0022179206110408784466
13,0.05094730295958765226,0.026970396965925600569,0.00023899174457633399517
14,0.014739786480357787782,0.03421665314649537798,0.0059027034212142072064
15,0.019676736791581956459,0.1152753541350346328,0.0051372962372599742173
16,0.06302731344175217798,0.035931043627045973488,0.0034657086065745029355
17,0.010270912604798544676,0.048944817287039865672,0.00010000000000000000479
18,0.016313222183156481787,0.00082090613878556088767,0.00010102146650906784688
19,0.012690356304913434637,0.044515129431110994629,0.00010000000000000000479
20,0.020376237538508010921,0.033703502162961321287,0.0037610291518754275335
21,0.07134480017471667157,0.0013826007717018260271,0.00010548215889286055656
22,0.010871623759068553203,0.068042194488225044013,0.0033808394386244658078
23,0.022521380939007851207,0.00093344102065976396199,0.00010190501625046362896
24,0.018892240895762225927,0.00087305587979847167415,0.0031189352506972066806
25,0.04886122957188618332,0.073299673724965125343,0.0045986550474338520889
26,0.033980457125932200801,0.0010647325187395238668,0.00010299279372428972316
27,0.038167425966824805594,0.03616092144179699347,0.00097079724301839568582
28,0.011163943384213238438,0.027171021511144501787,0.00010000000000000000479
29,0.054614084606995162707,0.027829445668323082169,0.0013297840383401234813
30,0.024343981318485280463,0.00095991260109582257892,0.00010211827820604428899
31,0.010348558755206533483,0.12608474459742524676,0.00070751139241792039298
32,0.041483449375745655441,0.004868973906325417024,0.00010373188079047098115
33,0.020678056875491727939,0.00090389812718493888887,0.00010166976149137023681
34,0.010321566649269933724,0.00070903239813073992096,0.00051048750564273103446
35,0.032033705480325386228,0.0011794522299681886937,0.00010353619817817621398
36,0.010257902154596234418,0.00066666716504599143282,0.00095880342384723545469
37,0.043521598053009862006,0.0011299890332778328265,0.0024404035840912166426
38,0.046627810884593563767,0.0011441468331459790381,0.00010370774303603476102
39,0.026008766985865707649,0.0038315416416647585934,0.0001016981084183444801
40,0.010263250213676399294,0.013079186137683287972,0.0018750473804444117796
41,0.010276267182238977768,0.076943427134563605052,0.0010520820311036135821
42,0.01025788565381381863,0.00066658907675408495073,0.00033806972302571783404
43,0.010354523852661877761,0.10322084746052315185,0.0047590966777304958418
44,0.024342027354537044276,0.00096107796691191486101,0.0040373794075475501891
45,0.055755131757283436789,0.14299591289359356305,0.00010000000000000000479
46,0.021633594447763880575,0.067024899204829846422,0.00010000000000000000479
47,0.010257897081119779492,0.00066664178231453828042,0.00076802499900376292388
48,0.041974455384561987215,0.06827888146175595252,0.00039875046177303833436
49,0.01184216484542982735,0.0094239084070674144361,0.00081822199413275858819
50,0.010266363752247592914,0.027152372792095959275,0.00010000000000000000479
51,0.039334693820197469405,0.0011048972222305237807,0.0013284932153770651758
52,0.056332094770801331707,0.0011803772304910455527,0.00069837442415178832295
53,0.027845833058765503271,0.0046356650370382524243,0.00026092671507148631907
54,0.010782303669366596899,0.0095794164239888617007,0.00010000000000000000479
55,0.043118219032604522545,0.067201825478835519601,0.0058335857283508436855
56,0.0102751353455568014,0.067857680379145815519,0.0010708978565388245843
57,0.010271815164322442918,0.028838884775497824337,0.005999489814653698877
58,0.010276689124562388492,0.039076491173628769005,0.0077377274247048127842
59,0.03508720780135549111,0.070525608529330957586,0.0044023443248108629772
60,0.034639390751415109759,0.073658797394585570628,0.00010000000000000000479
61,0.032841237165673574372,0.016703941812779166814,0.0055301564386809097876
62,0.069757516412810791073,0.01764049067824257494,0.00010030233423648990127
63,0.012019058842973091503,0.00071705749066744515346,0.00010023059617792810468
64,0.028235747957516082324,0.0010096528311813292647,0.0031682946924266558279
65,0.03219168577546627219,0.0028713630284252448371,0.0025225639252823310252
66,0.053821810283328289093,0.026796377270786948116,0.00010000000000000000479
67,0.010271480993234698847,0.041691595553295116017,0.0017594949490334112208
68,0.019306863907500998456,0.0008800824802427250574,0.00073145206810205519368
69,0.01027105880928479327,0.049791395608411365137,0.00010000000000000000479
70,0.027764123269114964615,0.017549274584500906132,0.0023534637012560823653
71,0.047406056006322028207,0.0011490051255806431416,0.0027712365674514129535
72,0.012044836399461890386,0.003136929656629497843,0.0013744957174791599518
73,0.013371699957983661927,0.10781283594091714551,0.00079520605951743613456
74,0.020328543430341346893,0.00089904984470924804215,0.0043976023556608666645
75,0.076248939564426368443,0.0013910595381963685932,0.00010558428832140342492
76,0.026350556435522313331,0.0094702789378430483891,0.00059172778373533022316
77,0.0614488519841314626,0.030542806819023795434,0.0018839472548624694188
78,0.010257879202254320192,0.00066655679415085424162,0.00010000000000000000479
79,0.061677255981615157487,0.060210524962099658264,0.00010000000000000000479
80,0.030201890112795615195,0.018435400343905446879,0.00010000000000000000479
81,0.010257879202254320192,0.00066655679415085424162,0.00010000000000000000479
82,0.065444970184698789128,0.049954178061586154702,0.0033125809972986467421
83,0.010257888619400237426,0.00066660391711608184967,0.00044763575056873931455
84,0.01026037530664152507,0.0055304676310746585244,0.0028045802488348061526
85,0.01027081989560277471,0.048415480706927596644,0.00010000000000000000479
86,0.023710939328366601592,0.00095101410097938525283,0.0001020463008620077841
87,0.024065927170724400741,0.0011129211901380175326,0.00302969317060385393
88,0.05160799450663880461,0.038763947783881744225,0.00010000000000000000479
89,0.035109445810061389037,0.0010760701222971046694,0.0053853000116069731779
90,0.042123596858835515855,0.079217226394579953741,0.0037244917113999883099
91,0.035800718270965294077,0.070394373540526897215,0.0017605927634588365745
92,0.06422813391214302059,0.0011999374556884451898,0.0001042688429926934984
93,0.010257879202254320192,0.00066655679415085424162,0.00010000000000000000479
94,0.046150097090798647415,0.0011428049901726859,0.001795965448589624926
95,0.034845379518997333934,0.054355334817607681153,0.0039265060442966841225
96,0.040284171394878144634,0.0011109988583133556962,0.0015493241931674038743
97,0.01108684034724837994,0.033622845140489597549,0.00010000000000000000479
98,0.011419238717993062532,0.00070069730761332111712,0.0019867283700554356184
99,0.035671051367599265758,0.0010792196503111712007,0.0021045075332031867171
100,0.050328847202407316075,0.0011597479800818739828,0.00010385745391344759216
101,0.023901953505957498208,0.019313366527918512938,0.00054891305738388631967
102,0.047600934921691949453,0.072556816442210778084,0.0041984583501183097426
103,0.010262307120999705073,0.012960605429058143223,0.00010000000000000000479
104,0.025953900671509346626,0.033340640417823440289,0.00010000000000000000479
105,0.061803297470673021485,0.075041064657703354657,0.00010000000000000000479
106,0.040105668055437151964,0.0011092773719874363895,0.00021467010171553928743
107,0.010278773990186475945,0.11313446224778861415,0.00056090058288756094486
108,0.015055558216657089973,0.039283671547105117328,0.0032900516224489612972
109,0.067542016739579019413,0.0013791464871158358799,0.0034712973431717877859
110,0.027903207636924012847,0.0010050684960529433169,0.00083192485471417373065
111,0.02088704928037760436,0.061682781167559472268,0.0015319150482771088859
112,0.015700738228873214325,0.034385460071719359254,0.00010000000000000000479
113,0.033507669079889147723,0.0010620546332008649979,0.0035432764091657591513
114,0.010257879202254320192,0.00066655679415085424162,0.00010000000000000000479
115,0.010276412254866642074,0.069630897264296540139,0.0017934182587743738562
116,0.010257919234343111647,0.0006667525933366844201,0.0016067305580945892129
117,0.048954878736710075171,0.015160967735351941685,0.00092430839697431072411
118,0.010321671469712367236,0.00070958492716301788464,0.0038552508776396347476
119,0.017170112480709997377,0.094837347889892231745,0.0039315052920896598199
120,0.049124873676741107054,0.007463124938367080019,0.0001020956354446576447
121,0.03963476560394169762,0.0012517934435712083693,0.00010417347334482512141
122,0.041126766724334254399,0.0011163700344820047007,0.0021108661543952052589
123,0.051560362762478779974,0.10157317217424022271,0.00010000000000000000479
124,0.041345092034247750423,0.0011188383700162375222,0.0048322612611988360193
125,0.021008403036250844487,0.086294803816136772534,0.0030990138242051349857
126,0.022883829949324387826,0.0010452173911496781631,0.0001907123168101377479
127,0.018437749851413717112,0.00086384446260391980262,0.00029351445775043026164
128,0.032847544581197887781,0.02350715781997825618,0.0020743591719255033597
129,0.030171942194245363056,0.01683193938994489644,0.00010000000000000000479
130,0.010257905083423401321,0.00066668181276666280567,0.0010743707868227456853
131,0.014187932197996945549,0.00077263496748040320743,0.00010065144236614966108
132,0.010266863233038667561,0.029179506094133705191,0.00010000000000000000479
133,0.039766293792091657322,0.0011070882108602691282,0.0001033659882818029215
134,0.027345657263579934565,0.018552331733147679749,0.00010000000000000000479
135,0.036886168909724334486,0.0010898962066005824824,0.0059829918956227929466
136,0.043107665575659676049,0.032391381913030869999,0.00010000000000000000479
137,0.034832421828538608077,0.020168265615278260089,0.00010000000000000000479
138,0.010257879202254320192,0.00066655679415085424162,0.00010000000000000000479
139,0.012032768675236015649,0.00071741136164498993475,0.0001002332858629650952
140,0.010321344132377821903,0.00070898304096793374196,0.0023523278364174968723
141,0.010268764780020313634,0.031686245692983623645,0.0014358008140623469261
142,0.023419215266838749184,0.00094809575342292965773,0.0045816527135864480377
143,0.033535594769132467952,0.0010609478988966895233,0.00010296013233578914041
144,0.010261094305053701167,0.0075022698723693995865,0.0021290477035688735313
145,0.027380731265935966123,0.0010005961151495403744,0.0058497296212272438184
146,0.072672263469739623032,0.074223508306779303889,0.00010000000000000000479
147,0.011942162304617408644,0.063585071648185539916,0.00016855696192451678273
148,0.033848164989763722399,0.085993646507153714831,0.00029473433140746597807
149,0.044487640459988098129,0.0012856647941350408774,0.00010448638207951246718
150,0.010257879202254320192,0.00066655679415085424162,0.00010000000000000000479
151,0.070347280847591051045,0.0013805812011045016235,0.00010545899287709579919
152,0.010278049399169882083,0.069912672124781763405,0.0029403028074393880269
153,0.038896014173756161825,0.01852541443520621875,0.002504387406394024615
154,0.010257879202254320192,0.00066655679415085424162,0.00010000000000000000479
155,0.058422733467409268537,0.0011860111688894374275,0.00010412109029774993735
156,0.055542841802377319882,0.047820874653979689173,0.0027782137158102624894
157,0.055336580418297275086,0.0011782050898511055997,0.002259276899421427693
158,0.042665276783017472284,0.0011242373185753921309,0.00010352194108276470852
159,0.053877320485739781109,0.035850210956172079424,0.00010000000000000000479
160,0.03304328480833573084,0.10828612814867732972,0.0014318356815555971246
161,0.014691854271264339835,0.00078519299090406581825,0.0032006579988730216035
162,0.052383524917297329127,0.055931552013678526025,0.0056570552753232895837
163,0.028883146951018404819,0.041209316963466434414,0.0064119633399010349598
164,0.014755338187563200869,0.068035474811227653058,0.0027602041091221926616
165,0.010258703201484311099,0.0027316992379934276758,0.00027133422383281580875
166,0.089383079058025116659,0.001233645305396027271,0.00010466958993738308006
167,0.038559750961411086434,0.089883749113821478915,0.00010000000000000000479
168,0.026095262432056329227,0.00098373967546218658506,0.0022004348427737325557
169,0.010257939500336174174,0.00066685392731605198317,0.0023995081987404033239
170,0.014154091808649562831,0.05719841597900122282,0.00086892231058387215097
171,0.040936305619332660766,0.0011142974440954392292,0.00010343115211010191852
172,0.016350251216171590718,0.087397217514316935527,0.00010000000000000000479
173,0.051581614936765801671,0.035477465567213942177,0.00010000000000000000479
174,0.02176904184918071819,0.00092314294166013252489,0.0053802703028192674223
175,0.052359881038920218221,0.091126518619075488892,0.0019792265171229362145
176,0.036527365665168398667,0.068477488920751131141,0.0018360962151606926001
177,0.058210067890085481768,0.0013518045720795404934,0.0016039268261831595222
178,0.010272352886856364607,0.045031547747139098747,0.0018962064226286873617
179,0.023436438442799641113,0.062316990900727162184,0.0026292644714452882704
180,0.026418751393079868001,0.00098709746248654573614,0.00010234000649650724316
181,0.027883212249697208324,0.0010045818577738921135,0.00010248427063890954759
182,0.045636562393565338613,0.043326834947443403079,0.0025084378428477049038
183,0.027902841811513090509,0.0010049016387375171895,0.00038387943687883443458
184,0.037653032537857407391,0.1011105674933406029,0.0031193710682465474252
185,0.057000794795537920723,0.001182642987352977397,0.0012004789803828663005
186,0.010260062625662634897,0.0064080092610649744267,0.00010000000000000000479
187,0.010261552893265326464,0.0074705431243105510641,0.0037528948435283085092
188,0.044388225263342344362,0.0011333445414381550492,0.00010360627852248652475
189,0.068254742338983848127,0.0012084540132272266876,0.0012206323644699977257
190,0.012336879718581191326,0.00078077272442849321096,0.0040390722981555188253
191,0.034645263377938835536,0.0010703548456853803714,0.00038179822678757345446
192,0.063728203841554212361,0.075016032465825499553,0.00010000000000000000479
193,0.015832274819452284154,0.00081048546066118346432,0.00010094118790966549704
194,0.051953817079429469306,0.05993073246141842475,0.00026512930902716254486
195,0.01027637225089927768,0.092737716883130927314,0.00010000000000000000479
196,0.023705892679128211242,0.043423903274512058725,0.00010000000000000000479
197,0.074671888931682639523,0.0012178945814918717624,0.0001791878375773433966
198,0.030390533926567663697,0.0011604337770165537407,0.001215241845171747409
base,0.026977680395227257582,0.013058763173068432123,0.0010004046075801232424
