group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.18621285270535706258,2.7794938192624520923,0,0,0,0,0.61665348630727190304,0.59839934427954166729
dmamma,0.1118487063840585688,3.7293456759461647287,0,0,0,0,1.259425458886471727,1.2138147661075138206
mmanh3,0.059246175052006633255,0.091751269712146185653,44,22,0,0,1.1432440750784751415,1.1415188278806638333
