real_name,dmf_0,dmf_1,dmf_2,dmf_3,dmf_4,dmf_5,dmf_6,dma_0,dma_1,dma_2,dma_3,dma_4,dma_5,dma_6,mma_0,mma_1,mma_2,mma_3,mma_4,mma_5,mma_6
0,0.082090999999999997305,0.060826999999999999125,0.043859000000000002151,0.031625000000000000333,0.022803000000000000352,0.016441999999999998283,0.011854999999999999219,0,0.020137999999999999651,0.033954999999999999072,0.041824000000000000066,0.04562900000000000289,0.046705999999999997518,0.045995000000000001161,0,0.0011254999999999999814,0.0042729999999999998886,0.0086306999999999998302,0.013632999999999999285,0.018895999999999999602,0.024165999999999999981
1,0.082090999999999997305,0.070163000000000003142,0.059118999999999997941,0.049813000000000003109,0.041972000000000002362,0.035365000000000000602,0.029798000000000001569,0,0.01143800000000000025,0.021007999999999998897,0.028097000000000000447,0.033177999999999999159,0.036644000000000002959,0.03882000000000000034,0,0.00048502000000000001492,0.001928400000000000036,0.0040645000000000004042,0.0066769000000000003694,0.0095931000000000002381,0.012677000000000000768
2,0.082090999999999997305,0.059230999999999998928,0.041487000000000003042,0.029059000000000001496,0.020354000000000000564,0.014257000000000000575,0.0099860000000000000847,0,0.020390999999999999404,0.031686999999999999889,0.035875999999999998169,0.035883999999999999231,0.033589000000000000801,0.030172999999999998433,0,0.002441700000000000207,0.0087051000000000003376,0.016512999999999999901,0.024506000000000000005,0.031927999999999998049,0.038405000000000001636
3,0.082090999999999997305,0.071751999999999996338,0.061953000000000001124,0.053491999999999997883,0.046185999999999997889,0.039878999999999997783,0.034431999999999997331,0,0.0076410000000000002224,0.010925000000000000683,0.011625999999999999182,0.011148999999999999189,0.010189999999999999405,0.0090836000000000007015,0,0.0026827000000000001019,0.009100799999999999168,0.016642000000000000542,0.024076000000000000179,0.030873999999999998667,0.03684899999999999981
4,0.082090999999999997305,0.059460999999999999965,0.041826000000000002066,0.029420999999999999236,0.020695000000000001589,0.014557000000000000495,0.010238999999999999838,0,0.022175000000000000266,0.038509000000000001562,0.049052999999999999381,0.055564000000000002277,0.059275000000000001299,0.0610530000000000031,0,0.00045332999999999999815,0.0017485000000000000542,0.0035918000000000000274,0.0057755999999999996578,0.0081557999999999995083,0.01063300000000000009
5,0.082090999999999997305,0.072178000000000006042,0.062724000000000001975,0.054509000000000001895,0.047369000000000001382,0.041165000000000000202,0.035772999999999999243,0,0.0066318000000000001948,0.0087481999999999993795,0.0087896999999999992498,0.008110700000000000201,0.0072363000000000001974,0.0063632000000000002796,0,0.0032502999999999998039,0.010397999999999999257,0.018165000000000000591,0.025363000000000000128,0.031628999999999997395,0.036916999999999998427
6,0.082090999999999997305,0.050229000000000002812,0.029391000000000000458,0.01719800000000000148,0.010063000000000000764,0.0058884999999999996373,0.0034456000000000000516,0,0.031057999999999998803,0.049753999999999999615,0.059102000000000001756,0.063060000000000004938,0.063940999999999997838,0.063093999999999997308,0,0.00079016000000000003768,0.0028392999999999998968,0.0054651999999999999191,0.0082766000000000002762,0.011055999999999999855,0.013688000000000000514
7,0.082090999999999997305,0.070089999999999999525,0.058990000000000000768,0.049646999999999996689,0.041785000000000002696,0.035166999999999996873,0.02959799999999999931,0,0.011462999999999999232,0.020947000000000000342,0.027870999999999999941,0.03274099999999999927,0.035970000000000001972,0.037900000000000003131,0,0.00053143000000000005338,0.0020958999999999999332,0.004381499999999999978,0.0071377999999999997005,0.01016899999999999922,0.013322000000000000508
8,0.082090999999999997305,0.063803999999999999604,0.048467000000000003135,0.036817000000000002502,0.027967999999999999805,0.021244999999999999996,0.016139000000000000568,0,0.017968999999999998862,0.032363000000000002876,0.042620999999999999164,0.049760999999999999677,0.054556000000000000327,0.057591999999999997362,0,0.00031793000000000001381,0.0012585999999999999098,0.0026481999999999998596,0.0043536000000000000046,0.0062741999999999997426,0.0083348999999999992538
9,0.082090999999999997305,0.057267999999999999461,0.038663999999999996982,0.026103999999999998732,0.017624000000000000776,0.011898999999999999855,0.0080336000000000001159,0,0.024268999999999998907,0.04131499999999999756,0.051688999999999998836,0.057610000000000001485,0.060574999999999996902,0.061589999999999998914,0,0.00055305999999999996657,0.0021093999999999999903,0.0042909999999999996756,0.0068415999999999997649,0.0095905999999999994726,0.01242500000000000028
