real_name,dmf_0,dmf_1,dmf_2,dmf_3,dmf_4,dmf_5,dmf_6,dma_0,dma_1,dma_2,dma_3,dma_4,dma_5,dma_6,mma_0,mma_1,mma_2,mma_3,mma_4,mma_5,mma_6
0,0.082090999999999997305,0.060782999999999996754,0.043792999999999998595,0.031551999999999996716,0.022731999999999998735,0.016378000000000000197,0.011799999999999999725,0,0.020244000000000001577,0.034248000000000000664,0.042336999999999999633,0.046369000000000000494,0.047658999999999999975,0.047140000000000001346,0,0.0010637000000000001055,0.0040467000000000002968,0.008190799999999999817,0.012966000000000000095,0.018010000000000001702,0.023081999999999998352
1,0.082090999999999997305,0.070704000000000002957,0.060075000000000003397,0.051045000000000000095,0.04337099999999999983,0.036852000000000002811,0.031311999999999999555,0,0.010942000000000000337,0.020220999999999999391,0.027210999999999999077,0.032328000000000002567,0.035922999999999996601,0.038283999999999998587,0,0.0004413600000000000162,0.0017619000000000000546,0.0037284000000000002036,0.0061485000000000003192,0.0088672000000000004288,0.01176100000000000062
2,0.082090999999999997305,0.059129000000000001003,0.041339000000000000745,0.028900999999999999607,0.020205999999999998268,0.014125999999999999668,0.0098759999999999993625,0,0.020428000000000001712,0.031621999999999997333,0.035663000000000000256,0.035528999999999998083,0.033122999999999999665,0.029631999999999998618,0,0.0025060999999999998208,0.0089131999999999995954,0.016869999999999999579,0.024979999999999998733,0.032477999999999999925,0.038989000000000002821
3,0.082090999999999997305,0.072428999999999993387,0.063182000000000002049,0.055114999999999997327,0.048078000000000002678,0.041938999999999997115,0.036584999999999999465,0,0.0070904999999999995808,0.010134999999999999912,0.010807000000000000633,0.010406000000000000319,0.0095648999999999994442,0.0085862999999999998352,0,0.0025563999999999999051,0.0086654000000000001858,0.015848999999999998506,0.022950999999999999179,0.02947699999999999973,0.035249999999999996614
4,0.082090999999999997305,0.059372000000000001163,0.041695000000000002893,0.029281000000000001471,0.020563000000000001416,0.014441000000000000711,0.010141000000000000708,0,0.022464999999999998859,0.039408999999999999586,0.050763999999999996626,0.058208000000000002794,0.062915999999999999703,0.065714999999999995639,0,0.00025308999999999997731,0.00098230999999999991067,0.0020311999999999999326,0.0032885000000000001903,0.0046766000000000003747,0.006141399999999999984
5,0.082090999999999997305,0.072905999999999998584,0.064053999999999999826,0.056277000000000000635,0.049444000000000001838,0.043441000000000000447,0.038165999999999998538,0,0.0061005000000000000199,0.0080561999999999994726,0.0081296000000000007146,0.0075525999999999995915,0.0067955000000000003249,0.0060327999999999996211,0,0.0030554000000000002164,0.0097716000000000000775,0.017090000000000001024,0.023910000000000000697,0.029896999999999999964,0.035000999999999997392
6,0.082090999999999997305,0.049885999999999999788,0.028972999999999998755,0.016827000000000001678,0.0097728999999999992959,0.005675999999999999622,0.0032964999999999999511,0,0.031751000000000001444,0.051442000000000001614,0.061946000000000001062,0.067139000000000004231,0.069275000000000003242,0.069658999999999998698,0,0.0004466200000000000031,0.0016156000000000000222,0.0031332999999999998873,0.0047845999999999999641,0.006448899999999999598,0.0080601000000000005974
7,0.082090999999999997305,0.070624999999999993339,0.059936000000000003163,0.050863999999999999491,0.043166000000000002979,0.036632999999999998897,0.03108800000000000105,0,0.010970999999999999849,0.020167000000000000898,0.026991999999999998633,0.03189299999999999774,0.035241000000000001491,0.037345000000000003193,0,0.00048846000000000002264,0.0019339999999999999553,0.0040582999999999999283,0.0066359000000000001318,0.0094877999999999993591,0.012474000000000000712
8,0.082090999999999997305,0.063912999999999997591,0.048640999999999996739,0.037018000000000002292,0.028171999999999999126,0.021440000000000000724,0.016317000000000001642,0,0.01799999999999999864,0.03274099999999999927,0.04356999999999999762,0.051430999999999997552,0.057040000000000000424,0.060942999999999997174,0,0.00017791000000000000932,0.00070870999999999998234,0.001500699999999999994,0.0024830999999999998039,0.0036020000000000001669,0.0048168000000000004215
9,0.082090999999999997305,0.05710199999999999998,0.038429999999999998883,0.025864000000000001572,0.017406999999999998863,0.011714999999999999719,0.007884499999999999148,0,0.024659000000000000363,0.042396000000000003127,0.053636000000000003118,0.060523000000000000409,0.064500000000000001776,0.066533999999999995922,0,0.00032929999999999998118,0.0012635000000000000831,0.0025868000000000002103,0.0041520999999999997146,0.0058612999999999998435,0.0076486000000000001903
10,0.082090999999999997305,0.049696999999999998121,0.028743999999999998718,0.016625000000000000888,0.0096156999999999995948,0.0055615999999999998771,0.003216800000000000128,0,0.018158000000000000529,0.016195000000000001061,0.010947999999999999399,0.0067713000000000000619,0.0040384000000000001493,0.0023695999999999999182,0,0.014229999999999999594,0.037115000000000002156,0.054425000000000001155,0.065537999999999999035,0.072242000000000000659,0.076166999999999998594
11,0.082090999999999997305,0.064770999999999995245,0.05001699999999999896,0.038622999999999997611,0.029825000000000000816,0.023030999999999999389,0.017784999999999998727,0,0.01715500000000000011,0.031415999999999999481,0.042068000000000001226,0.049939999999999998281,0.055673000000000000265,0.05976000000000000062,0,0.0001617000000000000002,0.00063562999999999998408,0.0013270000000000000545,0.0021627999999999998788,0.0030880000000000000331,0.0040615000000000000061
12,0.082090999999999997305,0.052200999999999997403,0.03185600000000000237,0.019440999999999999948,0.011863999999999999546,0.0072399999999999999079,0.0044183000000000000052,0,0.028196999999999999842,0.044110999999999997434,0.050798000000000002874,0.052193999999999997341,0.050662999999999999701,0.047613000000000002543,0,0.0016780000000000000211,0.0060102000000000002644,0.011506999999999999867,0.017305000000000000937,0.022922999999999998932,0.028114000000000000101
