group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.35032859076410927113,5.9878371471625158051,0,0,0,0,0.61665348630727190304,0.57770541255432272809
dmamma,0.58099791114241028378,7.8345956779423424621,0,0,0,0,1.259425458886471727,1.1675379373454186638
mmanh3,0.099344168941959520858,0.19261281473899211081,42,21,0,0,1.1432440750784751415,1.1399096067606038218
