group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.32623448512595976112,5.4273934118382767267,0,0,0,0,0.61665348630727190304,0.5812889107325373006
dmamma,0.48310309068602430571,7.1319404545894249381,0,0,0,0,1.259425458886471727,1.1752818078266298318
mmanh3,0.093624462306793346245,0.17535046416740290853,42,21,0,0,1.1432440750784751415,1.1401719114647765885
