group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.10141475196214982946,1.4294339925389618617,0,0,0,0,0.61665348630727190304,0.60722301804021650007
dmamma,0.011166088993368288029,1.9455415642953985955,0,0,0,0,1.259425458886471727,1.2350607210917565748
mmanh3,0.034373787931938862283,0.047889063239591918297,46,23,0,0,1.1432440750784751415,1.1423039330688864457
