group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.085282139852836946758,1.2065257316788959852,0,0,0,0,0.61665348630727190304,0.60869429579905998118
dmamma,0.0028493829369639878633,1.6455333309668072062,0,0,0,0,1.259425458886471727,1.2387364895279795451
mmanh3,0.029651089570309430155,0.040550814687194111641,46,23,0,0,1.1432440750784751415,1.1424417338703691804
