group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.14431872401576037457,2.1414268970706982209,0,0,0,0,0.61665348630727190304,0.6025786688436973737
dmamma,0.062090923235032582927,2.8891075368981753435,0,0,0,0,1.259425458886471727,1.2237991712361313557
mmanh3,0.047918528205649832397,0.071211485769596669093,45,22.5,0,0,1.1432440750784751415,1.141882780564358546
