group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.016083612184329805495,0.028275825175732113848,0,0,0,0,1.1983689290457228971,1.197837424816379448
dmamma,0.011437151862882386638,0.012520046069632029262,30,15,0,0,1.2055868485037362081,1.2052980567057482997
mmanh3,0.013904575252071576033,0.0023966227727138587726,0,0,0,0,1.5113941173231182358,1.511147776227801387
