group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.05805874253535595747,0.10326626155611974556,0,0,0,0,1.1983689290457228971,1.1964367821021284488
dmamma,0.042350926670928136508,0.046340849036800350891,30,15,0,0,1.2055868485037362081,1.2045180447683856428
mmanh3,0.051534720995486338335,0.0089050524713036680741,0,0,0,0,1.5113941173231182358,1.5104811046609456504
