group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.059901994825485818663,0.10659641474669100114,0,0,0,0,1.1983689290457228971,1.1963748583261939462
dmamma,0.043749404530286632731,0.047861421731427260251,30,15,0,0,1.2055868485037362081,1.2044828834086747094
mmanh3,0.053235558886233373677,0.009201044468412251931,0,0,0,0,1.5113941173231182358,1.5104509562700174641
