group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.044995073251695404115,0.079492826737157379346,0,0,0,0,1.1983689290457228971,1.1968777756773854026
dmamma,0.0323723126997696245,0.03547487548843721028,30,15,0,0,1.2055868485037362081,1.2047691564316940216
mmanh3,0.039470991666217862537,0.0067973927879090238063,0,0,0,0,1.5113941173231182358,1.5106950955931068847
