group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.074800483198466743984,0.13349338355894579955,0,0,0,0,1.1983689290457228971,1.1958746657863643659
dmamma,0.055091059738881779928,0.060160483987002959239,30,15,0,0,1.2055868485037362081,1.2041981560952437214
mmanh3,0.067044020481921956511,0.011606857647367836359,0,0,0,0,1.5113941173231182358,1.5102061890127487231
