group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.058003684795311587219,0.10290633892141654027,0,0,0,0,1.1983689290457228971,1.1964417511519724879
dmamma,0.042144872948792183598,0.046120390068314358334,30,15,0,0,1.2055868485037362081,1.2045231823817403871
mmanh3,0.051363313915591582437,0.0088639838928834171344,0,0,0,0,1.5113941173231182358,1.5104843127927751745
