group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.069063450829416686561,0.12319425218873460148,0,0,0,0,1.1983689290457228971,1.1960665625628001951
dmamma,0.05075088477629514927,0.055463461636542171762,30,15,0,0,1.2055868485037362081,1.2043069918507340876
mmanh3,0.06174637484917264163,0.010683705759295388654,0,0,0,0,1.5113941173231182358,1.5103000888685398362
