group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.035590266407415749317,0.062660334630980737969,0,0,0,0,1.1983689290457228971,1.1971919432626538793
dmamma,0.025410521570797720003,0.027869346748288788274,30,15,0,0,1.2055868485037362081,1.2049446765976119522
mmanh3,0.030990560143173646879,0.005326845653566895239,0,0,0,0,1.5113941173231182358,1.510845388242557652
