group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.007821604803792719246,0.013749751108041561101,0,0,0,0,1.1983689290457228971,1.1981104448365149651
dmamma,0.0055211513982829233185,0.0060882858515373325381,30,15,0,0,1.2055868485037362081,1.205446894382145917
mmanh3,0.0067439905966692401118,0.0011613285899462195798,0,0,0,0,1.5113941173231182358,1.5112746448511882313
