group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.031801563095201164366,0.055901671038086540866,0,0,0,0,1.1983689290457228971,1.1973182548689127458
dmamma,0.022630215813302753669,0.024826760152916627078,30,15,0,0,1.2055868485037362081,1.2050148428888949326
mmanh3,0.027601808680092935339,0.0047399585696484315689,0,0,0,0,1.5113941173231182358,1.5109054406390705072
