group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.08234330742058766639,0.14707524574068805978,0,0,0,0,1.1983689290457228971,1.1956219103732024234
dmamma,0.060858150386963009992,0.066376309864778354486,30,15,0,0,1.2055868485037362081,1.204053859532909776
mmanh3,0.074064997173989177703,0.012797990719973300136,0,0,0,0,1.5113941173231182358,1.5100822468707710833
