real_name,dmf_0,dmf_1,dmf_2,dmf_3,dmf_4,dmf_5,dmf_6,dmf_7,dmf_8,dma_0,dma_1,dma_2,dma_3,dma_4,dma_5,dma_6,dma_7,dma_8,nh3_0,nh3_1,nh3_2,nh3_3,nh3_4,nh3_5,nh3_6,nh3_7,nh3_8
0,0.0054726999999999996135,0.0030814000000000001979,0.0013018999999999999323,0.00055002999999999996339,0.00023237999999999999433,9.8181000000000000693e-05,4.1480999999999998071e-05,1.7524999999999999075e-05,7.4043000000000004117e-06,0,0.0022238000000000001689,0.0034082000000000001183,0.0034591999999999999485,0.0031131999999999999951,0.0026662999999999999201,0.0022314999999999999766,0.0018466999999999999475,0.001519600000000000074,0,1.2475999999999999104e-10,9.9420000000000006163e-09,1.0381000000000000114e-07,4.1489999999999998959e-07,1.0490000000000000362e-06,2.0503999999999998843e-06,3.4166999999999998302e-06,5.1215000000000000081e-06
1,0.0054726999999999996135,0.0053588000000000003686,0.0051923000000000003873,0.0050311000000000001553,0.0048748000000000003135,0.0047233999999999999944,0.0045767000000000003859,0.0044345000000000000737,0.004296799999999999925,0,0.0001074100000000000033,0.00024236999999999999864,0.00035063999999999999032,0.00043669999999999998966,0.00050431000000000000133,0.00055661000000000002575,0.00059623000000000000217,0.00062536000000000004344,0,3.883799999999999877e-07,1.2389999999999999958e-05,4.5701999999999997129e-05,9.791000000000000278e-05,0.00016546999999999999968,0.0002452199999999999866,0.0003345199999999999888,0.00043114999999999999028
2,0.0054726999999999996135,0.0024583999999999999082,0.00074019000000000005363,0.00022285999999999999061,6.70990000000000025e-05,2.0202000000000000718e-05,6.0824999999999997856e-06,1.8312999999999999407e-06,5.5138000000000000467e-07,0,0.0026099000000000000671,0.0031386999999999999102,0.0025395999999999999304,0.0018453000000000000218,0.0012880000000000000823,0.00088413000000000000703,0.00060258000000000002099,0.00040938999999999998178,0,0.00017907000000000000499,0.0011835000000000000901,0.0022832999999999998263,0.0031581999999999998963,0.0037907000000000001458,0.0042315000000000000183,0.0045339999999999998359,0.0047401999999999999691
3,0.0054726999999999996135,0.0053587000000000000952,0.0051920999999999998403,0.0050306999999999999287,0.0048742999999999998134,0.0047228000000000000883,0.0045760000000000002063,0.0044336999999999996205,0.0042959000000000000657,0,8.3938999999999997122e-05,0.00013840000000000000305,0.00015579999999999999231,0.00015919999999999999364,0.00015739000000000000928,0.00015369000000000000066,0.00014935999999999999299,0.0001448900000000000036,0,1.500000000000000038e-06,3.8479999999999997496e-05,0.00012634000000000001349,0.00024477000000000000276,0.00037719000000000001225,0.00051431999999999996817,0.00065158000000000001941,0.00078686000000000001168
4,0.0054726999999999996135,0.0025344000000000000208,0.00079871000000000000156,0.00025170999999999998714,7.932500000000000369e-05,2.4998999999999999005e-05,7.8784000000000006667e-06,2.4828000000000001828e-06,7.8245999999999998011e-07,0,0.0029363000000000001946,0.0046648999999999996025,0.0052030000000000001595,0.0053658000000000004304,0.0054105000000000003785,0.0054178999999999997994,0.0054136000000000001828,0.0054055999999999999883,0,1.3090999999999999452e-12,1.6741000000000000661e-11,6.1716999999999994809e-11,1.5955999999999998977e-10,3.6020999999999998964e-10,7.6109000000000000531e-10,1.5145999999999999189e-09,2.8107999999999998476e-09
5,0.0054726999999999996135,0.0053587000000000000952,0.0051920999999999998403,0.0050306999999999999287,0.0048742999999999998134,0.0047228000000000000883,0.0045760000000000002063,0.0044336999999999996205,0.0042959000000000000657,0,7.6734000000000000884e-05,0.00011539000000000000483,0.00012329999999999998839,0.00012268000000000001126,0.00011977000000000000016,0.00011629999999999999442,0.000112750000000000003,0.00010927000000000000244,0,7.2733000000000003107e-06,8.7150000000000004156e-05,0.00021350000000000001247,0.00035285999999999997923,0.00049401999999999996263,0.00063343000000000003902,0.00076990999999999995204,0.00090302999999999997854
6,0.0054726999999999996135,0.00060112999999999995864,2.1883000000000000379e-05,7.9711000000000002196e-07,2.9043000000000000727e-08,1.8948000000000000122e-10,6.8979000000000003245e-12,2.5110999999999997712e-13,9.1413999999999998021e-15,0,0.0048675999999999997048,0.0054372999999999999457,0.0054485000000000002179,0.0054394999999999998908,0.0054296999999999999778,0.0054199000000000000649,0.0054101000000000001519,0.005400300000000000239,0,3.9178999999999998978e-07,4.0824000000000000804e-06,9.5645999999999998706e-06,1.5812000000000000398e-05,2.2510999999999998432e-05,2.9515999999999999973e-05,3.6745000000000001402e-05,4.4144999999999998315e-05
7,0.0054726999999999996135,0.0053588000000000003686,0.0051923000000000003873,0.0050311000000000001553,0.0048748000000000003135,0.0047233999999999999944,0.0045767000000000003859,0.0044345000000000000737,0.004296799999999999925,0,0.00010700999999999999358,0.00024016999999999999937,0.00034569000000000000552,0.00042847000000000002272,0.0004925700000000000087,0.00054135000000000001261,0.00057757999999999995542,0.00060353999999999995759,0,7.5723999999999997001e-07,1.661299999999999832e-05,5.5188000000000000836e-05,0.00011286000000000000025,0.000185720000000000004,0.00027045999999999998211,0.00036431000000000001359,0.00046501000000000002185
8,0.0054726999999999996135,0.0046842999999999997487,0.0037095000000000001236,0.0029375000000000000069,0.0023262000000000000559,0.0018420999999999999441,0.0014587999999999998971,0.001155200000000000107,0.0009147800000000000202,0,0.00078793000000000005395,0.0017605999999999999688,0.002528999999999999998,0.0031354999999999998324,0.0036139000000000001851,0.00399090000000000035,0.0042875999999999999182,0.0045205999999999996186,0,2.4992000000000000945e-13,3.7223000000000000022e-12,1.4828000000000001037e-11,3.8577999999999999802e-11,8.2550000000000001864e-11,1.6015999999999999287e-10,2.9618000000000000499e-10,5.3452000000000003188e-10
9,0.0054726999999999996135,0.0018270999999999999047,0.00035247000000000001853,6.7992999999999997668e-05,1.3115999999999999445e-05,2.5301999999999999323e-06,4.8810000000000003625e-07,9.4158000000000001793e-08,1.3773000000000000312e-08,0,0.0036429999999999999709,0.0051094000000000000528,0.0053844000000000001235,0.0054295000000000002982,0.005430299999999999884,0.0054225000000000002365,0.0054131999999999999562,0.0054035000000000003167,0,1.7685999999999999562e-12,2.1175999999999999434e-11,7.5585999999999998822e-11,1.9319999999999998941e-10,4.3559999999999997436e-10,9.1854000000000001478e-10,1.8124000000000000693e-09,3.3027000000000001859e-09
