group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.063577504487658045851,0.11324611351479978161,0,0,0,0,1.1983689290457228971,1.1962512760992640715
dmamma,0.046548194368998166426,0.050902401471601993466,30,15,0,0,1.2055868485037362081,1.2044125435542438751
mmanh3,0.056638568242057242552,0.0097935694481206900935,0,0,0,0,1.5113941173231182358,1.5103906342604960233
