group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.033697834967768798553,0.059282843849567758154,0,0,0,0,1.1983689290457228971,1.1972550528329282127
dmamma,0.02402005000066153792,0.026348082387639422397,30,15,0,0,1.2055868485037362081,1.2049797627461285021
mmanh3,0.029295936141168786582,0.0050333068020958745062,0,0,0,0,1.5113941173231182358,1.5108754191222457663
