name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
dmf_0,0.0054727,2.60861e-18,0.0054727,0.0054727,0.0054727,0.0054727,0.0054727,1.73908e-18,0.0054727,0.0054727,0.0054727,0.0054727,4.88439e-09
dmf_1,0.00478862,4.34769e-18,0.00478862,0.00478862,0.00478862,0.00478862,0.00324172,0.00074092,0.0016483,0.0044807,0.0025008,0.00398264,0.000307917
dmf_6,0,0,0,0,0,0,0.000213514,0.00032034,2.0341e-07,0.00099977,-0.000106826,0.000533855,2.0341e-07
dmf_7,0,0,0,0,0,0,0.000142791,0.000237189,3.3623e-08,0.00074065,-9.43978e-05,0.000379981,3.3623e-08
dmf_8,0,0,0,0,0,0,9.75778e-05,0.000175339,5.5578e-09,0.00054869,-7.77607e-05,0.000272916,5.5578e-09
dma_1,0.000665484,3.26077e-19,0.000665484,0.000665484,0.000665484,0.000665484,0.00202774,0.000679092,0.00081221,0.0035364,0.00134865,0.00270683,0.000146726
