group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.037478843708429347703,0.066034137100115894436,0,0,0,0,1.1983689290457228971,1.1971289263848434725
dmamma,0.026801630485669147158,0.02939056588727963909,30,15,0,0,1.2055868485037362081,1.2049095842922299404
mmanh3,0.032685677872306098668,0.0056205764017990553563,0,0,0,0,1.5113941173231182358,1.5108153480241210964
