group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.023772743845260669443,0.041899796717064105578,0,0,0,0,1.1983689290457228971,1.1975821167715756665
dmamma,0.016979831122989376413,0.018606411391072649741,30,15,0,0,1.2055868485037362081,1.2051578982791337769
mmanh3,0.02066730303346690778,0.0035647673559567149941,0,0,0,0,1.5113941173231182358,1.5110279509134683096
