group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.039363606141984877618,0.069404287656271684837,0,0,0,0,1.1983689290457228971,1.1970660012810208084
dmamma,0.028193362367125510137,0.030911723276716641245,30,15,0,0,1.2055868485037362081,1.2048744862033018421
mmanh3,0.034381289746480435399,0.0059144979259349731229,0,0,0,0,1.5113941173231182358,1.5107852984784793104
