group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.019936090779653903998,0.035095344672998657343,0,0,0,0,1.1983689290457228971,1.1977095808703013269
dmamma,0.014207205401755951951,0.01556333669991047039,30,15,0,0,1.2055868485037362081,1.2052279897472308878
mmanh3,0.017284873271094371855,0.0029802976293154567582,0,0,0,0,1.5113941173231182358,1.5110878836543653048
