group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.011707998455595286166,0.020601541059250164795,0,0,0,0,1.1983689290457228971,1.1979817868896569522
dmamma,0.0082856248479823684655,0.0091320886027112819355,30,15,0,0,1.2055868485037362081,1.2053768802382474057
mmanh3,0.010119453337819630384,0.0017432472275039350307,0,0,0,0,1.5113941173231182358,1.5112148433061687314
