group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.026089485853232910473,0.045735906018785223159,0,0,0,0,1.1983689290457228971,1.1975084203686530149
dmamma,0.018464490796532787714,0.020262473951763632779,30,15,0,0,1.2055868485037362081,1.2051200475023340353
mmanh3,0.022522400911638627147,0.0038610702360911764233,0,0,0,0,1.5113941173231182358,1.5109954488819503649
