real_name,dmfdma,dmamma,mmanh3
0,0.28712892616775087529,0.067021904453573089011,0.0004816067247223813734
1,0.010981122688879681876,0.059188773579553224935,1.0633075568289656054
2,0.40001270727612975309,0.12967103444056726769,1.5146888114198484576
3,0.010999875484964248551,0.32238908967768586944,0.36888963343701075548
4,0.3847077052849398604,0.00068785949855064269266,0.00056113436202840456715
5,0.010999443395104877008,0.42435857814994754067,1.1374625903759032486
6,1.1040841852975391557,0.00069588702969826431513,2.7603143838753352313
7,0.010981326943413602035,0.062999369241345581916,1.9880956764247812441
8,0.077899077546224840263,0.00061583806585599476513,0.0005001225264514811298
9,0.54828131259609946824,0.00069243732021184354296,0.00056850708448890046459
10,1.1118552627470581484,0.57303519339004382882,0.00041938677170912894458
11,0.022363368108992642824,0.0090477839388683270472,2.695638138772861403
12,0.91669998118275164423,0.071752946485389754172,0.99274988476489456346
13,1.3392617042197372257,0.16182411352533590532,0.0004498045833171520594
14,0.010992162024445606763,0.19761677856549286769,3.9734694492494941898
15,0.011095566787683476886,0.60541470493275140186,3.3560996589984477545
16,1.8757501297149787867,0.20738866483114956618,2.0035709247468358463
17,0.011011614887777571373,0.27187544477390068742,0.00036741781620511871969
18,0.010968414472053484091,0.00050000000000000001041,0.00038307713402668390782
19,0.011010452439364895594,0.24970051282991059804,0.00036780202887259135641
20,0.010992312364494289528,0.19521937155073379455,2.2426989756885804539
21,2.2507005887297091284,0.0007065698018203173808,0.00060242835926296064812
22,0.011044966630550262857,0.36779693743203861755,1.9364076311406011044
23,0.070389784346335707022,0.00060279599796864635156,0.00047495890192142967362
24,0.010968396230235695141,0.00050000000000000001041,1.7213819005641139981
25,1.2442936687671113383,0.39572911575927532946,2.9201527874279871178
26,0.58322983676434969613,0.00070216346661058698028,0.00059185849553415961505
27,0.76923426696275154502,0.20833913750282112565,0.00043959717049563032214
28,0.011003931011927812686,0.16211893175772926212,0.00037002065882803762817
29,1.5021783467367637588,0.16614221965550080018,0.27722068782188252767
30,0.1518876851494020408,0.00065590309659259340546,0.00052457699970137356294
31,0.011020812287638423119,0.65973023263694452467,0.00036453966857293419821
32,0.92165830242052682042,0.04629977749759543737,0.00050988863444980921189
33,0.011014215395177537338,0.00050000000000000001041,0.00039659493933074372631
34,0.010968414472053484091,0.00050000000000000001041,0.00038307713402668390782
35,0.49706140576999685576,0.00069142600525514536208,0.00056672875638997632745
36,0.010968414472053484091,0.00050000000000000001041,0.00038307713402668390782
37,1.0093100315744683027,0.014257183647612938632,1.1714267261574484724
38,1.1477456060742337041,0.00070567937467693798471,0.00059977438783072746075
39,0.2264699015381297087,0.0424047636390308888,0.00049551841924094872788
40,0.010985607451353561828,0.090690396210683060785,0.71832522627086281553
41,0.011011199230621290454,0.41254153002937693495,0.05477655290827723733
42,0.010968414472053484091,0.00050000000000000001041,0.00038307713402668390782
43,0.011000202322463487059,0.54482737584764495686,3.0509736899577388769
44,0.15178429949000635246,0.00066306851682065100131,2.4631451857978881037
45,1.5530403762462929862,0.74764424027024090069,0.0004170432106747885663
46,0.029629805906469984522,0.36356599426062358171,0.00037960394296910639472
47,0.011014060736983521949,0.00050000000000000001041,0.00039662693878840158367
48,0.93848098429639925655,0.37075774106280973141,0.00042544558660106762335
49,0.010990788198409928711,0.071990588475199582263,0.00037471644674398504838
50,0.011003921010467770589,0.16201812799079115535,0.00037002411676341701637
51,0.82244571650438169641,0.00069493762290229199336,0.27321626295826162423
52,1.5799603756250952813,0.00070628256600267715244,0.00060152650413448243739
53,0.30873961433968821755,0.046515991515903791498,0.00049867833400115909887
54,0.010990975528823368826,0.072880248800834476763,0.00037464796546095963884
55,0.98841846489171014678,0.36479972909241675794,3.917855429958962965
56,0.011104431761855560953,0.36691105313230043539,0.069915585505842939296
57,0.011084340121454034148,0.17040224042877483157,4.0517601185542968523
58,0.010993154869408610849,0.22198561693710133769,5.4565850813935732333
59,0.63037036546649527491,0.38141232561139792878,2.7614340509279298175
60,0.61115723914322073185,0.39760082651109507346,0.00042275838474244961706
61,0.53148570926268312586,0.10868919165284093853,3.6705337123825798606
62,2.1763347563551116437,0.11405296866868024075,0.00046513701495403872834
63,0.011014215395177537338,0.00050000000000000001041,0.00039659493933074372631
64,0.32623326949809539066,0.024526388451465607615,1.760406073694757989
65,0.50323310507323049112,0.037061092272547724313,1.238601227982910169
66,1.467249993130135044,0.16098891906691040199,0.00045002363092403683533
67,0.010995635425342592875,0.23530607585397267378,0.625903326503173707
68,0.010968414472053484091,0.00050000000000000001041,0.00038307713402668390782
69,0.011059811437606287265,0.27613383136984204214,0.00038007698404539966112
70,0.3044905307961466856,0.11314314111070236657,1.1038723126568408262
71,1.182446998509325109,0.00069606792634586782658,1.4387317736941158675
72,0.011071417015739694334,0.039598004382269035017,0.31296488330251565069
73,0.011019628681811674889,0.56844931039781532167,0.0003648913558633074092
74,0.010968395530320015907,0.00050000000000000001041,2.7544712500921688658
75,2.4687897124769930812,0.00069723194163870698317,0.00057973252598356238112
76,0.2416145022093153516,0.071666491140258761772,0.00047559746519280205173
77,1.8060263139591870019,0.18005354934262571276,0.72514761582762898851
78,0.010968414472053484091,0.00050000000000000001041,0.00038307713402668390782
79,1.8178405581073067143,0.33164840616275342855,0.00042806067194598254339
80,0.41383879170799464653,0.11782213619786385816,0.00045949737564983134542
81,0.010968414472053484091,0.00050000000000000001041,0.00038307713402668390782
82,1.9827173411106082668,0.27849322933920062084,1.8804794272069138561
83,0.011059825890518900499,0.00050000000000000001041,0.00041014968569376517461
84,0.010979861290188361669,0.052241566456543243879,1.4689883095716158579
85,0.011059419512137564148,0.26921056102608770244,0.00038020330749358215638
86,0.12355346930921065618,0.00064353330744454058984,0.00051245081512662235632
87,0.13947158024568048762,0.028286731103686409139,1.6487551230580355099
88,1.370194569685763808,0.22265469277894600619,0.00043840145486642088891
89,0.63370015610461971622,0.0006933103105109779743,3.5516110131124731808
90,0.94517971409493739543,0.42633325220314283177,2.2145107339301541849
91,0.66263130982267059998,0.38100011545205075825,0.62687216504933596095
92,1.9312774566694881351,0.00069711646450440099224,0.00057935776133871067905
93,0.011014060736983521949,0.00050000000000000001041,0.00039662693878840158367
94,1.1264702343418941943,0.00069597645995945242158,0.65068890934642431567
95,0.61994919424521932605,0.29999617893054214557,2.3766029539370960855
96,0.8648663661390670887,0.011927456310977328433,0.45153517848174362648
