group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.0058723240460488374329,0.010318090352163076726,0,0,0,0,1.1983689290457228971,1.1981749195429576282
dmamma,0.0041398808878344720355,0.0045663026888645846801,30,15,0,0,1.2055868485037362081,1.2054818922445931229
mmanh3,0.0050571050546534537448,0.00087067972192353404459,0,0,0,0,1.5113941173231182358,1.511304529663259455
