group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.02990142928611556894,0.052516803074434209586,0,0,0,0,1.1983689290457228971,1.1973815497977531308
dmamma,0.021241006792258626534,0.023305384343886775128,30,15,0,0,1.2055868485037362081,1.2050499171203474802
mmanh3,0.025908169052107493657,0.0044468018214471388347,0,0,0,0,1.5113941173231182358,1.5109354529105714082
