real_name,dmf_0,dmf_1,dmf_2,dmf_3,dmf_4,dmf_5,dmf_6,dmf_7,dmf_8,dma_0,dma_1,dma_2,dma_3,dma_4,dma_5,dma_6,dma_7,dma_8,nh3_0,nh3_1,nh3_2,nh3_3,nh3_4,nh3_5,nh3_6,nh3_7,nh3_8
0,0.0054726999999999996135,0.0030828000000000001235,0.0013033000000000000747,0.00055099999999999994902,0.00023294999999999999735,9.8484000000000001011e-05,4.1635999999999999128e-05,1.76030000000000007e-05,7.4418999999999998484e-06,0,0.00222220000000000013,0.00340580000000000006,0.0034564000000000000973,0.0031099999999999999173,0.0026629000000000001627,0.0022279999999999999458,0.0018431000000000000768,0.0015161000000000000431,0,6.5060000000000000739e-10,9.077500000000000386e-08,7.8390999999999998317e-07,2.682599999999999947e-06,6.0248000000000003211e-06,1.0777000000000000324e-05,1.6795000000000000982e-05,2.3909000000000000971e-05
1,0.0054726999999999996135,0.0053432000000000002063,0.0051545999999999996335,0.0049725999999999997633,0.0047971000000000003222,0.0046277999999999996222,0.0044644999999999997187,0.004306899999999999791,0.0041549000000000004332,0,0.00012214999999999998754,0.00027499000000000002174,0.00039687000000000001356,0.000493049999999999977,0.00056791999999999996998,0.00062512999999999999991,0.00066775999999999998986,0.00069835999999999997471,0,4.8788999999999995695e-07,1.4731000000000000076e-05,5.3331999999999996922e-05,0.00011320999999999999521,0.00019021000000000001014,0.00028068999999999999766,0.00038159000000000001078,0.00049034999999999996558
2,0.0054726999999999996135,0.0024602000000000000604,0.00074149999999999997163,0.00022348999999999998966,6.7359000000000003399e-05,2.0301999999999999761e-05,6.1190000000000001985e-06,1.8443000000000000704e-06,5.5586000000000000244e-07,0,0.0026085000000000001415,0.0031381999999999998438,0.0025398999999999998835,0.001845899999999999928,0.0012885999999999999885,0.00088464000000000001401,0.00060296999999999998168,0.00040968999999999998907,0,0.00017888999999999998978,0.0011827999999999999105,0.002282399999999999967,0.003157300000000000037,0.0037899000000000001263,0.0042309000000000001121,0.0045335000000000002032,0.004739900000000000016
3,0.0054726999999999996135,0.0053426999999999997062,0.0051535000000000000947,0.0049709999999999997244,0.0047949999999999997832,0.004625200000000000318,0.0044613999999999999144,0.0043033999999999997602,0.0041510000000000001757,0,9.5674999999999994532e-05,0.00015729000000000000685,0.00017642999999999998961,0.00017958000000000001197,0.00017678999999999999294,0.00017189000000000000936,0.00016631999999999999324,0.00016061999999999999021,0,1.8576000000000000108e-06,4.5250999999999997551e-05,0.00014652999999999999467,0.00028197999999999998023,0.00043257000000000001396,0.00058770000000000002793,0.00074222999999999997311,0.00089378999999999999247
4,0.0054726999999999996135,0.0025376000000000000986,0.00080121999999999994873,0.00025297999999999998006,7.9875000000000003506e-05,2.5219999999999999092e-05,7.9628999999999996036e-06,2.5142000000000000008e-06,7.9383999999999996687e-07,0,0.0029321999999999998239,0.0046579999999999998142,0.0051930999999999999731,0.00535210000000000026,0.0053924999999999997241,0.0053953999999999998488,0.0053866000000000000686,0.0053740000000000003044,0,6.0242000000000001195e-12,8.826200000000000499e-11,4.6616999999999995254e-10,1.9401999999999999795e-09,6.1518999999999998181e-09,1.5238000000000000526e-08,3.1656000000000002354e-08,5.8064999999999997494e-08
5,0.0054726999999999996135,0.0053426999999999997062,0.0051536000000000003682,0.0049710999999999999979,0.0047951000000000000567,0.0046252999999999997241,0.0044615000000000001878,0.0043035000000000000336,0.0041510999999999995819,0,8.7451000000000000088e-05,0.00013108999999999999342,0.00013952999999999998715,0.00013825999999999999423,0.00013438999999999999232,0.00012992000000000000293,0.00012540000000000001232,0.00012097999999999999705,0,8.7669999999999992401e-06,0.00010150999999999999542,0.00024640000000000002612,0.00040510999999999997533,0.00056499000000000002344,0.0007220700000000000035,0.00087505999999999998715,0.0010235999999999999439
6,0.0054726999999999996135,0.00060218000000000001127,2.1979000000000000815e-05,8.0266999999999997381e-07,2.9321999999999999453e-08,1.9306000000000000333e-10,7.0464000000000003481e-12,2.5718000000000002092e-13,9.3870000000000004797e-15,0,0.0048646000000000001739,0.0054305999999999998371,0.0054369999999999999926,0.0054231000000000001426,0.005408500000000000113,0.0053939000000000000834,0.0053794000000000003273,0.0053648000000000002976,0,7.8793999999999994713e-07,7.347299999999999941e-06,1.6520999999999999878e-05,2.6703000000000001664e-05,3.7456999999999997296e-05,4.8585999999999998655e-05,5.9984000000000000318e-05,7.158199999999999329e-05
7,0.0054726999999999996135,0.0053426999999999997062,0.0051533999999999998212,0.0049708000000000000448,0.0047946999999999998301,0.0046248000000000000914,0.0044609999999999996878,0.0043029000000000001275,0.0041504999999999996757,0,0.00012214999999999998754,0.00027349999999999998011,0.00039269000000000000954,0.00048546000000000000393,0.00055657999999999998707,0.00060997999999999998402,0.0006488899999999999486,0.00067601000000000000065,0,9.4832000000000001079e-07,1.9762000000000001543e-05,6.4544999999999999509e-05,0.00013086000000000000409,0.00021414000000000000634,0.00031052999999999999657,0.00041686000000000001699,0.00053050000000000004704
8,0.0054726999999999996135,0.0046808999999999999914,0.0037027000000000001752,0.0029288999999999999063,0.0023167999999999999358,0.0018325999999999999842,0.001449699999999999947,0.001146700000000000063,0.00090706999999999994664,0,0.00079122999999999997153,0.0017665999999999998978,0.0025355999999999998332,0.0031413999999999999216,0.003618099999999999962,0.0039927000000000000685,0.0042865999999999997855,0.0045164999999999996816,0,9.9414000000000004323e-13,1.5180999999999998422e-11,6.5572999999999999381e-11,2.0161999999999999756e-10,5.6222000000000004996e-10,1.4873000000000000235e-09,3.5715999999999999501e-09,7.6228999999999993913e-09
9,0.0054726999999999996135,0.0018297999999999999161,0.00035376999999999999592,6.8396000000000000416e-05,1.3223000000000000284e-05,2.5565000000000000024e-06,4.9426000000000003318e-07,9.5558000000000001095e-08,1.4021999999999999762e-08,0,0.0036389999999999998737,0.0051028999999999996237,0.0053740999999999997105,0.0054147999999999999951,0.0054108999999999997377,0.0053984999999999996531,0.0053844000000000001235,0.005370100000000000047,0,8.199100000000000475e-12,1.1650000000000001129e-10,6.2988000000000000036e-10,2.5963999999999998435e-09,7.9040999999999996197e-09,1.8874999999999998616e-08,3.8123999999999997803e-08,6.8096000000000003076e-08
