iteration,total_runs,mean,standard_deviation,min,max,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,base
10,2240,0.000164221,5.86501e-05,1.37224e-05,0.000230447,8.54098e-05,0.000200853,2.20844e-05,0.000196943,0.000183787,0.000193878,0.000218636,0.000200108,0.000127414,0.000197653,0.000123704,0.000164893,4.70233e-05,0.000118834,0.000194475,0.000192133,7.48933e-05,0.000214033,0.000208406,0.000213779,0.000194798,0.00022951,0.0001935,0.000127037,0.000208381,9.11116e-05,0.000199904,0.000110033,0.000212418,5.54975e-05,0.000145206,0.000216169,0.000125547,0.0002082,0.000208406,0.000193929,0.000208406,0.000143141,0.000220553,9.35677e-05,0.000199212,0.000207916,0.000208406,0.000192824,0.000144568,0.000127055,0.000156488,0.000208406,0.000119585,0.000210234,0.000212416,0.000210854,0.000226332,9.67291e-05,0.00021026,8.41194e-05,0.000206158,0.000194696,0.000194023,7.0112e-05,0.000110347,2.95182e-05,0.000121325,0.0002082,7.99952e-05,6.32511e-05,0.000119969,0.000195952,0.000208406,0.000213878,1.37224e-05,0.000220223,0.00020395,0.000215891,0.00020838,0.000229948,8.10506e-05,6.55857e-05,0.000208406,0.000127318,8.85365e-05,0.000208406,8.54413e-05,0.0002082,0.000201244,0.000213801,0.000137607,6.40935e-05,0.000121959,0.000201932,8.56149e-05,6.36901e-05,0.000228536,0.000208406,0.000219208,6.19273e-05,0.000152047,0.000213002,0.000208383,0.000155895,0.000223343,7.5354e-05,8.95642e-05,0.000210745,7.86126e-05,0.000128031,0.00021286,0.000215977,0.000194532,0.000227951,0.000175095,0.000196239,0.000213061,0.000197617,0.000208406,0.000195007,0.000208386,0.000116364,0.000208173,0.000193024,0.000123559,0.000212124,0.000213412,0.000126169,0.00021365,0.000193351,0.000128555,0.000208406,3.20994e-05,8.84795e-05,0.000208402,0.000208406,0.00021261,0.000212281,7.95426e-05,0.000205991,0.000114889,0.000100153,0.0002082,0.0002082,0.000208176,0.000198147,0.000133594,0.000198664,0.000200731,0.000170996,0.000128789,0.000214523,0.000109804,0.000218568,0.000208406,0.000229441,0.000193644,4.18293e-05,0.000208406,0.000227097,8.03829e-05,0.000151283,0.000216391,0.000122155,5.73469e-05,0.000208381,8.64872e-05,3.32161e-05,0.000193771,0.000209242,0.000230447,0.000117161,0.000161734,0.000208382,0.00021425,0.00021411,0.000215469,0.000121193,0.000142387,9.04876e-05,6.55585e-05,0.00022611,0.000195167,2.04724e-05,0.000164993,0.000174974,7.05931e-05,0.000175093,8.24661e-05,0.00022596,0.000209788,0.000200126,0.00021838,0.000228428,0.00020838,0.000201745,0.000128236,0.0002082,0.000124982,0.000215392,8.17166e-05,0.000229832,0.000187078,7.07377e-05
11,2480,0.000164115,5.85838e-05,1.37215e-05,0.000230404,8.54008e-05,0.000200602,2.2084e-05,0.000196668,0.000183757,0.000193593,0.000218576,0.000199853,0.000127409,0.000197617,0.000123679,0.000164784,4.70222e-05,0.000118814,0.00019419,0.000191845,7.48927e-05,0.000213831,0.0002082,0.000213575,0.000194515,0.000229466,0.000193219,0.000127031,0.000208174,9.11108e-05,0.000199868,0.000110013,0.000212208,5.5497e-05,0.000145186,0.00021597,0.000125535,0.000207999,0.0002082,0.000193894,0.0002082,0.00014311,0.000220518,9.3559e-05,0.000198953,0.000207682,0.0002082,0.000192536,0.000144535,0.000127028,0.000156397,0.0002082,0.000119562,0.000210025,0.000212206,0.000210796,0.00022629,9.6719e-05,0.000210051,8.41191e-05,0.000205917,0.000194411,0.000193743,7.01112e-05,0.000110325,2.95167e-05,0.00012131,0.000207999,7.99797e-05,6.32438e-05,0.000119949,0.000195678,0.0002082,0.000213674,1.37215e-05,0.000220164,0.000203715,0.000215695,0.000208173,0.000229904,8.10419e-05,6.55848e-05,0.0002082,0.000127295,8.85227e-05,0.0002082,8.54416e-05,0.000207999,0.000200995,0.000213597,0.000137594,6.40844e-05,0.000121937,0.000201874,8.56146e-05,6.36894e-05,0.000228497,0.0002082,0.000219152,6.19263e-05,0.000152012,0.000212797,0.000208177,0.000155845,0.0002233,7.5346e-05,8.9564e-05,0.000210531,7.85996e-05,0.000128005,0.000212819,0.000215778,0.000194254,0.000227885,0.000175063,0.000195962,0.000212856,0.000197561,0.0002082,0.000194725,0.00020818,0.000116348,0.000207972,0.000192736,0.000123546,0.000212087,0.000213348,0.000126144,0.000213585,0.000193064,0.000128548,0.0002082,3.20984e-05,8.84668e-05,0.000208195,0.0002082,0.000212401,0.000212242,7.95307e-05,0.000205933,0.000114869,0.000100137,0.000207999,0.000207999,0.000207974,0.000197876,0.000133575,0.000198625,0.000200479,0.000170947,0.000128762,0.000214317,0.000109781,0.000218529,0.0002082,0.000229405,0.000193362,4.18285e-05,0.0002082,0.000227058,8.03822e-05,0.000151252,0.000216354,0.000122134,5.73463e-05,0.000208174,8.64869e-05,3.32144e-05,0.00019349,0.000209031,0.000230404,0.000117135,0.00016169,0.000208175,0.000214047,0.000214069,0.000215268,0.000121172,0.000142351,9.04875e-05,6.55566e-05,0.000226052,0.000194885,2.04706e-05,0.000164966,0.000174942,7.05928e-05,0.00017506,8.24654e-05,0.000225907,0.000209578,0.000199871,0.00021834,0.00022837,0.000208173,0.000201708,0.00012821,0.000207999,0.000124957,0.000215195,8.17049e-05,0.00022979,0.000187033,7.07226e-05
12,2720,0.00016401,5.85182e-05,1.37211e-05,0.000230364,8.53906e-05,0.000200351,2.20824e-05,0.000196391,0.000183723,0.000193306,0.000218518,0.000199599,0.000127404,0.000197578,0.000123653,0.000164677,4.70208e-05,0.000118795,0.000193909,0.000191555,7.48922e-05,0.000213627,0.000207999,0.000213365,0.000194235,0.000229427,0.000192931,0.000127025,0.000207973,9.11103e-05,0.00019983,0.000109992,0.000212,5.54966e-05,0.000145168,0.000215771,0.000125523,0.000207796,0.000207999,0.000193859,0.000207999,0.00014308,0.000220475,9.35506e-05,0.000198692,0.000207448,0.000207999,0.000192246,0.000144508,0.000127001,0.000156309,0.000207999,0.000119537,0.000209813,0.000211998,0.000210744,0.000226253,9.67083e-05,0.000209834,8.41184e-05,0.000205679,0.000194137,0.000193455,7.01094e-05,0.000110301,2.95162e-05,0.000121291,0.000207796,7.99649e-05,6.32343e-05,0.00011993,0.000195398,0.000207999,0.000213468,1.37211e-05,0.000220105,0.00020348,0.000215495,0.000207972,0.000229866,8.10333e-05,6.55848e-05,0.000207999,0.000127269,8.85085e-05,0.000207999,8.54404e-05,0.000207796,0.000200753,0.000213396,0.000137581,6.40768e-05,0.000121915,0.000201817,8.56141e-05,6.36882e-05,0.000228455,0.000207999,0.000219093,6.19253e-05,0.00015198,0.00021259,0.000207976,0.000155794,0.000223262,7.53373e-05,8.95632e-05,0.000210321,7.85864e-05,0.00012798,0.000212781,0.000215582,0.000193968,0.000227825,0.000175033,0.000195682,0.000212649,0.000197499,0.000207999,0.000194442,0.000207978,0.000116332,0.000207769,0.000192446,0.000123533,0.000212049,0.000213291,0.000126118,0.000213527,0.000192775,0.000128541,0.000207999,3.20973e-05,8.84525e-05,0.000207994,0.000207999,0.000212194,0.000212207,7.95182e-05,0.000205878,0.000114847,0.00010012,0.000207796,0.000207796,0.000207772,0.00019761,0.000133554,0.00019859,0.000200228,0.000170904,0.000128737,0.000214118,0.000109756,0.000218492,0.000207999,0.000229361,0.000193075,4.18282e-05,0.000207999,0.000227015,8.0382e-05,0.000151222,0.000216312,0.000122113,5.73452e-05,0.000207973,8.64867e-05,3.32137e-05,0.000193202,0.000208825,0.000230364,0.00011711,0.000161649,0.000207974,0.000213846,0.00021403,0.00021507,0.000121151,0.000142315,9.0487e-05,6.55564e-05,0.000225989,0.000194611,2.04685e-05,0.000164936,0.000174913,7.05915e-05,0.000175031,8.24646e-05,0.00022585,0.000209366,0.000199617,0.000218299,0.000228316,0.000207972,0.000201672,0.000128185,0.000207796,0.000124934,0.000214994,8.16933e-05,0.00022975,0.000186987,7.07068e-05
13,2960,0.000163906,5.84529e-05,1.37204e-05,0.000230326,8.53803e-05,0.000200101,2.20821e-05,0.000196122,0.000183689,0.000193027,0.000218454,0.000199346,0.000127398,0.000197543,0.000123627,0.000164571,4.70203e-05,0.000118774,0.000193633,0.000191274,7.48924e-05,0.000213426,0.000207796,0.000213163,0.00019396,0.000229384,0.00019265,0.000127019,0.00020777,9.111e-05,0.000199795,0.000109971,0.000211796,5.54963e-05,0.000145147,0.000215576,0.00012551,0.000207596,0.000207796,0.000193822,0.000207796,0.000143048,0.000220438,9.35417e-05,0.000198433,0.000207216,0.000207796,0.000191958,0.00014448,0.000126973,0.000156221,0.000207796,0.000119513,0.000209599,0.000211793,0.000210691,0.000226214,9.66987e-05,0.000209625,8.41167e-05,0.00020544,0.00019386,0.000193177,7.01091e-05,0.000110278,2.95153e-05,0.000121273,0.000207596,7.99478e-05,6.32266e-05,0.000119909,0.000195126,0.000207796,0.000213266,1.37204e-05,0.000220042,0.000203251,0.000215295,0.000207769,0.000229826,8.10243e-05,6.55837e-05,0.000207796,0.000127244,8.84946e-05,0.000207796,8.544e-05,0.000207596,0.000200503,0.000213188,0.000137566,6.4068e-05,0.000121893,0.00020176,8.56139e-05,6.36876e-05,0.000228416,0.000207796,0.00021903,6.19238e-05,0.000151944,0.000212382,0.000207773,0.000155745,0.000223223,7.53292e-05,8.95626e-05,0.000210114,7.85731e-05,0.000127953,0.000212744,0.000215382,0.000193692,0.000227764,0.000174999,0.000195411,0.000212442,0.000197443,0.000207796,0.000194166,0.000207776,0.000116317,0.000207569,0.000192165,0.00012352,0.000212008,0.000213234,0.00012609,0.000213469,0.000192495,0.000128534,0.000207796,3.20964e-05,8.84387e-05,0.000207792,0.000207796,0.000211986,0.000212164,7.9506e-05,0.000205813,0.000114827,0.000100104,0.000207596,0.000207596,0.000207571,0.00019734,0.000133536,0.000198552,0.000199977,0.000170854,0.00012871,0.000213917,0.000109732,0.00021845,0.000207796,0.000229323,0.000192789,4.18275e-05,0.000207796,0.000226977,8.03812e-05,0.000151186,0.000216273,0.000122091,5.73441e-05,0.00020777,8.64858e-05,3.32125e-05,0.000192922,0.000208615,0.000230326,0.000117085,0.000161609,0.000207771,0.000213641,0.000213993,0.000214869,0.000121129,0.000142276,9.04856e-05,6.55554e-05,0.000225932,0.000194329,2.04663e-05,0.000164908,0.00017488,7.05911e-05,0.000174998,8.24638e-05,0.000225798,0.000209156,0.000199365,0.000218262,0.000228257,0.000207769,0.000201635,0.000128158,0.000207596,0.000124909,0.000214797,8.16818e-05,0.000229713,0.000186937,7.06919e-05
14,3200,0.000163801,5.83877e-05,1.37197e-05,0.000230283,8.53707e-05,0.000199854,2.20807e-05,0.000195846,0.000183654,0.00019274,0.000218394,0.000199096,0.000127392,0.000197507,0.0001236,0.000164463,4.70191e-05,0.000118754,0.000193348,0.000190988,7.48914e-05,0.000213222,0.000207596,0.000212958,0.000193676,0.000229345,0.000192363,0.000127014,0.000207569,9.11095e-05,0.00019976,0.000109951,0.000211588,5.54959e-05,0.000145128,0.000215379,0.000125498,0.000207395,0.000207596,0.000193787,0.000207596,0.000143017,0.000220396,9.35328e-05,0.000198174,0.000206983,0.000207596,0.000191675,0.000144447,0.000126945,0.000156129,0.000207596,0.000119488,0.00020939,0.000211587,0.000210639,0.000226172,9.66883e-05,0.000209416,8.41163e-05,0.000205201,0.000193585,0.000192896,7.01083e-05,0.000110255,2.95146e-05,0.000121256,0.000207395,7.99318e-05,6.32172e-05,0.000119889,0.000194852,0.000207596,0.000213064,1.37197e-05,0.000219982,0.000203017,0.000215101,0.000207568,0.000229784,8.1015e-05,6.55833e-05,0.000207596,0.000127219,8.84803e-05,0.000207596,8.54397e-05,0.000207395,0.000200255,0.000212986,0.000137551,6.40585e-05,0.00012187,0.000201705,8.56124e-05,6.36869e-05,0.000228374,0.000207596,0.000218974,6.19226e-05,0.000151908,0.000212176,0.000207572,0.000155745,0.000223181,7.53206e-05,8.95625e-05,0.000209899,7.85601e-05,0.000127927,0.000212703,0.000215188,0.000193412,0.000227698,0.000174966,0.000195132,0.000212235,0.000197387,0.000207596,0.000193883,0.000207575,0.000116301,0.000207367,0.000191876,0.000123507,0.000211971,0.000213172,0.000126063,0.000213405,0.000192206,0.000128528,0.000207596,3.20953e-05,8.8425e-05,0.000207591,0.000207596,0.000211779,0.000212127,7.9493e-05,0.000205757,0.000114806,0.000100087,0.000207395,0.000207395,0.00020737,0.000197074,0.000133516,0.000198516,0.000199725,0.000170805,0.000128684,0.000213715,0.000109708,0.000218413,0.000207596,0.000229279,0.000192508,4.18266e-05,0.000207596,0.000226936,8.03806e-05,0.000151156,0.000216236,0.000122068,5.73436e-05,0.000207569,8.64851e-05,3.32117e-05,0.000192637,0.000208404,0.000230283,0.00011706,0.000161566,0.000207571,0.000213441,0.000213952,0.000214672,0.000121106,0.000142241,9.04854e-05,6.55549e-05,0.000225874,0.000194056,2.04647e-05,0.00016488,0.000174847,7.05908e-05,0.000174965,8.24637e-05,0.000225746,0.000208946,0.000199114,0.000218224,0.000228204,0.000207569,0.000201598,0.000128132,0.000207395,0.000124885,0.000214597,8.16696e-05,0.000229669,0.000186891,7.06768e-05
15,3260,0.000163787,5.8378e-05,1.37197e-05,0.000230283,8.53707e-05,0.000199854,2.20807e-05,0.000195846,0.000183654,0.00019274,0.000218394,0.000199096,0.000127386,0.000197507,0.0001236,0.000164463,4.70191e-05,0.000118754,0.000193348,0.000190988,7.48914e-05,0.000213222,0.000207596,0.000212958,0.000193676,0.000229345,0.000192084,0.000127014,0.000207569,9.11095e-05,0.00019976,0.000109951,0.000211588,5.54959e-05,0.000145128,0.000215379,0.000125498,0.000207395,0.000207596,0.000193787,0.000207596,0.000143017,0.000220396,9.35328e-05,0.000198174,0.000206983,0.000207596,0.000191675,0.000144418,0.000126945,0.000156129,0.000207395,0.000119488,0.00020939,0.000211587,0.000210639,0.000226172,9.66883e-05,0.000209416,8.4116e-05,0.000204962,0.000193309,0.000192896,7.01083e-05,0.000110255,2.95146e-05,0.000121256,0.000207395,7.99318e-05,6.32172e-05,0.000119889,0.000194852,0.000207596,0.000213064,1.37197e-05,0.000219982,0.000202788,0.000215101,0.000207568,0.000229784,8.1015e-05,6.55833e-05,0.000207596,0.000127219,8.84803e-05,0.000207596,8.54397e-05,0.000207195,0.000200255,0.000212986,0.000137551,6.40585e-05,0.00012187,0.000201705,8.5612e-05,6.36869e-05,0.000228374,0.000207395,0.000218974,6.19226e-05,0.000151908,0.000212176,0.000207572,0.000155745,0.000223181,7.53206e-05,8.95625e-05,0.000209899,7.85601e-05,0.000127927,0.000212703,0.000215188,0.000193412,0.000227698,0.000174966,0.000195132,0.000212031,0.000197387,0.000207596,0.000193883,0.000207374,0.000116301,0.000207367,0.000191876,0.000123507,0.000211971,0.000213172,0.000126063,0.000213405,0.000192206,0.000128528,0.000207596,3.20953e-05,8.8425e-05,0.00020739,0.000207596,0.000211575,0.000212127,7.9493e-05,0.000205699,0.000114806,0.000100087,0.000207395,0.000207395,0.00020737,0.000197074,0.000133516,0.000198516,0.000199725,0.000170805,0.000128684,0.000213715,0.000109708,0.000218413,0.000207596,0.000229242,0.000192508,4.18266e-05,0.000207596,0.000226936,8.03806e-05,0.000151156,0.000216236,0.000122068,5.73436e-05,0.000207569,8.64851e-05,3.32117e-05,0.000192637,0.000208404,0.000230283,0.00011706,0.000161566,0.000207571,0.000213441,0.000213952,0.000214672,0.000121106,0.000142241,9.04854e-05,6.55549e-05,0.000225874,0.000194056,2.04647e-05,0.00016488,0.000174847,7.05908e-05,0.000174965,8.24637e-05,0.000225689,0.000208946,0.000199114,0.000218224,0.000228204,0.000207367,0.000201598,0.000128132,0.000207395,0.000124885,0.000214597,8.16696e-05,0.000229669,0.000186891,7.06612e-05
16,3500,0.000163682,5.83135e-05,1.37194e-05,0.000230243,8.53602e-05,0.000199605,2.20798e-05,0.000195578,0.000183621,0.000192462,0.000218336,0.000198843,0.00012738,0.000197469,0.000123572,0.000164358,4.70183e-05,0.000118734,0.000193071,0.000190705,7.48912e-05,0.000213017,0.000207395,0.000212756,0.0001934,0.000229307,0.000191803,0.000127008,0.000207368,9.11094e-05,0.000199719,0.000109929,0.000211379,5.54956e-05,0.00014511,0.000215185,0.000125485,0.000207195,0.000207395,0.000193751,0.000207395,0.000142988,0.000220357,9.35233e-05,0.000197915,0.00020675,0.000207395,0.000191387,0.000144386,0.000126916,0.000156041,0.000207195,0.000119463,0.000209181,0.000211377,0.00021058,0.000226132,9.66771e-05,0.000209208,8.41157e-05,0.000204725,0.000193033,0.000192617,7.01074e-05,0.00011023,2.95138e-05,0.000121238,0.000207195,7.99144e-05,6.32096e-05,0.000119868,0.000194574,0.000207395,0.000212863,1.37194e-05,0.000219924,0.000202554,0.000214906,0.000207367,0.000229745,8.10055e-05,6.5583e-05,0.000207395,0.000127192,8.84648e-05,0.000207395,8.54395e-05,0.000206995,0.000200013,0.000212784,0.000137537,6.40512e-05,0.000121847,0.000201642,8.56118e-05,6.36856e-05,0.000228335,0.000207195,0.000218916,6.19219e-05,0.000151876,0.000211971,0.000207371,0.000155694,0.000223143,7.5312e-05,8.95627e-05,0.000209692,7.85457e-05,0.000127899,0.000212665,0.000214989,0.00019313,0.000227637,0.000174935,0.000194862,0.000211826,0.000197333,0.000207395,0.000193609,0.000207174,0.000116283,0.000207168,0.000191596,0.000123494,0.000211934,0.000213115,0.000126036,0.000213346,0.000191927,0.000128522,0.000207395,3.20944e-05,8.84104e-05,0.000207191,0.000207395,0.000211369,0.00021209,7.94803e-05,0.000205642,0.000114783,0.00010007,0.000207195,0.000207195,0.00020717,0.00019681,0.000133497,0.00019848,0.000199479,0.00017076,0.000128656,0.000213515,0.000109684,0.000218374,0.000207395,0.000229202,0.000192229,4.18265e-05,0.000207395,0.000226898,8.03796e-05,0.000151125,0.000216195,0.000122045,5.73428e-05,0.000207368,8.64849e-05,3.32106e-05,0.000192358,0.000208194,0.000230243,0.000117033,0.000161525,0.000207369,0.000213241,0.000213914,0.000214475,0.000121084,0.000142205,9.04851e-05,6.55536e-05,0.000225811,0.000193783,2.04627e-05,0.00016485,0.000174815,7.05897e-05,0.000174932,8.24633e-05,0.000225637,0.000208736,0.000198862,0.000218182,0.000228152,0.000207168,0.000201559,0.000128104,0.000207195,0.000124858,0.000214402,8.16577e-05,0.00022963,0.000186845,7.06464e-05
17,3740,0.000163578,5.82491e-05,1.37183e-05,0.000230204,8.535e-05,0.00019936,2.20788e-05,0.000195302,0.000183585,0.000192184,0.000218271,0.000198596,0.000127376,0.000197433,0.000123544,0.000164251,4.70174e-05,0.000118712,0.000192794,0.000190419,7.48903e-05,0.000212815,0.000207195,0.000212554,0.000193124,0.000229263,0.000191518,0.000127004,0.000207169,9.11086e-05,0.000199682,0.000109908,0.000211178,5.54951e-05,0.00014509,0.000214988,0.000125471,0.000206995,0.000207195,0.000193713,0.000207195,0.000142957,0.000220319,9.35146e-05,0.000197661,0.000206519,0.000207195,0.000191105,0.000144357,0.000126887,0.000155951,0.000206995,0.000119437,0.000208972,0.000211176,0.000210528,0.000226091,9.66672e-05,0.000208998,8.41149e-05,0.000204486,0.000192759,0.000192339,7.01071e-05,0.000110206,2.95125e-05,0.000121219,0.000206995,7.99005e-05,6.32001e-05,0.000119848,0.000194303,0.000207195,0.000212661,1.37183e-05,0.000219859,0.000202327,0.000214707,0.000207168,0.000229707,8.09956e-05,6.55834e-05,0.000207195,0.000127165,8.84501e-05,0.000207195,8.54383e-05,0.000206795,0.000199765,0.000212582,0.000137522,6.40419e-05,0.000121824,0.000201584,8.56113e-05,6.36855e-05,0.000228296,0.000206995,0.000218852,6.19212e-05,0.00015184,0.00021177,0.000207172,0.000155644,0.000223105,7.5303e-05,8.95618e-05,0.000209483,7.85311e-05,0.000127873,0.000212628,0.000214795,0.000192854,0.000227571,0.000174903,0.000194584,0.000211624,0.000197277,0.000207195,0.000193327,0.000206974,0.000116267,0.000206967,0.000191307,0.00012348,0.000211896,0.000213058,0.000126008,0.000213288,0.00019164,0.000128515,0.000207195,3.20941e-05,8.83953e-05,0.00020699,0.000207195,0.000211162,0.000212051,7.94675e-05,0.000205577,0.000114762,0.000100052,0.000206995,0.000206995,0.000206969,0.000196547,0.000133476,0.000198445,0.000199228,0.000170711,0.000128629,0.000213315,0.000109658,0.000218333,0.000207195,0.00022916,0.000191943,4.18262e-05,0.000207195,0.000226859,8.03793e-05,0.000151096,0.000216158,0.000122022,5.73412e-05,0.000207169,8.64846e-05,3.3209e-05,0.000192073,0.000207989,0.000230204,0.000117007,0.000161486,0.00020717,0.00021304,0.000213877,0.000214276,0.000121061,0.000142167,9.0485e-05,6.55529e-05,0.000225753,0.000193503,2.04605e-05,0.000164823,0.000174786,7.05889e-05,0.000174902,8.24625e-05,0.000225579,0.00020853,0.000198614,0.000218144,0.000228093,0.000206967,0.000201521,0.000128078,0.000206995,0.000124832,0.000214206,8.16448e-05,0.000229592,0.000186798,7.063e-05
18,3980,0.000163474,5.8185e-05,1.37179e-05,0.00023016,8.53391e-05,0.00019911,2.20778e-05,0.000195035,0.000183551,0.0001919,0.000218211,0.000198343,0.000127369,0.000197398,0.000123516,0.000164145,4.70158e-05,0.000118691,0.000192517,0.000190139,7.48899e-05,0.000212618,0.000206995,0.000212351,0.000192849,0.000229227,0.000191239,0.000126998,0.000206968,9.11083e-05,0.000199646,0.000109885,0.000210969,5.54948e-05,0.000145071,0.000214794,0.000125458,0.000206795,0.000206995,0.000193676,0.000206995,0.000142926,0.000220277,9.3505e-05,0.000197405,0.000206287,0.000206995,0.000190825,0.000144325,0.000126858,0.000155864,0.000206795,0.000119411,0.000208763,0.000210967,0.000210474,0.000226052,9.66561e-05,0.000208789,8.41147e-05,0.000204255,0.000192485,0.000192061,7.01058e-05,0.000110182,2.95123e-05,0.0001212,0.000206795,7.98843e-05,6.31927e-05,0.000119825,0.000194029,0.000206995,0.000212461,1.37179e-05,0.0002198,0.000202101,0.000214513,0.000206967,0.000229664,8.09862e-05,6.55823e-05,0.000206995,0.00012714,8.84341e-05,0.000206995,8.54386e-05,0.000206597,0.000199523,0.000212385,0.000137509,6.40354e-05,0.000121799,0.000201526,8.56106e-05,6.36844e-05,0.000228255,0.000206795,0.000218796,6.19193e-05,0.000151808,0.000211564,0.000206971,0.000155595,0.000223063,7.52933e-05,8.95616e-05,0.000209275,7.85167e-05,0.000127844,0.000212586,0.000214602,0.000192575,0.00022751,0.000174873,0.000194314,0.00021142,0.000197222,0.000206995,0.000193053,0.000206774,0.00011625,0.000206768,0.000191028,0.000123465,0.000211856,0.000213001,0.000125979,0.00021323,0.000191361,0.000128509,0.000206995,3.20926e-05,8.8381e-05,0.000206791,0.000206995,0.00021096,0.000212011,7.9454e-05,0.000205518,0.000114739,0.000100035,0.000206795,0.000206795,0.00020677,0.000196281,0.00013346,0.000198403,0.000198984,0.000170661,0.000128602,0.000213117,0.000109633,0.000218296,0.000206995,0.000229121,0.000191665,4.18248e-05,0.000206995,0.000226816,8.03791e-05,0.000151065,0.000216119,0.000121999,5.73407e-05,0.000206968,8.64843e-05,3.32084e-05,0.000191794,0.000207779,0.00023016,0.00011698,0.00016144,0.000206969,0.000212841,0.000213837,0.000214079,0.000121038,0.000142132,9.04842e-05,6.55527e-05,0.000225696,0.000193229,2.04585e-05,0.000164791,0.000174752,7.05886e-05,0.000174871,8.24617e-05,0.000225527,0.000208322,0.000198361,0.000218107,0.000228039,0.000206768,0.000201485,0.000128049,0.000206795,0.000124807,0.000214007,8.16324e-05,0.000229548,0.000186752,7.06153e-05
19,4220,0.00016337,5.81214e-05,1.37168e-05,0.000230123,8.53283e-05,0.000198868,2.20769e-05,0.000194768,0.000183517,0.000191622,0.000218152,0.000198096,0.000127364,0.000197356,0.000123489,0.000164041,4.70154e-05,0.00011867,0.000192241,0.000189859,7.48888e-05,0.000212416,0.000206795,0.000212152,0.000192574,0.000229182,0.000190961,0.000126992,0.000206768,9.11081e-05,0.000199609,0.000109862,0.000210766,5.54945e-05,0.000145051,0.000214601,0.000125444,0.000206597,0.000206795,0.000193641,0.000206795,0.000142897,0.000220239,9.34956e-05,0.000197146,0.000206054,0.000206795,0.000190539,0.000144297,0.000126828,0.000155774,0.000206601,0.000119384,0.000208559,0.000210764,0.000210415,0.000226013,9.66452e-05,0.000208581,8.41145e-05,0.000204018,0.000192218,0.000191783,7.01045e-05,0.000110156,2.95111e-05,0.000121181,0.000206597,7.98676e-05,6.31828e-05,0.000119803,0.000193759,0.000206795,0.000212259,1.37168e-05,0.000219742,0.000201873,0.000214319,0.000206767,0.000229625,8.0976e-05,6.55819e-05,0.000206795,0.000127112,8.8418e-05,0.000206795,8.54382e-05,0.000206402,0.000199282,0.000212185,0.000137495,6.40264e-05,0.000121775,0.000201472,8.56098e-05,6.36835e-05,0.000228215,0.000206601,0.000218738,6.19191e-05,0.000151772,0.000211359,0.000206771,0.000155544,0.000223026,7.52841e-05,8.95613e-05,0.000209069,7.85019e-05,0.000127817,0.00021255,0.000214403,0.0001923,0.000227451,0.000174839,0.000194045,0.000211216,0.00019716,0.000206795,0.000192779,0.000206579,0.000116232,0.000206569,0.000190748,0.000123452,0.000211817,0.000212937,0.000125951,0.000213165,0.000191082,0.000128502,0.000206795,3.20917e-05,8.83658e-05,0.000206596,0.000206795,0.000210754,0.000211974,7.944e-05,0.000205462,0.000114716,0.000100017,0.000206597,0.000206597,0.000206571,0.000196019,0.000133437,0.000198368,0.000198735,0.000170618,0.000128572,0.00021292,0.000109608,0.000218258,0.000206795,0.000229079,0.000191386,4.18246e-05,0.000206795,0.000226777,8.03789e-05,0.00015103,0.000216077,0.000121976,5.73401e-05,0.000206768,8.6483e-05,3.32076e-05,0.000191516,0.000207577,0.000230123,0.000116951,0.0001614,0.00020677,0.000212642,0.000213797,0.000213884,0.000121014,0.000142096,9.04845e-05,6.55516e-05,0.000225632,0.000192959,2.04566e-05,0.000164765,0.000174719,7.05879e-05,0.000174837,8.24616e-05,0.000225475,0.000208113,0.000198116,0.000218064,0.000227985,0.000206573,0.00020145,0.000128022,0.000206597,0.00012478,0.000213812,8.16198e-05,0.00022951,0.000186705,7.06006e-05
