group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.043121709856781112458,0.07613362331476174194,0,0,0,0,1.1983689290457228971,1.1969404261816256607
dmamma,0.030978702208078752467,0.033953873152024742488,30,15,0,0,1.2055868485037362081,1.2048042723467371484
mmanh3,0.037773947953817499368,0.0065029059721579260053,0,0,0,0,1.5113941173231182358,1.5107251722445109721
