group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.046864663411157081452,0.08284840823962338896,0,0,0,0,1.1983689290457228971,1.1968152160405194362
dmamma,0.033766537732088548751,0.036995822888574989018,30,15,0,0,1.2055868485037362081,1.2047340347560786533
mmanh3,0.04116850754987473604,0.0070920661890773112682,0,0,0,0,1.5113941173231182358,1.5106650100132390513
