real_name,dmf_0,dmf_1,dmf_2,dmf_3,dmf_4,dmf_5,dmf_6,dmf_7,dmf_8,dma_0,dma_1,dma_2,dma_3,dma_4,dma_5,dma_6,dma_7,dma_8,nh3_0,nh3_1,nh3_2,nh3_3,nh3_4,nh3_5,nh3_6,nh3_7,nh3_8
0,0.0054726999999999996135,0.0030821999999999997837,0.0013026999999999999517,0.00055060000000000004772,0.00023272000000000000802,9.8360000000000000165e-05,4.1573000000000003289e-05,1.7571000000000001684e-05,7.426499999999999962e-06,0,0.002222899999999999876,0.0034068000000000001927,0.0034575000000000000698,0.0031113000000000000031,0.0026643000000000000883,0.0022293999999999998714,0.001844600000000000059,0.0015174999999999999687,0,3.7905999999999998142e-10,4.8419999999999999471e-08,4.4510999999999999342e-07,1.5985000000000000267e-06,3.7158999999999998624e-06,6.8117000000000003595e-06,1.0807000000000000037e-05,1.5594000000000000114e-05
1,0.0054726999999999996135,0.0053489000000000001822,0.0051685000000000003509,0.0049941999999999998547,0.0048256999999999996079,0.0046629000000000002044,0.0045056000000000002298,0.0043536000000000000046,0.0042068000000000001226,0,0.00011670000000000000414,0.00026295000000000002182,0.00037983999999999999535,0.0004723300000000000263,0.00054456000000000003101,0.0006000200000000000455,0.00064159999999999998282,0.00067171999999999999938,0,4.5010999999999999849e-07,1.3858000000000000133e-05,5.0501999999999998606e-05,0.00010754999999999999857,0.0001810699999999999994,0.00026760999999999999415,0.00036425999999999998527,0.00046858000000000001647
2,0.0054726999999999996135,0.0024594999999999998808,0.0007410099999999999543,0.00022325000000000000551,6.7261000000000005354e-05,2.0264000000000001141e-05,6.1052999999999998045e-06,1.839399999999999914e-06,5.5417000000000004488e-07,0,0.0026090000000000002078,0.0031383999999999999571,0.0025398000000000000437,0.0018457000000000000316,0.0012883000000000000354,0.00088444999999999994976,0.00060282000000000000514,0.00040957999999999999182,0,0.00017896000000000000774,0.0011830000000000000238,0.0022826999999999999201,0.0031575999999999999901,0.0037902000000000000794,0.0042310999999999997917,0.0045336999999999998828,0.0047400000000000002895
3,0.0054726999999999996135,0.0053486000000000002291,0.0051678000000000001712,0.0049930000000000000424,0.0048241999999999998425,0.0046610999999999996185,0.0045034999999999996909,0.0043512000000000003799,0.0042040999999999996775,0,9.1334000000000003399e-05,0.0001503200000000000109,0.00016882999999999999462,0.00017208999999999998712,0.00016967999999999998817,0.00016524000000000001035,0.00016014999999999998963,0.00015491999999999998719,0,1.7225000000000000253e-06,4.2731999999999996766e-05,0.00013903999999999999693,0.00026822000000000000355,0.00041211999999999997767,0.00056064000000000005323,0.00070885999999999995888,0.00085448000000000001817
4,0.0054726999999999996135,0.0025363999999999998526,0.00080029000000000005081,0.00025251000000000000658,7.9671000000000003426e-05,2.513799999999999886e-05,7.9315000000000002091e-06,2.5025000000000001806e-06,7.8960000000000002949e-07,0,0.002933700000000000023,0.0046605999999999999858,0.0051967999999999996835,0.0053572999999999997359,0.0053993000000000001062,0.0054038999999999996759,0.0053966999999999999346,0.0053858999999999998889,0,3.9215000000000002036e-12,5.4055000000000001002e-11,2.4379999999999997494e-10,8.6400999999999999732e-10,2.6039000000000000761e-09,6.46570000000000012e-09,1.362000000000000053e-08,2.5370999999999999345e-08
5,0.0054726999999999996135,0.0053486000000000002291,0.0051678000000000001712,0.0049931000000000003158,0.004824300000000000116,0.004661199999999999892,0.0045035999999999999643,0.004351299999999999786,0.004204199999999999951,0,8.3485000000000004518e-05,0.00012528999999999998797,0.00013354999999999999359,0.00013254000000000000156,0.00012903000000000000298,0.00012495000000000000139,0.00012079999999999999538,0.00011673999999999999698,0,8.2071999999999999581e-06,9.61730000000000023e-05,0.00023420999999999999545,0.00038579000000000000445,0.00053879000000000003712,0.00068939999999999995207,0.00083637000000000001707,0.00097926999999999996688
6,0.0054726999999999996135,0.00060179000000000005058,2.1942999999999999804e-05,8.0060000000000000888e-07,2.921800000000000064e-08,1.9172000000000001106e-10,6.9907000000000000907e-12,2.5491000000000002151e-13,9.2947999999999994943e-15,0,0.0048657999999999999863,0.0054330999999999997352,0.0054413999999999998827,0.0054292999999999997512,0.0054165000000000003075,0.0054036999999999999963,0.0053908999999999996852,0.0053781000000000002415,0,6.2755000000000003095e-07,6.0703000000000001396e-06,1.3829999999999999724e-05,2.2512999999999999429e-05,3.1729000000000000638e-05,4.1295999999999998995e-05,5.111800000000000084e-05,6.1130999999999994588e-05
7,0.0054726999999999996135,0.0053489000000000001822,0.0051685000000000003509,0.0049941999999999998547,0.0048256999999999996079,0.0046629000000000002044,0.0045056000000000002298,0.0043536000000000000046,0.0042068000000000001226,0,0.0001162699999999999964,0.00026056000000000001252,0.00037447000000000001119,0.00046340999999999998296,0.00053185999999999999336,0.00058352000000000002391,0.00062146000000000000286,0.0006481899999999999858,0,8.7227000000000001471e-07,1.8527999999999999467e-05,6.089499999999999888e-05,0.00012385000000000000175,0.00020310000000000000362,0.00029499000000000001999,0.00039650999999999998313,0.00050516999999999998971
8,0.0054726999999999996135,0.0046820999999999998037,0.0037050999999999997998,0.0029320000000000001443,0.0023202000000000001269,0.0018361000000000000151,0.0014530000000000000814,0.0011498000000000000841,0.0009098700000000000147,0,0.00079003000000000005078,0.0017643999999999999528,0.0025332000000000002085,0.0031392999999999998163,0.0036166000000000001965,0.0039921000000000001623,0.0042868999999999997386,0.0045180000000000003144,0,6.8472000000000003487e-13,1.0347000000000000239e-11,4.3199000000000001215e-11,1.2381000000000000983e-10,3.1071999999999998787e-10,7.4463000000000004354e-10,1.7005000000000000731e-09,3.587100000000000155e-09
9,0.0054726999999999996135,0.0018288000000000000003,0.00035327999999999997859,6.824599999999999677e-05,1.3183000000000000667e-05,2.5467000000000001131e-06,4.9195999999999996626e-07,9.5034000000000002491e-08,1.3929000000000000187e-08,0,0.0036405000000000000727,0.0051053000000000001157,0.0053778999999999996945,0.0054203000000000002914,0.0054181999999999997525,0.0054074999999999999803,0.0053952000000000001692,0.005382600000000000405,0,5.3380999999999996402e-12,7.0260999999999993946e-11,3.1805999999999998527e-10,1.1369000000000000755e-09,3.3526999999999998064e-09,8.0682000000000007384e-09,1.6542000000000000159e-08,3.0005000000000002989e-08
10,0.0054726999999999996135,0.00059221000000000002372,2.1081000000000000265e-05,7.5086999999999999966e-07,2.6753000000000001397e-08,9.532300000000000263e-10,3.3964000000000000277e-11,1.2101000000000000641e-12,7.2916000000000003913e-15,0,0.0023679000000000000395,0.00059991000000000004825,0.0001137700000000000034,2.061300000000000068e-05,3.7023000000000001112e-06,6.6382999999999998259e-07,1.1898999999999999545e-07,1.734999999999999985e-08,0,7.8587000000000000866e-08,2.092899999999999901e-06,6.476400000000000368e-06,1.19940000000000007e-05,1.8091999999999998898e-05,2.4550000000000000424e-05,3.1257999999999997863e-05,3.8155000000000003149e-05
11,0.0054726999999999996135,0.0052294000000000003675,0.0048846999999999996325,0.004562599999999999989,0.0042617999999999996164,0.0039808999999999998901,0.0037184000000000001773,0.0034732999999999999118,0.0032442999999999998749,0,0.0002410500000000000045,0.0005746599999999999495,0.0008769099999999999508,0.0011501000000000000372,0.0013963999999999998983,0.0016177999999999999672,0.0018163000000000000759,0.0019934000000000002065,0,1.1854000000000000135e-07,3.7085999999999999493e-06,1.4695999999999999564e-05,3.3420999999999997313e-05,5.937699999999999749e-05,9.1933000000000002238e-05,0.00013045999999999999437,0.00017436000000000000435
12,0.0054726999999999996135,0.0008752500000000000514,5.5977999999999998354e-05,3.5804999999999998544e-06,2.2901999999999999538e-07,1.4648999999999999355e-08,9.3701999999999993442e-10,5.9934999999999997758e-11,3.8336999999999997093e-12,0,0.004194100000000000085,0.0040866000000000001283,0.0033400999999999999267,0.0026960000000000000457,0.0021738999999999998776,0.0017528000000000001045,0.0014132999999999999296,0.0011395000000000001048,0,0.00014351000000000001342,0.00090485999999999995255,0.0017007000000000000849,0.0023663000000000000006,0.0029071999999999999752,0.0033449000000000000433,0.0036984999999999999647,0.0039839999999999996944
13,0.0054726999999999996135,0.00037585000000000000136,6.764299999999999763e-06,1.2221000000000000708e-07,2.2123999999999999288e-09,4.0049999999999999992e-11,7.2501999999999997423e-13,1.3124999999999999294e-14,2.3758999999999998146e-16,0,0.0040762000000000003092,0.0027637999999999998506,0.0017053999999999999281,0.0010495999999999999254,0.0006458899999999999841,0.00039746999999999997394,0.00024459999999999998237,0.00015051999999999998866,0,1.3821999999999999625e-08,6.8138999999999998895e-07,3.0220999999999998305e-06,6.9611000000000001489e-06,1.209200000000000044e-05,1.8065999999999999485e-05,2.4630999999999998463e-05,3.1615999999999996807e-05
14,0.0054726999999999996135,0.005348300000000000276,0.005166900000000000312,0.0049915999999999996831,0.004822400000000000124,0.0046588000000000002673,0.0045008000000000001131,0.0043481999999999999817,0.0042006999999999999201,0,0.00010272000000000000585,0.00019338999999999998986,0.0002388799999999999897,0.00025954999999999999339,0.00026665000000000000334,0.00026638999999999997534,0.00026222000000000002034,0.00025600999999999998324,0,6.6440000000000002542e-06,6.9135999999999996719e-05,0.00017614000000000000425,0.00030626999999999997976,0.00044732000000000002012,0.00059241000000000002858,0.00073777999999999994626,0.00088133999999999998801
15,0.0054726999999999996135,0.0053476000000000000964,0.0051653000000000002731,0.0049892000000000000584,0.0048190999999999997727,0.0046547999999999997364,0.0044961000000000002699,0.0043429000000000002324,0.0041948000000000002646,0,7.2368999999999997783e-05,9.5404999999999998811e-05,9.6300999999999998364e-05,9.3691999999999996747e-05,9.0607999999999997136e-05,8.7536999999999998926e-05,8.4555000000000006132e-05,8.1673000000000002215e-05,0,2.1807999999999998556e-05,0.00014558999999999999351,0.0002989900000000000088,0.00045545999999999997945,0.00060959000000000002333,0.0007600299999999999721,0.00090634999999999999419,0.0010483999999999998962
16,0.0054726999999999996135,0.00012855000000000000758,4.6399000000000001425e-07,1.910599999999999999e-09,7.8676000000000001205e-12,3.2396999999999996907e-14,1.3340000000000000816e-16,5.4933000000000002674e-19,2.2619999999999998461e-21,0,0.0039195999999999996469,0.0021811999999999998924,0.0011712000000000000622,0.00062872000000000003838,0.00033751000000000001269,0.00018117999999999999665,9.7262999999999993558e-05,5.2213000000000003061e-05,0,0.00089813999999999996268,0.0028208000000000000435,0.003908400000000000242,0.0044945999999999996372,0.0048098000000000003598,0.0049791999999999995985,0.0050701000000000001275,0.0051189000000000000126
17,0.0054726999999999996135,0.0053479000000000000495,0.0051660999999999998589,0.0049903999999999998707,0.0048208000000000000851,0.0046568000000000000019,0.0044984999999999998946,0.0043455999999999998101,0.0041977999999999997954,0,9.6143000000000004282e-05,0.00016656999999999999931,0.00019349999999999998711,0.00020133999999999999337,0.00020087999999999998761,0.00019687000000000000398,0.00019143000000000000185,0.00018546999999999999793,0,2.9781000000000001642e-11,9.1345999999999996615e-10,1.0845999999999999976e-08,5.3578999999999999544e-08,1.6323000000000001308e-07,3.7521999999999999426e-07,7.1961000000000002282e-07,1.2188000000000000876e-06
18,0.0054726999999999996135,0.0053490999999999998618,0.0051689999999999999836,0.0049949000000000000343,0.0048266999999999997406,0.0046642000000000002902,0.0045070999999999999952,0.004355300000000000317,0.0042085999999999998411,0,0.00012350999999999998807,0.00030332999999999998419,0.00047681999999999997823,0.00064418999999999999699,0.00080564999999999998594,0.00096139999999999994993,0.0011115999999999999145,0.0012565000000000000214,0,5.8849999999999996625e-14,9.1300000000000004767e-13,3.7314000000000000341e-12,9.7537000000000003334e-12,2.0433999999999999566e-11,3.7684999999999997044e-11,6.4254000000000006314e-11,1.0434999999999999379e-10
