group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.065409779410408264155,0.11656566745951370268,0,0,0,0,1.1983689290457228971,1.1961896173149375588
dmamma,0.047948485976635486783,0.052422812165111007388,30,15,0,0,1.2055868485037362081,1.2043773652625691106
mmanh3,0.058340732522756719169,0.01009010241582385288,0,0,0,0,1.5113941173231182358,1.5103604607522365111
