group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.048730499696376772256,0.086200381430884029377,0,0,0,0,1.1983689290457228971,1.1967527468642593647
dmamma,0.035161393244514171919,0.038516715252264799307,30,15,0,0,1.2055868485037362081,1.204698907130030916
mmanh3,0.042866497564921189622,0.0073869254632214316134,0,0,0,0,1.5113941173231182358,1.5106349154869538332
