iteration,total_runs,obs_realization,par_realization,gdmf,gdma,gnh3
3,920,99,99,1.96217e-05,8.74977e-05,4.89757e-05
3,920,100,100,2.90088e-05,0.000125958,6.86124e-05
3,920,101,101,2.76199e-06,4.04745e-06,6.85811e-05
3,920,102,102,2.79973e-05,2.74807e-05,3.40889e-05
3,920,103,103,0.000122128,2.1071e-05,6.8612e-05
3,920,104,104,2.91156e-06,7.21113e-06,6.85486e-05
3,920,105,105,3.13377e-05,2.83331e-05,6.84769e-05
3,920,106,106,2.37835e-05,0.000120655,6.86124e-05
3,920,107,107,0.000122116,2.6254e-05,6.86105e-05
3,920,108,108,0.000122128,2.37392e-05,5.00847e-05
3,920,109,109,3.18798e-05,0.000128802,6.7642e-05
3,920,110,110,6.94933e-06,9.96944e-05,6.86124e-05
3,920,111,111,0.000122124,2.49449e-05,5.05647e-05
3,920,112,112,0.00012212,2.33739e-05,6.86114e-05
3,920,113,113,1.69074e-05,0.000113247,6.77452e-05
3,920,114,114,0.000122144,1.86782e-05,6.86125e-05
3,920,115,115,0.000122124,2.52367e-05,4.90615e-05
3,920,116,116,0.000122144,1.86782e-05,6.85931e-05
3,920,117,117,2.85358e-05,1.93532e-05,6.85449e-05
3,920,118,118,0.000122144,1.86782e-05,6.85872e-05
3,920,119,119,0.000122124,2.59207e-05,4.64255e-05
3,920,120,120,2.86003e-05,2.64449e-05,6.857e-05
3,920,121,121,2.34424e-05,0.000120301,6.86124e-05
3,920,122,122,2.45337e-05,0.000121429,6.77393e-05
3,920,123,123,2.93637e-05,2.84543e-05,6.8471e-05
3,920,124,124,2.46855e-05,0.000121583,6.76768e-05
3,920,125,125,0.000122124,2.57263e-05,4.69422e-05
3,920,126,126,1.13083e-05,4.86737e-05,6.86125e-05
3,920,127,127,0.000122144,1.86782e-05,6.86125e-05
3,920,128,128,1.59553e-05,1.20399e-05,4.10831e-06
3,920,129,129,1.14999e-05,8.48476e-06,6.85552e-05
3,920,130,130,0.000122144,1.86782e-05,6.86083e-05
3,920,131,131,0.000122144,1.86782e-05,6.86125e-05
3,920,132,132,0.000122124,2.29262e-05,6.86115e-05
3,920,133,133,2.35191e-05,0.000120381,6.86124e-05
3,920,134,134,5.72641e-06,5.30905e-06,6.85601e-05
3,920,135,135,2.09283e-05,0.000117659,6.76952e-05
3,920,136,136,2.57961e-05,2.06898e-05,6.8514e-05
3,920,137,137,1.86107e-05,1.30721e-05,6.85411e-05
3,920,138,138,0.000122144,1.86782e-05,6.86125e-05
3,920,139,139,0.000122144,1.86782e-05,6.86125e-05
3,920,140,140,0.000122144,1.86782e-05,6.85892e-05
3,920,141,141,0.000122128,2.31484e-05,5.42248e-05
3,920,142,142,5.21205e-06,6.03244e-05,6.81553e-05
3,920,143,143,1.69459e-05,0.000113286,6.86124e-05
3,920,144,144,0.000122136,2.028e-05,5.95841e-05
3,920,145,145,5.82927e-06,9.75483e-05,6.78538e-05
3,920,146,146,3.21707e-05,2.82603e-05,6.84756e-05
3,920,147,147,0.000122116,2.50162e-05,6.86109e-05
3,920,148,148,1.73075e-05,2.41342e-05,6.84897e-05
3,920,149,149,2.66082e-05,0.000123544,6.86124e-05
3,920,150,150,0.000122144,1.86782e-05,6.86125e-05
3,920,151,151,3.20574e-05,0.000128974,6.86124e-05
3,920,152,152,0.000122128,2.52463e-05,4.77137e-05
3,920,153,153,2.27849e-05,1.55929e-05,3.45408e-06
3,920,154,154,0.000122144,1.86782e-05,6.86125e-05
3,920,155,155,3.08736e-05,0.00012781,6.86124e-05
3,920,156,156,3.03413e-05,2.60701e-05,2.39737e-05
3,920,157,157,3.03105e-05,8.29109e-05,3.82171e-05
3,920,158,158,2.55467e-05,0.000122465,6.86124e-05
3,920,159,159,2.99783e-05,2.37692e-05,6.8505e-05
3,920,160,160,1.61704e-05,2.48432e-05,1.63374e-05
3,920,161,161,0.000122144,1.86782e-05,6.85877e-05
3,920,162,162,2.95922e-05,2.67836e-05,3.01139e-05
3,920,163,163,8.91776e-06,1.28141e-05,1.14894e-05
3,920,164,164,0.000122128,2.51874e-05,4.78977e-05
3,920,165,165,0.000122136,1.95608e-05,6.86123e-05
3,920,166,166,3.25706e-05,0.000129468,6.86124e-05
3,920,167,167,2.24673e-05,2.63461e-05,6.8482e-05
3,920,168,168,3.2035e-06,9.07691e-05,6.79664e-05
3,920,169,169,0.000122144,1.86782e-05,6.85891e-05
3,920,170,170,0.000122116,2.47493e-05,6.86109e-05
3,920,171,171,2.43989e-05,0.000121289,6.86124e-05
3,920,172,172,0.000122116,2.57522e-05,6.86106e-05
3,920,173,173,2.93783e-05,2.34054e-05,6.85062e-05
3,920,174,174,5.33815e-05,2.07719e-05,6.84565e-05
3,920,175,175,2.95854e-05,2.84115e-05,3.24931e-05
3,920,176,176,2.0504e-05,2.41245e-05,2.09333e-05
3,920,177,177,3.08491e-05,0.000127787,6.77709e-05
3,920,178,178,0.000122128,2.41117e-05,5.06123e-05
3,920,179,179,5.3597e-06,1.37851e-05,1.33764e-06
3,920,180,180,3.82365e-06,9.27312e-05,6.86124e-05
3,920,181,181,6.90641e-06,9.96171e-05,6.86124e-05
3,920,182,182,2.71553e-05,2.3958e-05,1.94837e-05
3,920,183,183,6.94852e-06,9.96931e-05,6.86124e-05
3,920,184,184,2.16201e-05,2.6442e-05,3.44062e-05
3,920,185,185,3.06328e-05,0.000127573,6.80244e-05
3,920,186,186,0.000122132,2.01147e-05,6.86122e-05
3,920,187,187,0.000122136,2.02748e-05,5.89957e-05
3,920,188,188,2.65332e-05,0.000123468,6.86124e-05
3,920,189,189,3.19247e-05,0.000128847,6.79869e-05
3,920,190,190,0.000122144,1.86782e-05,6.85871e-05
3,920,191,191,1.84013e-05,0.000114919,6.86124e-05
3,920,192,192,3.15435e-05,2.83333e-05,6.84767e-05
3,920,193,193,0.000122144,1.86782e-05,6.86125e-05
3,920,194,194,2.94794e-05,2.7127e-05,6.8486e-05
3,920,195,195,0.000122116,2.58731e-05,6.86106e-05
3,920,196,196,3.61285e-06,9.58967e-06,6.85659e-05
3,920,197,197,3.22553e-05,0.000129166,6.86124e-05
3,920,198,198,1.19554e-05,0.000107245,6.81111e-05
3,920,base,base,4.9657e-06,6.19495e-06,5.96842e-05
4,1160,0,0,5.78434e-06,1.10848e-05,6.85752e-05
4,1160,1,1,0.000121952,2.01595e-05,5.97532e-05
4,1160,2,2,1.09752e-05,8.38569e-06,2.7268e-06
4,1160,3,3,0.000121935,2.48126e-05,5.12982e-05
4,1160,4,4,1.03222e-05,0.000104991,6.86124e-05
4,1160,5,5,0.000121935,2.55265e-05,4.7561e-05
4,1160,6,6,2.71674e-05,0.000124073,6.76443e-05
4,1160,7,7,0.000121952,2.02721e-05,5.89089e-05
4,1160,8,8,1.47531e-05,4.40716e-05,6.86125e-05
4,1160,9,9,1.64732e-05,0.000112714,6.86124e-05
4,1160,10,10,2.72454e-05,2.81062e-05,6.84497e-05
4,1160,11,11,8.44456e-05,1.56977e-05,6.51882e-05
4,1160,12,12,2.4753e-05,2.06286e-05,1.64558e-06
4,1160,13,13,2.91925e-05,2.12104e-05,6.8502e-05
4,1160,14,14,0.000121943,2.33382e-05,5.03267e-05
4,1160,15,15,0.000121935,2.6281e-05,4.56526e-05
4,1160,16,16,3.14718e-05,2.43497e-05,1.90742e-05
4,1160,17,17,0.000121927,2.43205e-05,6.86108e-05
4,1160,18,18,0.000121959,1.86537e-05,6.86125e-05
4,1160,19,19,0.000121927,2.40642e-05,6.86109e-05
4,1160,20,20,0.000121943,2.32997e-05,5.06841e-05
4,1160,21,21,3.21106e-05,0.000128984,6.86124e-05
4,1160,22,22,0.00012194,2.51686e-05,4.75489e-05
4,1160,23,23,1.86826e-05,3.9763e-05,6.86125e-05
4,1160,24,24,0.000121959,1.86537e-05,6.85877e-05
4,1160,25,25,2.84816e-05,2.76663e-05,3.49655e-05
4,1160,26,26,1.75465e-05,0.000113931,6.86124e-05
4,1160,27,27,2.21326e-05,1.94788e-05,6.84957e-05
4,1160,28,28,0.000121935,2.27148e-05,6.86113e-05
4,1160,29,29,3.01477e-05,2.19139e-05,3.43697e-06
4,1160,30,30,1.77896e-06,7.48905e-05,6.86125e-05
4,1160,31,31,0.00012192,2.6434e-05,6.861e-05
4,1160,32,32,2.48283e-05,3.21878e-05,6.85764e-05
4,1160,33,33,0.000121959,1.86537e-05,6.86125e-05
4,1160,34,34,0.000121959,1.86537e-05,6.86125e-05
4,1160,35,35,1.47562e-05,0.000110707,6.86124e-05
4,1160,36,36,0.000121959,1.86537e-05,6.86125e-05
4,1160,37,37,2.60548e-05,7.90597e-05,3.81506e-05
4,1160,38,38,2.7616e-05,0.000124524,6.86124e-05
4,1160,39,39,3.0423e-06,2.19636e-05,6.85936e-05
4,1160,40,40,0.000121947,2.10607e-05,5.72543e-05
4,1160,41,41,0.000121928,2.54577e-05,6.14789e-05
4,1160,42,42,0.000121959,1.86537e-05,6.86125e-05
4,1160,43,43,0.000121935,2.60774e-05,4.59684e-05
4,1160,44,44,1.7814e-06,7.48621e-05,6.8041e-05
4,1160,45,45,3.03881e-05,2.83296e-05,6.844e-05
4,1160,46,46,6.7208e-05,2.10401e-05,6.86012e-05
4,1160,47,47,0.000121959,1.86537e-05,6.86125e-05
4,1160,48,48,2.50761e-05,2.61314e-05,6.84663e-05
4,1160,49,49,0.000121943,2.05338e-05,6.8612e-05
4,1160,50,50,0.000121935,2.27129e-05,6.86113e-05
4,1160,51,51,2.31705e-05,0.000119983,6.79175e-05
4,1160,52,52,3.05088e-05,0.000127412,6.86124e-05
4,1160,53,53,6.81962e-06,2.1359e-05,6.85869e-05
4,1160,54,54,0.000121943,2.05595e-05,6.8612e-05
4,1160,55,55,2.57784e-05,2.63266e-05,3.20165e-05
4,1160,56,56,0.000121931,2.51618e-05,6.0277e-05
4,1160,57,57,0.000121943,2.28718e-05,5.1284e-05
4,1160,58,58,0.000121943,2.37028e-05,4.95223e-05
4,1160,59,59,1.88702e-05,2.35593e-05,2.76853e-05
4,1160,60,60,1.83389e-05,2.36195e-05,6.84738e-05
4,1160,61,61,1.59248e-05,1.1179e-05,2.41766e-06
4,1160,62,62,3.20181e-05,2.08489e-05,6.85211e-05
4,1160,63,63,0.000121959,1.86537e-05,6.86125e-05
4,1160,64,64,7.65531e-06,4.48604e-05,2.75609e-05
4,1160,65,65,1.49699e-05,3.40141e-05,1.43019e-05
4,1160,66,66,2.99669e-05,2.1572e-05,6.85015e-05
4,1160,67,67,0.00012194,2.38832e-05,5.12475e-05
4,1160,68,68,0.000121959,1.86537e-05,6.86125e-05
4,1160,69,69,0.000121927,2.43666e-05,6.86108e-05
4,1160,70,70,6.61651e-06,5.76747e-06,1.34105e-06
4,1160,71,71,2.79463e-05,0.000124856,6.76664e-05
4,1160,72,72,0.000121952,1.958e-05,6.35951e-05
4,1160,73,73,0.000121923,2.61608e-05,6.86101e-05
4,1160,74,74,0.000121959,1.86537e-05,6.85867e-05
4,1160,75,75,3.2314e-05,0.000129181,6.86124e-05
4,1160,76,76,3.67542e-06,8.83121e-06,6.85765e-05
4,1160,77,77,3.12919e-05,2.30735e-05,1.12215e-05
4,1160,78,78,0.000121959,1.86537e-05,6.86125e-05
4,1160,79,79,3.13237e-05,2.76238e-05,6.84629e-05
4,1160,80,80,1.1553e-05,8.4936e-06,6.85411e-05
4,1160,81,81,0.000121959,1.86537e-05,6.86125e-05
4,1160,82,82,3.17041e-05,2.66918e-05,2.70477e-05
4,1160,83,83,0.000121959,1.86537e-05,6.86125e-05
4,1160,84,84,0.000121952,1.99531e-05,6.03418e-05
4,1160,85,85,0.000121927,2.42911e-05,6.86108e-05
4,1160,86,86,3.47333e-06,6.55796e-05,6.86125e-05
4,1160,87,87,2.25468e-06,2.91535e-05,3.27174e-05
4,1160,88,88,2.93972e-05,2.41581e-05,6.84845e-05
4,1160,89,89,1.89665e-05,0.000115505,6.76919e-05
4,1160,90,90,2.5176e-05,2.68536e-05,3.35869e-05
4,1160,91,91,1.97111e-05,2.39423e-05,2.00398e-05
4,1160,92,92,3.1599e-05,0.000128483,6.86124e-05
4,1160,93,93,0.000121959,1.86537e-05,6.86125e-05
4,1160,94,94,2.74019e-05,0.000124309,6.7737e-05
4,1160,95,95,1.85872e-05,2.13056e-05,2.20376e-05
4,1160,96,96,2.39191e-05,8.3379e-05,4.48862e-05
4,1160,97,97,0.000121931,2.32959e-05,6.86111e-05
4,1160,98,98,0.000121959,1.86537e-05,6.85903e-05
4,1160,99,99,1.96209e-05,8.74685e-05,4.89557e-05
4,1160,100,100,2.90086e-05,0.00012592,6.86124e-05
4,1160,101,101,2.76132e-06,4.04718e-06,6.85749e-05
4,1160,102,102,2.79972e-05,2.74805e-05,3.40889e-05
4,1160,103,103,0.00012194,2.10438e-05,6.86119e-05
4,1160,104,104,2.91179e-06,7.21117e-06,6.85381e-05
4,1160,105,105,3.13377e-05,2.8333e-05,6.84541e-05
4,1160,106,106,2.37831e-05,0.000120618,6.86124e-05
4,1160,107,107,0.000121923,2.62454e-05,6.86101e-05
4,1160,108,108,0.00012194,2.37208e-05,5.00043e-05
4,1160,109,109,3.18798e-05,0.000128763,6.76209e-05
4,1160,110,110,6.9485e-06,9.96616e-05,6.86124e-05
4,1160,111,111,0.000121935,2.49311e-05,5.04859e-05
4,1160,112,112,0.000121931,2.3354e-05,6.86111e-05
4,1160,113,113,1.69065e-05,0.000113208,6.7724e-05
4,1160,114,114,0.000121959,1.86537e-05,6.86125e-05
4,1160,115,115,0.000121935,2.5224e-05,4.89773e-05
4,1160,116,116,0.000121959,1.86537e-05,6.8593e-05
4,1160,117,117,2.85357e-05,1.93533e-05,6.8532e-05
4,1160,118,118,0.000121959,1.86537e-05,6.8587e-05
4,1160,119,119,0.000121935,2.59108e-05,4.63323e-05
4,1160,120,120,2.86002e-05,2.64427e-05,6.85613e-05
4,1160,121,121,2.34416e-05,0.000120264,6.86124e-05
4,1160,122,122,2.45333e-05,0.000121391,6.77202e-05
4,1160,123,123,2.93637e-05,2.84543e-05,6.84487e-05
4,1160,124,124,2.46851e-05,0.000121547,6.76564e-05
4,1160,125,125,0.000121935,2.57157e-05,4.68508e-05
4,1160,126,126,1.13047e-05,4.86713e-05,6.86125e-05
4,1160,127,127,0.000121959,1.86537e-05,6.86125e-05
4,1160,128,128,1.59552e-05,1.20394e-05,4.10831e-06
4,1160,129,129,1.14993e-05,8.48465e-06,6.85447e-05
4,1160,130,130,0.000121959,1.86537e-05,6.86083e-05
4,1160,131,131,0.000121959,1.86537e-05,6.86125e-05
4,1160,132,132,0.000121931,2.29043e-05,6.86113e-05
4,1160,133,133,2.35183e-05,0.000120344,6.86124e-05
4,1160,134,134,5.72605e-06,5.30902e-06,6.85504e-05
4,1160,135,135,2.09275e-05,0.000117623,6.76751e-05
4,1160,136,136,2.57959e-05,2.06899e-05,6.84974e-05
4,1160,137,137,1.86107e-05,1.30723e-05,6.85282e-05
4,1160,138,138,0.000121959,1.86537e-05,6.86125e-05
4,1160,139,139,0.000121959,1.86537e-05,6.86125e-05
4,1160,140,140,0.000121959,1.86537e-05,6.8589e-05
4,1160,141,141,0.00012194,2.31277e-05,5.41601e-05
4,1160,142,142,5.21173e-06,6.03122e-05,6.8147e-05
4,1160,143,143,1.69456e-05,0.000113252,6.86124e-05
4,1160,144,144,0.000121952,2.02517e-05,5.95426e-05
4,1160,145,145,5.82851e-06,9.7518e-05,6.7837e-05
4,1160,146,146,3.21707e-05,2.82603e-05,6.84526e-05
4,1160,147,147,0.000121927,2.50028e-05,6.86106e-05
4,1160,148,148,1.73075e-05,2.41342e-05,6.84702e-05
4,1160,149,149,2.66078e-05,0.000123506,6.86124e-05
4,1160,150,150,0.000121959,1.86537e-05,6.86125e-05
4,1160,151,151,3.20573e-05,0.000128932,6.86124e-05
4,1160,152,152,0.00012194,2.52337e-05,4.76248e-05
4,1160,153,153,2.27848e-05,1.55923e-05,3.45408e-06
4,1160,154,154,0.000121959,1.86537e-05,6.86125e-05
4,1160,155,155,3.08735e-05,0.000127768,6.86124e-05
4,1160,156,156,3.03413e-05,2.607e-05,2.39732e-05
4,1160,157,157,3.03104e-05,8.28931e-05,3.82047e-05
4,1160,158,158,2.55464e-05,0.000122428,6.86124e-05
4,1160,159,159,2.99783e-05,2.37692e-05,6.8487e-05
4,1160,160,160,1.61703e-05,2.48431e-05,1.6337e-05
4,1160,161,161,0.000121959,1.86537e-05,6.85876e-05
4,1160,162,162,2.95922e-05,2.67834e-05,3.01139e-05
4,1160,163,163,8.91715e-06,1.28139e-05,1.14893e-05
4,1160,164,164,0.00012194,2.51746e-05,4.78094e-05
4,1160,165,165,0.000121952,1.95321e-05,6.86123e-05
4,1160,166,166,3.25706e-05,0.000129425,6.86124e-05
4,1160,167,167,2.24673e-05,2.63461e-05,6.84614e-05
4,1160,168,168,3.20296e-06,9.07421e-05,6.79534e-05
4,1160,169,169,0.000121959,1.86537e-05,6.85889e-05
4,1160,170,170,0.000121927,2.47347e-05,6.86106e-05
4,1160,171,171,2.43984e-05,0.000121252,6.86124e-05
4,1160,172,172,0.000121923,2.57415e-05,6.86103e-05
4,1160,173,173,2.93782e-05,2.34054e-05,6.84884e-05
4,1160,174,174,5.33331e-05,2.07838e-05,6.84554e-05
4,1160,175,175,2.95853e-05,2.84114e-05,3.24919e-05
4,1160,176,176,2.0504e-05,2.41244e-05,2.09328e-05
4,1160,177,177,3.0849e-05,0.000127749,6.77524e-05
4,1160,178,178,0.00012194,2.40947e-05,5.05338e-05
4,1160,179,179,5.35778e-06,1.37847e-05,1.33793e-06
4,1160,180,180,3.82305e-06,9.27013e-05,6.86124e-05
4,1160,181,181,6.90559e-06,9.95846e-05,6.86124e-05
4,1160,182,182,2.71552e-05,2.39578e-05,1.94833e-05
4,1160,183,183,6.9477e-06,9.96603e-05,6.86124e-05
4,1160,184,184,2.16201e-05,2.64419e-05,3.44062e-05
4,1160,185,185,3.06327e-05,0.000127534,6.80111e-05
4,1160,186,186,0.000121947,2.00861e-05,6.86121e-05
4,1160,187,187,0.000121952,2.02465e-05,5.89517e-05
4,1160,188,188,2.65328e-05,0.000123432,6.86124e-05
4,1160,189,189,3.19246e-05,0.000128803,6.79713e-05
4,1160,190,190,0.000121959,1.86537e-05,6.85869e-05
4,1160,191,191,1.84005e-05,0.000114884,6.86124e-05
4,1160,192,192,3.15435e-05,2.83333e-05,6.84538e-05
4,1160,193,193,0.000121959,1.86537e-05,6.86125e-05
4,1160,194,194,2.94794e-05,2.7127e-05,6.84661e-05
4,1160,195,195,0.000121923,2.58629e-05,6.86103e-05
4,1160,196,196,3.61144e-06,9.58968e-06,6.85579e-05
4,1160,197,197,3.22552e-05,0.000129124,6.86124e-05
4,1160,198,198,1.19545e-05,0.000107211,6.80997e-05
4,1160,base,base,4.96538e-06,6.19454e-06,5.96699e-05
5,1400,0,0,5.78396e-06,1.10832e-05,6.85686e-05
5,1400,1,1,0.000121767,2.01311e-05,5.97125e-05
5,1400,2,2,1.0975e-05,8.38503e-06,2.72675e-06
5,1400,3,3,0.000121747,2.47985e-05,5.12226e-05
5,1400,4,4,1.03214e-05,0.000104957,6.86124e-05
5,1400,5,5,0.000121747,2.55151e-05,4.74721e-05
5,1400,6,6,2.71671e-05,0.000124029,6.76213e-05
5,1400,7,7,0.000121767,2.02439e-05,5.88646e-05
5,1400,8,8,1.47474e-05,4.4072e-05,6.86125e-05
5,1400,9,9,1.64724e-05,0.000112679,6.86124e-05
5,1400,10,10,2.72454e-05,2.81062e-05,6.84268e-05
5,1400,11,11,8.43438e-05,1.56964e-05,6.51822e-05
5,1400,12,12,2.47527e-05,2.06285e-05,1.64541e-06
5,1400,13,13,2.91924e-05,2.12104e-05,6.84856e-05
5,1400,14,14,0.000121756,2.33182e-05,5.02478e-05
5,1400,15,15,0.000121747,2.62728e-05,4.55572e-05
5,1400,16,16,3.14718e-05,2.43495e-05,1.90742e-05
5,1400,17,17,0.000121738,2.43043e-05,6.86105e-05
5,1400,18,18,0.000121777,1.86298e-05,6.86125e-05
5,1400,19,19,0.000121738,2.4047e-05,6.86106e-05
5,1400,20,20,0.000121756,2.32797e-05,5.06062e-05
5,1400,21,21,3.21106e-05,0.000128946,6.86124e-05
5,1400,22,22,0.000121751,2.51558e-05,4.74599e-05
5,1400,23,23,1.86751e-05,3.9766e-05,6.86125e-05
5,1400,24,24,0.000121777,1.86298e-05,6.85875e-05
5,1400,25,25,2.84815e-05,2.76662e-05,3.49651e-05
5,1400,26,26,1.75457e-05,0.000113897,6.86124e-05
5,1400,27,27,2.21326e-05,1.94785e-05,6.84782e-05
5,1400,28,28,0.000121743,2.26922e-05,6.86111e-05
5,1400,29,29,3.01476e-05,2.19139e-05,3.43679e-06
5,1400,30,30,1.77919e-06,7.48708e-05,6.86124e-05
5,1400,31,31,0.000121728,2.64262e-05,6.86096e-05
5,1400,32,32,2.48281e-05,3.21838e-05,6.85698e-05
5,1400,33,33,0.000121777,1.86298e-05,6.86125e-05
5,1400,34,34,0.000121777,1.86298e-05,6.86125e-05
5,1400,35,35,1.47554e-05,0.000110669,6.86124e-05
5,1400,36,36,0.000121777,1.86298e-05,6.86125e-05
5,1400,37,37,2.60544e-05,7.90401e-05,3.81369e-05
5,1400,38,38,2.76157e-05,0.000124481,6.86124e-05
5,1400,39,39,3.04206e-06,2.19598e-05,6.859e-05
5,1400,40,40,0.000121764,2.10341e-05,5.72033e-05
5,1400,41,41,0.00012174,2.54461e-05,6.14435e-05
5,1400,42,42,0.000121777,1.86298e-05,6.86125e-05
5,1400,43,43,0.000121747,2.60683e-05,4.58741e-05
5,1400,44,44,1.78159e-06,7.48443e-05,6.8031e-05
5,1400,45,45,3.03881e-05,2.83295e-05,6.84158e-05
5,1400,46,46,6.71255e-05,2.10334e-05,6.85994e-05
5,1400,47,47,0.000121777,1.86298e-05,6.86125e-05
5,1400,48,48,2.5076e-05,2.61314e-05,6.84457e-05
5,1400,49,49,0.000121755,2.05055e-05,6.86119e-05
5,1400,50,50,0.000121743,2.26903e-05,6.86111e-05
5,1400,51,51,2.31705e-05,0.000119946,6.79022e-05
5,1400,52,52,3.05086e-05,0.000127369,6.86124e-05
5,1400,53,53,6.81956e-06,2.13562e-05,6.85821e-05
5,1400,54,54,0.000121755,2.05313e-05,6.86119e-05
5,1400,55,55,2.57782e-05,2.63264e-05,3.20165e-05
5,1400,56,56,0.00012174,2.51487e-05,6.02356e-05
5,1400,57,57,0.000121756,2.28502e-05,5.12085e-05
5,1400,58,58,0.000121756,2.36844e-05,4.94405e-05
5,1400,59,59,1.88702e-05,2.35591e-05,2.76847e-05
5,1400,60,60,1.83389e-05,2.36195e-05,6.84528e-05
5,1400,61,61,1.59241e-05,1.11785e-05,2.41754e-06
5,1400,62,62,3.20181e-05,2.08489e-05,6.85058e-05
5,1400,63,63,0.000121777,1.86298e-05,6.86125e-05
5,1400,64,64,7.65483e-06,4.48501e-05,2.75545e-05
5,1400,65,65,1.49691e-05,3.40097e-05,1.42993e-05
5,1400,66,66,2.99668e-05,2.15718e-05,6.8485e-05
5,1400,67,67,0.000121751,2.38654e-05,5.11717e-05
5,1400,68,68,0.000121777,1.86298e-05,6.86125e-05
5,1400,69,69,0.000121738,2.43506e-05,6.86105e-05
5,1400,70,70,6.61576e-06,5.76691e-06,1.3411e-06
5,1400,71,71,2.79462e-05,0.000124816,6.76439e-05
5,1400,72,72,0.000121767,1.95515e-05,6.35708e-05
5,1400,73,73,0.000121732,2.61519e-05,6.86097e-05
5,1400,74,74,0.000121777,1.86298e-05,6.85865e-05
5,1400,75,75,3.2314e-05,0.000129143,6.86124e-05
5,1400,76,76,3.67487e-06,8.83012e-06,6.85701e-05
5,1400,77,77,3.12919e-05,2.30743e-05,1.1221e-05
5,1400,78,78,0.000121777,1.86298e-05,6.86125e-05
5,1400,79,79,3.13237e-05,2.76238e-05,6.84405e-05
5,1400,80,80,1.15529e-05,8.49357e-06,6.85295e-05
5,1400,81,81,0.000121777,1.86298e-05,6.86125e-05
5,1400,82,82,3.1704e-05,2.66916e-05,2.70477e-05
5,1400,83,83,0.000121777,1.86298e-05,6.86125e-05
5,1400,84,84,0.000121767,1.99246e-05,6.03036e-05
5,1400,85,85,0.000121738,2.42749e-05,6.86105e-05
5,1400,86,86,3.47333e-06,6.55658e-05,6.86125e-05
5,1400,87,87,2.25498e-06,2.9149e-05,3.27132e-05
5,1400,88,88,2.93971e-05,2.41581e-05,6.84653e-05
5,1400,89,89,1.89657e-05,0.000115468,6.76721e-05
5,1400,90,90,2.51758e-05,2.68535e-05,3.35866e-05
5,1400,91,91,1.9711e-05,2.39421e-05,2.00398e-05
5,1400,92,92,3.15989e-05,0.000128445,6.86124e-05
5,1400,93,93,0.000121777,1.86298e-05,6.86125e-05
5,1400,94,94,2.74016e-05,0.000124267,6.77161e-05
5,1400,95,95,1.85871e-05,2.13055e-05,2.20376e-05
5,1400,96,96,2.39187e-05,8.33562e-05,4.48723e-05
5,1400,97,97,0.000121743,2.32759e-05,6.86109e-05
5,1400,98,98,0.000121777,1.86298e-05,6.85901e-05
5,1400,99,99,1.96201e-05,8.74389e-05,4.89359e-05
5,1400,100,100,2.90084e-05,0.000125876,6.86124e-05
5,1400,101,101,2.76046e-06,4.04705e-06,6.85688e-05
5,1400,102,102,2.79971e-05,2.74805e-05,3.40882e-05
5,1400,103,103,0.000121755,2.10171e-05,6.86118e-05
5,1400,104,104,2.91179e-06,7.2112e-06,6.85264e-05
5,1400,105,105,3.13377e-05,2.8333e-05,6.8432e-05
5,1400,106,106,2.37825e-05,0.000120581,6.86124e-05
5,1400,107,107,0.000121732,2.62368e-05,6.86097e-05
5,1400,108,108,0.000121756,2.37026e-05,4.99258e-05
5,1400,109,109,3.18798e-05,0.00012872,6.75974e-05
5,1400,110,110,6.94768e-06,9.96317e-05,6.86124e-05
5,1400,111,111,0.000121747,2.49173e-05,5.04073e-05
5,1400,112,112,0.000121743,2.33342e-05,6.86109e-05
5,1400,113,113,1.69057e-05,0.000113173,6.77049e-05
5,1400,114,114,0.000121777,1.86298e-05,6.86125e-05
5,1400,115,115,0.000121747,2.52115e-05,4.88933e-05
5,1400,116,116,0.000121777,1.86298e-05,6.85928e-05
5,1400,117,117,2.85356e-05,1.93522e-05,6.85193e-05
5,1400,118,118,0.000121777,1.86298e-05,6.85868e-05
5,1400,119,119,0.000121747,2.5901e-05,4.62392e-05
5,1400,120,120,2.86001e-05,2.64414e-05,6.85527e-05
5,1400,121,121,2.34415e-05,0.000120227,6.86124e-05
5,1400,122,122,2.45329e-05,0.000121354,6.7701e-05
5,1400,123,123,2.93637e-05,2.84543e-05,6.84258e-05
5,1400,124,124,2.46847e-05,0.00012151,6.7636e-05
5,1400,125,125,0.000121747,2.57051e-05,4.67594e-05
5,1400,126,126,1.13016e-05,4.8667e-05,6.86125e-05
5,1400,127,127,0.000121777,1.86298e-05,6.86125e-05
5,1400,128,128,1.59544e-05,1.20393e-05,4.10788e-06
5,1400,129,129,1.14992e-05,8.48429e-06,6.85337e-05
5,1400,130,130,0.000121777,1.86298e-05,6.86082e-05
5,1400,131,131,0.000121777,1.86298e-05,6.86125e-05
5,1400,132,132,0.000121743,2.28828e-05,6.86111e-05
5,1400,133,133,2.35182e-05,0.000120308,6.86124e-05
5,1400,134,134,5.72572e-06,5.30924e-06,6.85402e-05
5,1400,135,135,2.09274e-05,0.000117586,6.7655e-05
5,1400,136,136,2.57959e-05,2.06903e-05,6.84791e-05
5,1400,137,137,1.86106e-05,1.30726e-05,6.85147e-05
5,1400,138,138,0.000121777,1.86298e-05,6.86125e-05
5,1400,139,139,0.000121777,1.86298e-05,6.86125e-05
5,1400,140,140,0.000121777,1.86298e-05,6.85888e-05
