group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
dmfdma,0.072986681050534643611,0.13019172525838834664,0,0,0,0,1.1983689290457228971,1.1959358779572242248
dmamma,0.053687030584561715174,0.058639855936506196654,30,15,0,0,1.2055868485037362081,1.2042333769711801583
mmanh3,0.065339695005053308186,0.011309401357338738636,0,0,0,0,1.5113941173231182358,1.5102364038361770771
